X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
70,59,62,68,78,58,1,-0.7594221105527639,-54.68571428571428,226285.71724169826,4836.0,-0.8430962343096235,-0.7609106112100126,-95037461741.66101,62.0,-2.180116744548407e-08
70,59,63,67,78,59,1,-0.7622149837133549,-32.457142857142856,237664.57560476055,4914.0,-0.8337292161520189,-0.7635719486423612,-98464491173.94524,63.0,-2.1431654598065392e-08
70,60,58,86,77,50,1,-0.9271330703757525,-366.8,170545.23906139517,4466.0,-1.1507343468178304,-0.931153830115508,-92657366045.33333,58.0,-2.342737716412598e-08
70,60,60,82,78,49,1,-0.8885513575090185,-244.5142857142857,179032.18839379522,4680.0,-1.0453428635246818,-0.8923221075798351,-83439069220.84616,60.0,-2.3624552265123017e-08
70,60,60,82,80,50,1,-0.8633093525179856,-245.14285714285714,182632.2178203919,4800.0,-1.0105263157894737,-0.86664947124065,-85386691809.00002,60.0,-2.2008833118988328e-08
70,60,61,67,73,48,1,-0.7859159901164843,-60.25714285714286,181938.26590903962,4453.0,-0.8906,-0.7890573383522217,-62493770314.30365,61.0,-3.0545712988225394e-08
70,60,62,68,76,57,1,-0.7781998348472338,-54.51428571428571,222498.25915059345,4712.0,-0.8663357234785807,-0.7799295358350476,-95042634294.4123,62.0,-2.336668494697706e-08
70,60,64,73,84,55,1,-0.7758695338432674,-64.8,228644.6747680696,5376.0,-0.8375136314067612,-0.7777552732849166,-90751344949.84126,64.0,-1.8810105729185443e-08
70,61,61,86,79,51,1,-0.9452726559435073,-253.21428571428572,192408.453765543,4819.0,-1.1007309273640933,-0.9490490659464327,-101179473846.18988,61.0,-2.1374368218263802e-08
71,57,59,52,60,50,1,-0.7282452170335322,89.91549295774647,177864.22840018425,3540.0,-0.8573504480503754,-0.731194307308743,-53018325467.98245,59.0,-5.0059437861428506e-08
71,57,60,51,61,50,1,-0.7230343737653102,106.73239436619718,184021.97218286575,3660.0,-0.8356164383561644,-0.7258436193301323,-51516723957.78689,60.0,-4.8431302758246155e-08
71,58,58,49,58,49,1,-0.7067226890756303,124.35211267605634,168816.45830547877,3364.0,-0.842474330077636,-0.7097573659420829,-47761931732.48276,58.0,-5.6709354411577215e-08
71,58,59,51,57,46,1,-0.7463382157123835,102.42253521126761,164083.15036051595,3363.0,-0.8826771653543307,-0.7500730367256929,-44812282261.82668,59.0,-6.084029179218431e-08
71,58,61,63,74,48,1,-0.7295943106513657,-22.08450704225352,182031.61109584107,4514.0,-0.8302372631966158,-0.7323819426194856,-54869241836.474144,61.0,-3.068468624765955e-08
71,58,63,57,67,51,1,-0.7606775995674897,53.66197183098592,206455.85859727164,4221.0,-0.8433566433566434,-0.7633358549389084,-62233217593.21668,63.0,-3.640485853579041e-08
71,58,63,64,75,49,1,-0.7535885167464116,-9.056338028169014,198075.75973030642,4725.0,-0.8345107735782409,-0.7563374756511074,-60225099211.67816,63.0,-2.8570858670259913e-08
71,59,57,71,68,41,1,-0.8184121621621623,-209.40845070422534,135906.63117217977,3876.0,-1.0281167108753315,-0.8235111049932072,-46979761838.62712,57.0,-4.121392739616592e-08
71,59,58,69,68,43,1,-0.8091916290521133,-153.53521126760563,147526.35328384335,3944.0,-0.9917022881569022,-0.8137606760609223,-51126054545.224335,58.0,-3.960645063979168e-08
71,59,59,67,69,52,1,-0.788953488372093,-103.77464788732394,184075.84011912285,4071.0,-0.9423611111111112,-0.7918389151427985,-77478752743.26086,59.0,-3.206137178658048e-08
71,59,62,62,75,48,1,-0.7244119021654463,0.0,188167.87001642838,4650.0,-0.8108108108108107,-0.7271065497951813,-54620681448.66215,62.0,-2.987179639287218e-08
71,59,62,63,74,47,1,-0.7416747494342063,-10.04225352112676,184265.7446876657,4588.0,-0.832516784612593,-0.7446400446215286,-53900845000.44159,62.0,-3.1086828963934284e-08
71,59,63,56,68,53,1,-0.7427184466019418,62.70422535211267,214536.98714535692,4284.0,-0.821319018404908,-0.7449887332222984,-66873025611.99101,63.0,-3.429401616248349e-08
71,59,64,73,88,56,1,-0.7319038336582196,-74.15492957746478,232684.51136314732,5632.0,-0.7963800904977376,-0.733516281936516,-90269296557.10344,64.0,-1.683280837905892e-08
71,60,63,57,70,54,1,-0.7343880099916735,53.91549295774648,218502.29847444803,4410.0,-0.8111090675004597,-0.7364573557532864,-71124234295.86642,63.0,-3.149808082193552e-08
71,60,63,63,70,46,1,-0.7907477138246368,0.0,186351.80348514766,4410.0,-0.8804152525454182,-0.794274103330974,-55856102905.034996,63.0,-3.5215069187689247e-08
71,60,63,64,72,47,1,-0.7812607647261454,-9.014084507042254,190261.77347526775,4536.0,-0.868632707774799,-0.7845342090005993,-58658215257.0,63.0,-3.232087216266722e-08
71,60,63,66,81,59,1,-0.7191375422773394,-27.422535211267608,237777.63557788788,5103.0,-0.792391304347826,-0.7204130246319522,-95659330161.0,63.0,-2.002748484917036e-08
71,60,64,73,86,55,1,-0.748843537414966,-73.90140845070422,228644.62862793528,5504.0,-0.8164960688325175,-0.7506718480768529,-89912192511.80154,64.0,-1.7945345753672017e-08
71,60,65,74,90,56,1,-0.7352017091868794,-65.40845070422536,240023.64986420414,5850.0,-0.7893671569288895,-0.736813721924887,-93140066241.20369,65.0,-1.5861378095216013e-08
71,61,59,87,79,49,1,-0.9144594859721406,-367.1549295774648,173007.81313965895,4661.0,-1.1266618322455886,-0.9186276006606614,-92014728013.67918,59.0,-2.239920848395336e-08
71,61,62,85,79,49,1,-0.9320647002854425,-232.59154929577463,191112.55392227002,4898.0,-1.0800441014332964,-0.9362452515756288,-93012759333.76137,62.0,-2.224682052370151e-08
72,56,58,50,57,48,1,-0.7151200519143414,118.33333333333334,165238.17023542925,3306.0,-0.8674888480713724,-0.7185264339919947,-46515631600.0,58.0,-5.9385377601135084e-08
72,57,59,52,61,51,1,-0.7107030015797788,96.93055555555554,181345.2599387198,3599.0,-0.8452325035227807,-0.7134895810388123,-55568981153.283005,59.0,-4.748177982467564e-08
72,59,60,70,70,42,1,-0.8149010477299184,-129.72222222222223,154231.851129094,4200.0,-0.9762900976290098,-0.8195921553322275,-50383011700.1356,60.0,-3.738209402506029e-08
72,59,61,59,65,43,1,-0.7647058823529411,23.805555555555554,163721.7694455471,3965.0,-0.8892128279883382,-0.7687460617517329,-44470478623.153854,61.0,-4.587639317919653e-08
72,59,62,58,68,55,1,-0.7392600385761879,43.77777777777778,215328.79932832572,4216.0,-0.8410133652503491,-0.7414195691465977,-77152267036.57028,62.0,-3.2771585646574905e-08
72,59,62,60,69,51,1,-0.7489495798319328,21.916666666666664,199822.19325577098,4278.0,-0.8535514764565043,-0.7516526959259122,-66369056626.18865,62.0,-3.3762033359104186e-08
72,59,63,57,69,52,1,-0.7342905405405405,59.75,210494.5356980406,4347.0,-0.8217391304347825,-0.7367224297547506,-65454133971.6028,63.0,-3.366471187120145e-08
72,60,62,56,62,42,1,-0.7765656565656566,65.16666666666667,165564.30737149238,3844.0,-0.8898148148148147,-0.7808599480871232,-41943188671.27741,62.0,-5.249994758472975e-08
72,60,62,57,65,42,1,-0.7583741061347384,54.51388888888889,165491.9434260727,4030.0,-0.8659217877094972,-0.7623992348681514,-41146102000.27385,62.0,-4.7363456184368055e-08
72,60,63,57,66,53,1,-0.7600073112776458,59.5,214533.32996433976,4158.0,-0.8541495480690222,-0.7625393526301312,-72957106950.75002,63.0,-3.6100897904455134e-08
72,60,63,67,78,52,1,-0.7447711427705365,-40.333333333333336,209940.41153901196,4914.0,-0.8347205707491082,-0.7471396895787139,-75484913313.76155,63.0,-2.4316763266198847e-08
72,60,63,68,76,50,1,-0.7720090293453724,-50.27777777777778,201950.0389668746,4788.0,-0.869123252858958,-0.774847833709441,-72027187806.50528,63.0,-2.6434747072222526e-08
72,60,63,69,76,50,1,-0.781586679725759,-60.333333333333336,201899.28448084558,4788.0,-0.8812810601877415,-0.7844964909565898,-73688966491.90265,63.0,-2.623446385212753e-08
72,60,64,58,68,53,1,-0.7633748465181547,53.666666666666664,221323.57957226378,4352.0,-0.8452126626529424,-0.7658451220585216,-73844773414.79999,64.0,-3.345067156420179e-08
72,61,63,87,81,56,1,-0.9322250639386188,-243.0,225045.17303720754,5103.0,-1.077491554054054,-0.9351077719495156,-133459404832.80936,63.0,-1.8146131167584398e-08
72,62,62,58,65,42,1,-0.767765288626405,43.611111111111114,165554.80917143644,4030.0,-0.878186968838527,-0.7718909946050629,-43717225145.84615,62.0,-4.696870528953302e-08
72,62,62,62,64,50,1,-0.8167970358172087,0.0,196042.4030300395,3968.0,-0.9429657794676806,-0.8202866593164279,-75337347961.0,62.0,-3.938341923570629e-08
72,62,62,87,81,54,1,-0.9177631578947368,-278.125,210313.6716394504,5022.0,-1.079535683576956,-0.9209609389326976,-122440761635.11111,62.0,-1.894451952104907e-08
73,59,60,69,75,49,1,-0.7441706631387465,-126.24657534246575,179476.340963899,4500.0,-0.8895038545167029,-0.7471733646911114,-67523864495.600006,60.0,-2.8127935123660214e-08
73,59,61,58,67,45,1,-0.7282608695652174,38.75342465753425,171228.05356652642,4087.0,-0.8521684737281067,-0.7317402778322802,-47593657430.84947,61.0,-4.160580578490616e-08
73,59,62,57,70,56,1,-0.7058058220848918,59.79452054794521,219241.40951112862,4340.0,-0.80849478390462,-0.7077340982097781,-77464269822.35521,62.0,-3.0628519489829014e-08
73,59,63,56,68,54,1,-0.7252412392077195,76.52054794520548,218506.043398024,4284.0,-0.821161587119034,-0.7275053562829606,-72017032039.51445,63.0,-3.36590643876424e-08
73,59,63,57,67,53,1,-0.74221909618428,65.5068493150685,214463.645604531,4221.0,-0.8430197723187537,-0.7447305263310541,-71623618525.85934,63.0,-3.5031216940192596e-08
73,60,58,54,48,32,1,-0.8383017163504969,62.63013698630137,111383.12618061494,2784.0,-1.0765661252900232,-0.8464825690366113,-25168382724.124996,58.0,-1.2113875973112619e-07
73,60,62,61,65,51,1,-0.7857282121271204,11.890410958904111,199823.36927304778,4030.0,-0.9152850329320918,-0.7889267603292044,-74473119248.14975,62.0,-3.7736563685601046e-08
73,61,63,58,66,54,1,-0.7597295815823132,54.520547945205486,218498.8091117133,4158.0,-0.8657089319175516,-0.7622556221041926,-80888467290.60655,63.0,-3.5139556828030425e-08
73,61,63,85,82,51,1,-0.880968622100955,-244.7123287671233,205265.28036379543,5166.0,-1.0262216924910608,-0.8845102003480643,-102934414339.2415,63.0,-1.970488991018131e-08
73,61,65,63,74,48,1,-0.7590342433328073,18.027397260273972,206888.64021592963,4810.0,-0.8384172912672128,-0.7620686736450074,-63216960350.5082,65.0,-2.9725778128161266e-08
73,61,65,64,77,50,1,-0.7420311341734619,9.054794520547945,215274.8119734119,5005.0,-0.8176768501878778,-0.7446611202374013,-68807515990.27103,65.0,-2.6151861958537678e-08
73,62,65,58,80,62,1,-0.6722689075630253,63.67123287671233,266464.954047432,5200.0,-0.7337378298292648,-0.6732513820630649,-99134965791.30646,65.0,-2.049110287961371e-08
73,63,66,89,79,54,1,-1.021551724137931,-185.8904109589041,238305.58111962708,5214.0,-1.1474471830985917,-1.025567653644381,-142639224469.60278,66.0,-1.9144977107445838e-08
73,65,62,59,66,46,1,-0.7579181329875904,35.71232876712329,181057.06249698822,4092.0,-0.8777348777348777,-0.7615099880693811,-58710094787.003494,62.0,-4.1250842483587454e-08
74,60,61,59,66,41,1,-0.7372276139901116,27.783783783783786,156342.61696238935,4026.0,-0.8771241830065359,-0.7414143224033924,-40801473348.61111,61.0,-4.666730094924021e-08
74,61,62,68,81,56,1,-0.6997352654312387,-78.56756756756756,218710.6553743084,5022.0,-0.8109155498143066,-0.7015502412577116,-91783233165.95224,62.0,-2.093814213060515e-08
74,61,64,58,85,62,1,-0.6237816764132554,66.8918918918919,258258.36797604492,5440.0,-0.692023915532375,-0.6246624997672412,-91668675935.21312,64.0,-1.8299900766157483e-08
74,61,65,57,81,62,1,-0.6520931384691603,80.75675675675676,266470.02272485883,5265.0,-0.7176935659760088,-0.6530867446573478,-95162946836.36127,65.0,-2.0152104450815304e-08
74,62,58,53,46,32,1,-0.8368883312421581,83.1081081081081,111580.78423293722,2668.0,-1.0952380952380951,-0.8454173303872703,-26699003873.309956,58.0,-1.3309454061592055e-07
74,62,60,59,61,41,1,-0.7703641338665544,14.824324324324325,151380.92814071738,3660.0,-0.9425701776976564,-0.7752040048199805,-44874481926.684296,60.0,-5.509181343154076e-08
74,62,62,87,81,55,1,-0.8908994145822245,-327.3648648648649,214157.73090591916,5022.0,-1.079303675048356,-0.8940177972156668,-131455003456.0,62.0,-1.860011183689244e-08
74,63,60,58,62,43,1,-0.7510599636583888,29.675675675675674,158708.41454980534,3720.0,-0.913780397936625,-0.7553672564429029,-49047781484.322586,60.0,-5.127925012014215e-08
74,63,61,57,57,39,1,-0.8028169014084507,55.08108108108108,149229.45601835614,3477.0,-0.9720436119653341,-0.8084064874103771,-41619564888.90476,61.0,-6.689498752042206e-08
74,64,66,87,82,55,1,-0.9351995852773457,-191.27027027027026,242782.56222799484,5412.0,-1.056412258442319,-0.9384736516506383,-142633423386.0343,66.0,-1.767465818507881e-08
75,61,64,58,86,61,1,-0.6119635312430509,72.88,254162.29955546415,5504.0,-0.6848326489983825,-0.6129476277234075,-88136656211.39764,64.0,-1.8169843238232393e-08
75,62,62,58,65,43,1,-0.7397209985315712,55.46666666666667,169398.9089033888,4030.0,-0.8779956427015251,-0.7437436944806712,-48199680803.07692,62.0,-4.587668362684003e-08
75,63,61,57,64,42,1,-0.7276794035414725,59.413333333333334,160392.52640629848,3904.0,-0.8763187429854097,-0.7318005843407671,-45000413776.84821,61.0,-4.926978443843339e-08
75,65,63,58,69,45,1,-0.7180376610505451,64.6,183050.92638095387,4347.0,-0.8337169159953971,-0.7214410897793356,-54111622144.39019,63.0,-3.858016190756507e-08
75,65,66,90,86,58,1,-0.9097611796762302,-243.52,255792.27982937198,5676.0,-1.0403225806451613,-0.9124189282453351,-167967955914.02145,66.0,-1.494445620116511e-08
76,63,59,57,57,37,1,-0.7565804274465692,35.5,132642.09985718678,3363.0,-0.9722463139635733,-0.7623257395443727,-36431584948.26984,59.0,-7.172735040412502e-08
76,65,67,88,86,57,1,-0.8868708634754502,-212.76315789473682,259186.90327467726,5762.0,-1.008400420021001,-0.8896527625409364,-159805487191.76743,67.0,-1.530476841868237e-08
76,66,68,89,87,58,1,-0.9001825928180158,-192.03947368421055,271619.2157964888,5916.0,-1.0081799591002045,-0.9028542512560392,-172855976074.81714,68.0,-1.450985202725088e-08
79,68,59,54,52,37,1,-0.7446601941747574,103.29113924050633,133178.51574755466,3068.0,-1.0026143790849673,-0.7509449863054445,-41133681193.16912,59.0,-8.84777445735632e-08
65,59,57,84,70,41,2,-1.0854189336235036,-245.0769230769231,135488.7366527834,3990.0,-1.2837837837837835,-1.0929203539823007,-55115239181.54237,57.0,-3.5305687178650076e-08
66,55,51,76,56,29,2,-1.0692624485211533,-396.21212121212125,77308.13403773506,2856.0,-1.5726872246696035,-1.0829120323559152,-22104240218.181816,51.0,-8.659665777414644e-08
66,55,51,78,58,33,2,-1.0690278279725336,-428.72727272727275,87664.50037659843,2958.0,-1.57173219978746,-1.0810685095355173,-30020444102.93793,51.0,-6.984125030397891e-08
66,56,51,76,58,33,2,-1.0260145681581687,-396.969696969697,87747.03536300847,2958.0,-1.4804804804804803,-1.0371007840887358,-29267870668.981525,51.0,-7.094130205387588e-08
66,56,51,79,57,32,2,-1.1155026861089794,-444.1818181818182,85073.1431768706,2907.0,-1.6745391705069126,-1.1291114210554192,-29618736232.415417,51.0,-7.399983939132897e-08
66,56,51,83,58,32,2,-1.1946688206785137,-508.1212121212122,84984.24168192779,2958.0,-1.859208045254557,-1.2101609184002382,-31671299735.620075,51.0,-6.933593889271982e-08
66,56,52,85,58,33,2,-1.277424819991529,-491.0,91010.86837147316,3016.0,-1.9648208469055375,-1.2942522756827048,-36077384019.90394,52.0,-6.576229956051042e-08
66,57,53,81,70,40,2,-0.9378159757330636,-393.6969696969697,114334.53554511773,3710.0,-1.223211341905704,-0.944209649555775,-44688007855.28571,53.0,-3.807902908764349e-08
66,57,53,81,71,39,2,-0.922077922077922,-394.12121212121207,111525.39134737845,3763.0,-1.1965023847376788,-0.9284619468100218,-41529329699.81542,53.0,-3.7962901915910734e-08
66,57,53,81,72,41,2,-0.9061980527190691,-394.54545454545456,117143.58116814884,3816.0,-1.1698344573881054,-0.9118477646956596,-46044089038.315796,53.0,-3.511482082629546e-08
66,57,53,81,73,39,2,-0.8916801106245679,-394.96969696969694,111525.32690207995,3869.0,-1.1456914421083801,-0.8975725322853908,-40398755449.02307,53.0,-3.591103486949967e-08
66,58,55,87,66,38,2,-1.180871828236825,-384.0,116964.271728806,3630.0,-1.5532734274711169,-1.1917268548916613,-50021203816.81818,55.0,-4.254906190949856e-08
66,59,54,87,65,38,2,-1.1842105263157896,-428.49999999999994,112783.28174240547,3510.0,-1.616022099447514,-1.1954053830911493,-50763704512.720985,54.0,-4.4179653527399626e-08
66,59,56,84,72,43,2,-1.0087565674255692,-310.54545454545456,137048.58914436356,4032.0,-1.234159779614325,-1.0148966842864007,-59789189633.06215,56.0,-3.204650211153315e-08
67,55,49,83,57,30,2,-1.147493837304848,-640.9253731343284,73618.23332720264,2793.0,-2.009352517985612,-1.1638296152099958,-26643738607.329185,49.0,-7.773726074729885e-08
67,55,50,87,59,31,2,-1.2296790329303877,-661.5820895522388,79077.64316356997,2950.0,-2.139231327048586,-1.2472156140162678,-30689454581.818184,50.0,-6.765193098825437e-08
67,55,51,78,53,29,2,-1.1640826873385013,-453.35820895522386,77260.03443267095,2703.0,-1.8539094650205759,-1.18107293786195,-24779008659.48473,51.0,-9.518062569175319e-08
67,55,51,89,60,32,2,-1.2862547288776798,-642.0298507462687,84836.56327623868,3060.0,-2.18104062722737,-1.30435612446797,-34400674704.846664,51.0,-6.201292698859524e-08
67,55,52,83,61,33,2,-1.11493848857645,-493.22388059701495,91021.03244522901,3172.0,-1.656396866840731,-1.1277414288064271,-32825942595.31207,52.0,-6.033307033915922e-08
67,56,51,83,58,32,2,-1.166863905325444,-539.7014925373135,84984.23945591375,2958.0,-1.859208045254557,-1.1819933083240395,-32146905583.98553,51.0,-6.93361022529029e-08
67,56,52,74,54,30,2,-1.0656546489563568,-347.7313432835821,83163.35361202218,2808.0,-1.5513812154696132,-1.0790584564559051,-24943334462.222218,52.0,-9.074177370721893e-08
67,56,52,79,58,33,2,-1.0895953757225434,-428.37313432835816,91146.16868595874,3016.0,-1.60169941582581,-1.1021167282068625,-32327088560.551723,52.0,-6.877496880202091e-08
67,56,54,82,59,31,2,-1.1826280623608019,-388.6567164179105,92384.20027739057,3186.0,-1.664576802507837,-1.1974084254221127,-30449486436.010895,54.0,-6.814945450494807e-08
67,58,55,87,63,37,2,-1.2317810167081409,-414.089552238806,113939.25293652619,3465.0,-1.6943765281173597,-1.2445787072528722,-49997263656.57143,55.0,-4.796057763297648e-08
67,59,54,86,68,39,2,-1.068062827225131,-448.47761194029846,115722.29027583938,3672.0,-1.445100354191263,-1.0769035477446323,-51314068443.23728,54.0,-3.961300183492046e-08
67,59,54,87,65,37,2,-1.1587982832618027,-461.01492537313436,109867.15803100393,3510.0,-1.616766467065868,-1.1701921210945079,-48444365519.79817,54.0,-4.5373788666047045e-08
67,59,56,80,65,41,2,-1.0435779816513762,-287.2835820895522,130886.73488363546,3640.0,-1.3178855901520639,-1.0512793985792124,-55419889442.409386,56.0,-4.245263722442196e-08
68,55,52,85,62,35,2,-1.1144141030072587,-558.0882352941177,96387.13535646278,3224.0,-1.7103448275862068,-1.126681810239385,-39075034723.941345,52.0,-5.426109108258297e-08
68,56,50,86,61,33,2,-1.119676945668135,-680.2941176470588,84125.38159962697,3050.0,-1.896766169154229,-1.1335129610703336,-34695758225.70492,50.0,-5.988950955634984e-08
68,56,51,71,48,29,2,-1.0846256092157731,-354.11764705882354,77477.81690337107,2448.0,-1.7191011235955058,-1.1004865665326846,-24071249361.593754,51.0,-1.2270855990155617e-07
68,56,51,71,49,28,2,-1.063404255319149,-354.4117647058824,74876.56547535192,2499.0,-1.666,-1.0788168896055663,-21757281444.62099,51.0,-1.219553433058577e-07
68,56,51,77,55,32,2,-1.0665399239543725,-463.02941176470586,85121.11869232939,2805.0,-1.6716328963051252,-1.0798294827303145,-30263987198.5,51.0,-8.072305354823745e-08
68,56,51,77,59,32,2,-0.9865573770491803,-464.55882352941177,85120.93891746685,3009.0,-1.482266009852217,-0.9975088117860992,-28223554287.415257,51.0,-7.014683422805093e-08
68,56,52,72,48,29,2,-1.129923042100498,-334.11764705882354,80516.33089761593,2496.0,-1.7515789473684211,-1.1466558573165788,-25125862179.607143,52.0,-1.207288736427927e-07
68,56,54,82,61,34,2,-1.109464466150219,-417.11764705882354,101132.64801517806,3294.0,-1.5678248453117563,-1.1215301421990787,-36945770375.36299,54.0,-5.812803507058116e-08
68,56,54,86,59,33,2,-1.2642857142857142,-475.7647058823529,98123.94873930201,3186.0,-1.8964285714285714,-1.2806601682341328,-38678581746.08474,54.0,-6.21898790831816e-08
68,57,51,71,49,29,2,-1.062951935346661,-354.4117647058824,77514.44549334797,2499.0,-1.6648900732844771,-1.0780161640255275,-24014419613.270676,51.0,-1.1774990678016939e-07
68,57,52,83,59,33,2,-1.1375602521319985,-522.8970588235294,91086.37340649404,3068.0,-1.7662636729994243,-1.1514291864206594,-35720829374.1469,52.0,-6.449357332518125e-08
68,57,52,83,61,32,2,-1.0915347556779078,-523.8088235294118,88382.11832402344,3172.0,-1.6572622779519333,-1.1044342037890427,-32202982755.752365,52.0,-6.2218639906921e-08
