X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
70,58,59,66,68,50,1,68,0.017628524843089976,66.0,0.9830508474576272,0.9705882352941176,0.8676470588235294,-1.0,3318.0
70,58,59,67,68,49,1,68,0.013954882805857912,67.0,0.9830508474576272,0.9852941176470589,0.8676470588235294,-1.0,3302.0
70,58,63,66,80,60,1,80,0.014352916201064055,66.0,0.9206349206349206,0.825,0.7875,-5.0,3980.0
70,58,63,67,80,59,1,80,0.011291126373453914,67.0,0.9206349206349206,0.8375,0.7875,-5.0,3974.0
70,59,58,68,70,50,1,70,0.008723319266223169,68.0,1.0172413793103448,0.9714285714285714,0.8285714285714286,1.0,3420.0
70,59,58,69,70,50,1,70,0.004442462737060128,69.0,1.0172413793103448,0.9857142857142858,0.8285714285714286,1.0,3470.0
70,59,59,67,69,51,1,69,0.012660999036764794,67.0,1.0,0.9710144927536232,0.855072463768116,0.0,3435.0
70,59,60,71,70,43,1,70,-0.006286436648940248,71.0,0.9833333333333333,1.0142857142857142,0.8571428571428571,-1.0,3080.0
70,59,61,63,74,46,1,74,0.03448415518290752,63.0,0.9672131147540983,0.8513513513513513,0.8243243243243243,-2.0,2926.0
70,59,62,63,74,46,1,74,0.035274006444667445,63.0,0.9516129032258065,0.8513513513513513,0.8378378378378378,-3.0,2926.0
70,59,62,63,74,47,1,74,0.033971387744534995,63.0,0.9516129032258065,0.8513513513513513,0.8378378378378378,-3.0,2988.0
70,59,62,63,75,46,1,75,0.03530437695439902,63.0,0.9516129032258065,0.84,0.8266666666666667,-3.0,2927.0
70,59,62,68,78,58,1,78,0.007479374089200713,68.0,0.9516129032258065,0.8717948717948718,0.7948717948717948,-3.0,3964.0
70,59,63,67,78,59,1,78,0.010924838044092097,67.0,0.9365079365079365,0.8589743589743589,0.8076923076923077,-4.0,3972.0
70,60,58,86,77,50,1,77,-0.09318087027570851,86.0,1.0344827586206897,1.1168831168831168,0.7532467532467533,2.0,4327.0
70,60,60,82,78,49,1,78,-0.07120482686296643,82.0,1.0,1.0512820512820513,0.7692307692307693,0.0,4047.0
70,60,60,82,80,50,1,80,-0.0690973962333076,82.0,1.0,1.025,0.75,0.0,4130.0
70,60,61,67,73,48,1,73,0.014402394547308907,67.0,0.9836065573770492,0.9178082191780822,0.8356164383561644,-1.0,3241.0
70,60,62,68,76,57,1,76,0.007459088415589137,68.0,0.967741935483871,0.8947368421052632,0.8157894736842105,-2.0,3895.0
70,60,64,73,84,55,1,84,-0.01377436728954181,73.0,0.9375,0.8690476190476191,0.7619047619047619,-4.0,4044.0
70,61,61,86,79,51,1,79,-0.09354511293150561,86.0,1.0,1.0886075949367089,0.7721518987341772,0.0,4414.0
71,57,59,52,60,50,1,60,0.06270824754488102,52.0,0.9661016949152542,0.8666666666666667,0.9833333333333333,-2.0,2610.0
71,57,60,51,61,50,1,61,0.06612494053953602,51.0,0.95,0.8360655737704918,0.9836065573770492,-3.0,2561.0
71,58,58,49,58,49,1,58,0.0659293641730163,49.0,1.0,0.8448275862068966,1.0,0.0,2410.0
71,58,59,51,57,46,1,57,0.07208126918565934,51.0,0.9830508474576272,0.8947368421052632,1.0350877192982457,-1.0,2357.0
71,58,61,63,74,48,1,74,0.03708694255888462,63.0,0.9508196721311475,0.8513513513513513,0.8243243243243243,-3.0,3050.0
71,58,63,57,67,51,1,67,0.053576132331393536,57.0,0.9206349206349206,0.8507462686567164,0.9402985074626866,-5.0,2923.0
71,58,63,64,75,49,1,75,0.03345560132703625,64.0,0.9206349206349206,0.8533333333333334,0.84,-5.0,3162.0
71,59,57,71,68,41,1,68,,71.0,1.0350877192982457,1.0441176470588236,0.8382352941176471,2.0,2938.0
71,59,58,69,68,43,1,68,0.011348883879978034,69.0,1.0172413793103448,1.0147058823529411,0.8529411764705882,1.0,2992.0
71,59,59,67,69,52,1,69,0.01603168700897572,67.0,1.0,0.9710144927536232,0.855072463768116,0.0,3501.0
71,59,62,62,75,48,1,75,0.04056186902700435,62.0,0.9516129032258065,0.8266666666666667,0.8266666666666667,-3.0,3003.0
71,59,62,63,74,47,1,74,0.03816572137974401,63.0,0.9516129032258065,0.8513513513513513,0.8378378378378378,-3.0,2988.0
71,59,63,56,68,53,1,68,0.05095712107862932,56.0,0.9365079365079365,0.8235294117647058,0.9264705882352942,-4.0,2983.0
71,59,64,73,88,56,1,88,-0.009060588801923767,73.0,0.921875,0.8295454545454546,0.7272727272727273,-5.0,4120.0
71,60,63,57,70,54,1,70,0.04571015812937819,57.0,0.9523809523809523,0.8142857142857143,0.9,-3.0,3094.0
71,60,63,63,70,46,1,70,0.0391572730845046,63.0,0.9523809523809523,0.9,0.9,-3.0,2922.0
71,60,63,64,72,47,1,72,0.033737165565769216,64.0,0.9523809523809523,0.8888888888888888,0.875,-3.0,3033.0
71,60,63,66,81,59,1,81,0.017102003805855866,66.0,0.9523809523809523,0.8148148148148148,0.7777777777777778,-3.0,3916.0
71,60,64,73,86,55,1,86,-0.009048776451468628,73.0,0.9375,0.8488372093023255,0.7441860465116279,-4.0,4046.0
71,60,65,74,90,56,1,90,-0.013751441549275878,74.0,0.9230769230769231,0.8222222222222222,0.7222222222222222,-5.0,4178.0
71,61,59,87,79,49,1,79,-0.09622019763749852,87.0,1.0338983050847457,1.1012658227848102,0.7468354430379747,2.0,4293.0
71,61,62,85,79,49,1,79,-0.08670966386042686,85.0,0.9838709677419355,1.0759493670886076,0.7848101265822784,-1.0,4195.0
72,56,58,50,57,48,1,57,0.07351416510483265,50.0,0.9655172413793104,0.8771929824561403,1.0175438596491229,-2.0,2409.0
72,57,59,52,61,51,1,61,0.06276219439690384,52.0,0.9661016949152542,0.8524590163934426,0.9672131147540983,-2.0,2662.0
72,59,60,70,70,42,1,70,0.012451813417963144,70.0,0.9833333333333333,1.0,0.8571428571428571,-1.0,2968.0
72,59,61,59,65,43,1,65,0.06357985290526588,59.0,0.9672131147540983,0.9076923076923077,0.9384615384615385,-2.0,2559.0
72,59,62,58,68,55,1,68,0.04478566780425354,58.0,0.9516129032258065,0.8529411764705882,0.9117647058823529,-3.0,3203.0
72,59,62,60,69,51,1,69,0.045656397561097406,60.0,0.9516129032258065,0.8695652173913043,0.8985507246376812,-3.0,3078.0
72,59,63,57,69,52,1,69,0.05296239902415826,57.0,0.9365079365079365,0.8260869565217391,0.9130434782608695,-4.0,2981.0
72,60,62,56,62,42,1,62,0.0757314960344364,56.0,0.967741935483871,0.9032258064516129,1.0,-2.0,2372.0
72,60,62,57,65,42,1,65,0.07269336713984444,57.0,0.967741935483871,0.8769230769230769,0.9538461538461539,-2.0,2417.0
72,60,63,57,66,53,1,66,0.049620792732351544,57.0,0.9523809523809523,0.8636363636363636,0.9545454545454546,-3.0,3034.0
72,60,63,67,78,52,1,78,0.02121406052952456,67.0,0.9523809523809523,0.8589743589743589,0.8076923076923077,-3.0,3510.0
72,60,63,68,76,50,1,76,0.01847021894141,68.0,0.9523809523809523,0.8947368421052632,0.8289473684210527,-3.0,3426.0
72,60,63,69,76,50,1,76,0.014112144740002986,69.0,0.9523809523809523,0.9078947368421053,0.8289473684210527,-3.0,3476.0
72,60,64,58,68,53,1,68,0.04848702360559513,58.0,0.9375,0.8529411764705882,0.9411764705882353,-4.0,3089.0
72,61,63,87,81,56,1,81,-0.07605182579205409,87.0,0.9682539682539683,1.0740740740740742,0.7777777777777778,-2.0,4897.0
72,62,62,58,65,42,1,65,0.06528847687235835,58.0,1.0,0.8923076923076924,0.9538461538461539,0.0,2459.0
72,62,62,62,64,50,1,64,0.037295567250728606,62.0,1.0,0.96875,0.96875,0.0,3114.0
72,62,62,87,81,54,1,81,-0.07746535921526676,87.0,1.0,1.0740740740740742,0.7654320987654321,0.0,4725.0
73,59,60,69,75,49,1,75,0.018458168239102426,69.0,0.9833333333333333,0.92,0.8,-1.0,3407.0
73,59,61,58,67,45,1,67,0.06529050583810561,58.0,0.9672131147540983,0.8656716417910447,0.9104477611940298,-2.0,2632.0
73,59,62,57,70,56,1,70,0.047811120236840886,57.0,0.9516129032258065,0.8142857142857143,0.8857142857142857,-3.0,3206.0
73,59,63,56,68,54,1,68,0.05409221666658428,56.0,0.9365079365079365,0.8235294117647058,0.9264705882352942,-4.0,3038.0
73,59,63,57,67,53,1,67,0.053714495263481314,57.0,0.9365079365079365,0.8507462686567164,0.9402985074626866,-4.0,3035.0
73,60,58,54,48,32,1,48,0.12352933154634729,54.0,1.0344827586206897,1.125,1.2083333333333333,2.0,1744.0
73,60,62,61,65,51,1,65,0.044248082144928626,61.0,0.967741935483871,0.9384615384615385,0.9538461538461539,-2.0,3125.0
73,61,63,58,66,54,1,66,0.04685598881059786,58.0,0.9682539682539683,0.8787878787878788,0.9545454545454546,-2.0,3144.0
73,61,63,85,82,51,1,82,-0.06872098566555297,85.0,0.9682539682539683,1.0365853658536586,0.7682926829268293,-2.0,4366.0
73,61,65,63,74,48,1,74,0.04475650316644749,63.0,0.9384615384615385,0.8513513513513513,0.8783783783783784,-4.0,3050.0
73,61,65,64,77,50,1,77,0.03836618809926742,64.0,0.9384615384615385,0.8311688311688312,0.8441558441558441,-4.0,3227.0
73,62,65,58,80,62,1,80,0.037790526249262296,58.0,0.9538461538461539,0.725,0.8125,-3.0,3614.0
73,63,66,89,79,54,1,79,-0.0871831302632866,89.0,0.9545454545454546,1.1265822784810127,0.8354430379746836,-3.0,4831.0
73,65,62,59,66,46,1,66,0.05138566024421589,59.0,1.0483870967741935,0.8939393939393939,0.9393939393939394,3.0,2734.0
74,60,61,59,66,41,1,66,0.07505179150008334,59.0,0.9836065573770492,0.8939393939393939,0.9242424242424242,-1.0,2444.0
74,61,62,68,81,56,1,81,0.02104433410416659,68.0,0.9838709677419355,0.8395061728395061,0.7654320987654321,-1.0,3833.0
74,61,64,58,85,62,1,85,0.03981242444986437,58.0,0.953125,0.6823529411764706,0.7529411764705882,-3.0,3619.0
74,61,65,57,81,62,1,81,0.04235698568067292,57.0,0.9384615384615385,0.7037037037037037,0.8024691358024691,-4.0,3553.0
74,62,58,53,46,32,1,46,0.12363692090633199,53.0,1.0689655172413792,1.1521739130434783,1.2608695652173914,4.0,1710.0
74,62,60,59,61,41,1,61,0.06873497238555448,59.0,1.0333333333333334,0.9672131147540983,0.9836065573770492,2.0,2439.0
74,62,62,87,81,55,1,81,-0.06272142306491645,87.0,1.0,1.0740740740740742,0.7654320987654321,0.0,4811.0
74,63,60,58,62,43,1,62,0.06411561725547683,58.0,1.05,0.9354838709677419,0.967741935483871,3.0,2513.0
74,63,61,57,57,39,1,57,0.08089009982774512,57.0,1.0327868852459017,1.0,1.0701754385964912,2.0,2241.0
74,64,66,87,82,55,1,82,-0.06442158248826295,87.0,0.9696969696969697,1.0609756097560976,0.8048780487804879,-2.0,4812.0
75,61,64,58,86,61,1,86,0.042681030409731195,58.0,0.953125,0.6744186046511628,0.7441860465116279,-3.0,3563.0
75,62,62,58,65,43,1,65,0.07253785923244149,58.0,1.0,0.8923076923076924,0.9538461538461539,0.0,2516.0
75,63,61,57,64,42,1,64,0.0742009349958446,57.0,1.0327868852459017,0.890625,0.953125,2.0,2416.0
75,65,63,58,69,45,1,69,0.0628196196144978,58.0,1.0317460317460319,0.8405797101449275,0.9130434782608695,2.0,2634.0
75,65,66,90,86,58,1,86,-0.06842727313066851,90.0,0.9848484848484849,1.0465116279069768,0.7674418604651163,-1.0,5248.0
76,63,59,57,57,37,1,57,0.09183352190484657,57.0,1.0677966101694916,1.0,1.0350877192982457,4.0,2129.0
76,65,67,88,86,57,1,86,-0.05493457399704717,88.0,0.9701492537313433,1.0232558139534884,0.7790697674418605,-2.0,5045.0
76,66,68,89,87,58,1,87,-0.058280092579707315,89.0,0.9705882352941176,1.0229885057471264,0.7816091954022989,-2.0,5191.0
79,68,59,54,52,37,1,52,0.09383320219234256,54.0,1.152542372881356,1.0384615384615385,1.1346153846153846,9.0,2013.0
65,59,57,84,70,41,2,70,-0.16557875808738587,84.0,1.0350877192982457,1.2,0.8142857142857143,2.0,3473.0
66,55,51,76,56,29,2,56,-0.13210656616913802,76.0,1.0784313725490196,1.3571428571428572,0.9107142857142857,4.0,2231.0
66,55,51,78,58,33,2,58,-0.12998673777084102,78.0,1.0784313725490196,1.3448275862068966,0.8793103448275862,4.0,2599.0
66,56,51,76,58,33,2,58,-0.10181553503954155,76.0,1.0980392156862746,1.3103448275862069,0.8793103448275862,5.0,2533.0
66,56,51,79,57,32,2,57,-0.14639072926853253,79.0,1.0980392156862746,1.3859649122807018,0.8947368421052632,5.0,2553.0
66,56,51,83,58,32,2,58,-0.20461694614643777,83.0,1.0980392156862746,1.4310344827586208,0.8793103448275862,5.0,2682.0
66,56,52,85,58,33,2,58,-0.22758516884083096,85.0,1.0769230769230769,1.4655172413793103,0.896551724137931,4.0,2830.0
66,57,53,81,70,40,2,70,-0.12431956364222874,81.0,1.0754716981132075,1.1571428571428573,0.7571428571428571,4.0,3270.0
66,57,53,81,71,39,2,71,-0.13061488482026876,81.0,1.0754716981132075,1.1408450704225352,0.7464788732394366,4.0,3191.0
66,57,53,81,72,41,2,72,-0.11976082506059856,81.0,1.0754716981132075,1.125,0.7361111111111112,4.0,3352.0
66,57,53,81,73,39,2,73,-0.13152459975938466,81.0,1.0754716981132075,1.1095890410958904,0.726027397260274,4.0,3193.0
66,58,55,87,66,38,2,66,-0.20907866674056963,87.0,1.0545454545454545,1.3181818181818181,0.8333333333333334,3.0,3334.0
66,59,54,87,65,38,2,65,-0.19836627191301992,87.0,1.0925925925925926,1.3384615384615384,0.8307692307692308,5.0,3333.0
66,59,56,84,72,43,2,72,-0.13934309420677496,84.0,1.0535714285714286,1.1666666666666667,0.7777777777777778,3.0,3641.0
67,55,49,83,57,30,2,57,-0.20853313742388654,83.0,1.1224489795918366,1.456140350877193,0.8596491228070176,6.0,2517.0
67,55,50,87,59,31,2,59,-0.2689835609105024,87.0,1.1,1.4745762711864407,0.847457627118644,5.0,2725.0
67,55,51,78,53,29,2,53,-0.14529350098340707,78.0,1.0784313725490196,1.471698113207547,0.9622641509433962,4.0,2286.0
67,55,51,89,60,32,2,60,-0.29498365812655747,89.0,1.0784313725490196,1.4833333333333334,0.85,4.0,2876.0
67,55,52,83,61,33,2,61,-0.19073024667390462,83.0,1.0576923076923077,1.360655737704918,0.8524590163934426,3.0,2767.0
67,56,51,83,58,32,2,58,-0.18903278180480337,83.0,1.0980392156862746,1.4310344827586208,0.8793103448275862,5.0,2682.0
67,56,52,74,54,30,2,54,-0.08128454488779559,74.0,1.0769230769230769,1.3703703703703705,0.9629629629629629,4.0,2244.0
67,56,52,79,58,33,2,58,-0.12884151448769024,79.0,1.0769230769230769,1.3620689655172413,0.896551724137931,4.0,2632.0
67,56,54,82,59,31,2,59,-0.19909587615956942,82.0,1.037037037037037,1.3898305084745763,0.9152542372881356,2.0,2570.0
67,58,55,87,63,37,2,63,-0.20245267290393626,87.0,1.0545454545454545,1.380952380952381,0.873015873015873,3.0,3245.0
67,59,54,86,68,39,2,68,-0.16756668119199802,86.0,1.0925925925925926,1.2647058823529411,0.7941176470588235,5.0,3383.0
67,59,54,87,65,37,2,65,-0.19459209985246195,87.0,1.0925925925925926,1.3384615384615384,0.8307692307692308,5.0,3247.0
67,59,56,80,65,41,2,65,-0.09850794634807913,80.0,1.0535714285714286,1.2307692307692308,0.8615384615384616,3.0,3304.0
68,55,52,85,62,35,2,62,-0.18466197768757844,85.0,1.0576923076923077,1.3709677419354838,0.8387096774193549,3.0,3002.0
68,56,50,86,61,33,2,61,-0.20454778059018797,86.0,1.12,1.4098360655737705,0.819672131147541,6.0,2866.0
68,56,51,71,48,29,2,48,-0.03292704803290143,71.0,1.0980392156862746,1.4791666666666667,1.0625,5.0,2078.0
68,56,51,71,49,28,2,49,-0.03532866345662756,71.0,1.0980392156862746,1.4489795918367347,1.0408163265306123,5.0,2009.0
68,56,51,77,55,32,2,55,-0.09379017413898993,77.0,1.0980392156862746,1.4,0.9272727272727272,5.0,2487.0
68,56,51,77,59,32,2,59,-0.09547564139441993,77.0,1.0980392156862746,1.305084745762712,0.864406779661017,5.0,2491.0
68,56,52,72,48,29,2,48,-0.04574940462495129,72.0,1.0769230769230769,1.5,1.0833333333333333,4.0,2107.0
68,56,54,82,61,34,2,61,-0.1551224704139797,82.0,1.037037037037037,1.3442622950819672,0.8852459016393442,2.0,2815.0
68,56,54,86,59,33,2,59,-0.22147721532320447,86.0,1.037037037037037,1.4576271186440677,0.9152542372881356,2.0,2864.0
68,57,51,71,49,29,2,49,-0.03212317219254458,71.0,1.1176470588235294,1.4489795918367347,1.0408163265306123,6.0,2079.0
68,57,52,83,59,33,2,59,-0.16415563520467397,83.0,1.0961538461538463,1.4067796610169492,0.8813559322033898,5.0,2765.0
68,57,52,83,61,32,2,61,-0.1754015601965668,83.0,1.0961538461538463,1.360655737704918,0.8524590163934426,5.0,2685.0
68,57,53,76,56,32,2,56,-0.08389436631777454,76.0,1.0754716981132075,1.3571428571428572,0.9464285714285714,4.0,2456.0
68,57,53,78,55,31,2,55,-0.1143093952681121,78.0,1.0754716981132075,1.4181818181818182,0.9636363636363636,4.0,2442.0
68,57,53,80,56,32,2,56,-0.1339971405391674,80.0,1.0754716981132075,1.4285714285714286,0.9464285714285714,4.0,2584.0
68,57,53,82,60,32,2,60,-0.16415523079353353,82.0,1.0754716981132075,1.3666666666666667,0.8833333333333333,4.0,2652.0
68,57,53,85,60,32,2,60,-0.20849340922390697,85.0,1.0754716981132075,1.4166666666666667,0.8833333333333333,4.0,2748.0
68,57,54,78,63,38,2,63,-0.08314067971999066,78.0,1.0555555555555556,1.2380952380952381,0.8571428571428571,3.0,2989.0
68,57,54,84,59,33,2,59,-0.1858259872004179,84.0,1.0555555555555556,1.423728813559322,0.9152542372881356,3.0,2798.0
68,57,54,87,60,33,2,60,-0.2315460817304116,87.0,1.0555555555555556,1.45,0.9,3.0,2898.0
68,57,55,81,60,33,2,60,-0.1482636402817856,81.0,1.0363636363636364,1.35,0.9166666666666666,2.0,2700.0
68,57,58,84,78,47,2,78,-0.11435117461008389,84.0,0.9827586206896551,1.0769230769230769,0.7435897435897436,-1.0,3979.0
68,57,58,86,79,47,2,79,-0.13300684387821526,86.0,0.9827586206896551,1.0886075949367089,0.7341772151898734,-1.0,4074.0
68,58,54,79,63,35,2,63,-0.1049659023103615,79.0,1.0740740740740742,1.253968253968254,0.8571428571428571,4.0,2793.0
68,58,54,79,64,35,2,64,-0.10536945264377304,79.0,1.0740740740740742,1.234375,0.84375,4.0,2794.0
68,58,55,80,63,37,2,63,-0.10741527003040399,80.0,1.0545454545454545,1.2698412698412698,0.873015873015873,3.0,2986.0
68,58,56,78,67,38,2,67,-0.0856846729234388,78.0,1.0357142857142858,1.164179104477612,0.835820895522388,2.0,2993.0
68,58,59,84,79,48,2,79,-0.10958076713605479,84.0,0.9830508474576272,1.0632911392405062,0.7468354430379747,-1.0,4063.0
68,59,54,78,63,36,2,63,-0.08670147323645809,78.0,1.0925925925925926,1.2380952380952381,0.8571428571428571,5.0,2835.0
68,59,54,88,65,37,2,65,-0.19376280260768383,88.0,1.0925925925925926,1.353846153846154,0.8307692307692308,5.0,3284.0
68,59,55,79,65,36,2,65,-0.09982602290983608,79.0,1.0727272727272728,1.2153846153846153,0.8461538461538461,4.0,2873.0
68,59,55,87,68,37,2,68,-0.18763241463283467,87.0,1.0727272727272728,1.2794117647058822,0.8088235294117647,4.0,3250.0
68,59,58,78,71,45,2,71,-0.06494911460868745,78.0,1.0172413793103448,1.0985915492957747,0.8169014084507042,1.0,3536.0
68,60,54,89,62,34,2,62,-0.23162083407569298,89.0,1.1111111111111112,1.435483870967742,0.8709677419354839,6.0,3054.0
69,55,50,84,56,32,2,56,-0.1727685827323061,84.0,1.1,1.5,0.8928571428571429,5.0,2712.0
69,55,51,78,58,31,2,58,-0.10372946707614387,78.0,1.0784313725490196,1.3448275862068966,0.8793103448275862,4.0,2445.0
69,56,50,79,57,32,2,57,-0.10417196663009803,79.0,1.12,1.3859649122807018,0.8771929824561403,6.0,2553.0
69,56,52,91,62,32,2,62,-0.2934215363919819,91.0,1.0769230769230769,1.467741935483871,0.8387096774193549,4.0,2942.0
69,57,52,91,61,33,2,61,-0.2679768406298004,91.0,1.0961538461538463,1.4918032786885247,0.8524590163934426,5.0,3031.0
69,57,53,80,53,30,2,53,-0.1341638849152211,80.0,1.0754716981132075,1.509433962264151,1.0,4.0,2423.0
69,57,53,86,60,32,2,60,-0.20780446004957318,86.0,1.0754716981132075,1.4333333333333333,0.8833333333333333,4.0,2780.0
69,57,53,91,62,34,2,62,-0.2603187451909465,91.0,1.0754716981132075,1.467741935483871,0.8548387096774194,4.0,3122.0
69,57,54,74,63,36,2,63,-0.04219889399098765,74.0,1.0555555555555556,1.1746031746031746,0.8571428571428571,3.0,2691.0
69,57,54,80,54,29,2,54,-0.14700086356363928,80.0,1.0555555555555556,1.4814814814814814,1.0,3.0,2345.0
69,57,55,79,63,36,2,63,-0.0936685592075325,79.0,1.0363636363636364,1.253968253968254,0.873015873015873,2.0,2871.0
69,57,55,79,64,37,2,64,-0.08942056710764401,79.0,1.0363636363636364,1.234375,0.859375,2.0,2950.0
69,57,55,79,65,40,2,65,-0.07785480494572541,79.0,1.0363636363636364,1.2153846153846153,0.8461538461538461,2.0,3185.0
69,57,57,74,71,43,2,71,-0.03355723965798485,74.0,1.0,1.0422535211267605,0.8028169014084507,0.0,3210.0
69,58,53,84,61,33,2,61,-0.16420503990646237,84.0,1.0943396226415094,1.3770491803278688,0.8688524590163934,5.0,2800.0
69,58,53,90,61,33,2,61,-0.2507259184841823,90.0,1.0943396226415094,1.4754098360655739,0.8688524590163934,5.0,2998.0
69,58,54,81,63,35,2,63,-0.11606683500744601,81.0,1.0740740740740742,1.2857142857142858,0.8571428571428571,4.0,2863.0
69,58,54,82,63,35,2,63,-0.12769331570526227,82.0,1.0740740740740742,1.3015873015873016,0.8571428571428571,4.0,2898.0
69,58,54,86,61,34,2,61,-0.1853628068935287,86.0,1.0740740740740742,1.4098360655737705,0.8852459016393442,4.0,2951.0
69,58,54,88,58,32,2,58,-0.23519276057231742,88.0,1.0740740740740742,1.5172413793103448,0.9310344827586207,4.0,2842.0
69,58,55,82,62,34,2,62,-0.1371360159770586,82.0,1.0545454545454545,1.3225806451612903,0.8870967741935484,3.0,2816.0
69,58,55,83,62,34,2,62,-0.1499290888658579,83.0,1.0545454545454545,1.3387096774193548,0.8870967741935484,3.0,2850.0
69,58,58,77,67,41,2,67,-0.06028371794418509,77.0,1.0,1.1492537313432836,0.8656716417910447,0.0,3183.0
69,58,58,78,74,46,2,74,-0.05729482656316157,78.0,1.0,1.054054054054054,0.7837837837837838,0.0,3616.0
69,58,60,78,71,45,2,71,-0.061598822249748705,78.0,0.9666666666666667,1.0985915492957747,0.8450704225352113,-2.0,3536.0
69,59,54,87,60,33,2,60,-0.20377421458443779,87.0,1.0925925925925926,1.45,0.9,5.0,2898.0
69,59,54,89,59,32,2,59,-0.2454699491851123,89.0,1.0925925925925926,1.5084745762711864,0.9152542372881356,5.0,2875.0
69,59,55,86,63,37,2,63,-0.1590408632248917,86.0,1.0727272727272728,1.3650793650793651,0.873015873015873,4.0,3208.0
69,59,56,77,66,38,2,66,-0.06415656996804815,77.0,1.0535714285714286,1.1666666666666667,0.8484848484848485,3.0,2954.0
69,59,57,76,72,46,2,72,-0.04077552522824818,76.0,1.0350877192982457,1.0555555555555556,0.7916666666666666,2.0,3522.0
69,59,58,80,71,44,2,71,-0.07538514406869247,80.0,1.0172413793103448,1.1267605633802817,0.8169014084507042,1.0,3547.0
69,59,60,79,73,47,2,73,-0.06290389153762516,79.0,0.9833333333333333,1.082191780821918,0.821917808219178,-1.0,3739.0
70,57,51,91,61,33,2,61,-0.24578981945586922,91.0,1.1176470588235294,1.4918032786885247,0.8360655737704918,6.0,3031.0
70,57,52,84,55,28,2,55,-0.2001827992430661,84.0,1.0961538461538463,1.5272727272727273,0.9454545454545454,5.0,2379.0
70,57,53,76,61,34,2,61,-0.05543697356223104,76.0,1.0754716981132075,1.2459016393442623,0.8688524590163934,4.0,2611.0
70,57,53,78,55,31,2,55,-0.08833506512725443,78.0,1.0754716981132075,1.4181818181818182,0.9636363636363636,4.0,2442.0
70,57,53,90,62,34,2,62,-0.22924330125935982,90.0,1.0754716981132075,1.4516129032258065,0.8548387096774194,4.0,3088.0
70,57,54,77,60,34,2,60,-0.06700882360693107,77.0,1.0555555555555556,1.2833333333333334,0.9,3.0,2644.0
70,58,53,93,60,35,2,60,-0.2505948441686734,93.0,1.0943396226415094,1.55,0.8833333333333333,5.0,3280.0
70,58,54,88,57,32,2,57,-0.217821611914834,88.0,1.0740740740740742,1.543859649122807,0.9473684210526315,4.0,2841.0
