X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
69,56,57,50,54,48,1,-421680740.9583333,2573.0003319497414,-0.00017071144033148805,107.0,0.4523809523809524,1.0555555555555556,1.8550208457967546e-05,2574.5006691947356,-1.0566037735849056,105.0,48.0
69,56,57,50,56,46,1,-387600262.91304344,2571.0003170290356,-0.00017487791712935693,107.0,0.4523809523809524,1.0178571428571428,2.684599793285816e-05,2572.3099592017675,-1.0566037735849056,103.0,46.0
69,56,59,51,60,47,1,-413689947.84822696,2671.0003108165697,-0.0001823573803396989,110.0,0.4609375,0.9833333333333333,3.632826217703166e-05,2672.2229512322265,-0.9491525423728814,106.0,47.0
69,60,61,82,81,51,1,-852570545.3921568,6792.000123726279,-0.000637687177205417,143.0,0.46923076923076923,0.7530864197530864,-2.9014942695488176e-06,6792.9884543888675,-1.1764705882352942,112.0,51.0
69,60,62,82,80,50,1,-818975746.3599999,6790.000121290725,-0.0006546560936093711,144.0,0.4732824427480916,0.775,-5.77894384022376e-06,6790.978510952346,-1.2,112.0,50.0
70,56,58,51,57,47,1,-419342080.7043673,2674.000311363908,-0.0001768985023329087,109.0,0.453125,1.0175438596491229,2.5555404116123755e-05,2675.3066529214684,-1.018181818181818,105.0,47.0
70,57,56,72,76,46,1,-585322107.4347826,5257.000151482386,-0.0004509282156032483,128.0,0.4444444444444444,0.7368421052631579,1.328656462585034e-05,5258.030171618379,-1.163265306122449,102.0,46.0
70,57,57,71,78,49,1,-655559947.7817897,5116.000165977879,-0.00041936201700450447,128.0,0.44881889763779526,0.7307692307692307,2.2259745793703037e-05,5117.077291575172,-1.0178571428571428,106.0,49.0
70,57,59,51,59,47,1,-426924909.067436,2672.000305738728,-0.000170692806776882,110.0,0.4573643410852713,1.0,3.2368875707563395e-05,2673.260210467071,-1.0,106.0,47.0
70,57,60,52,62,50,1,-493772338.8632258,2777.000313148402,-0.00017377200555311056,112.0,0.46153846153846156,0.967741935483871,3.787878787878788e-05,2778.3021455235607,-0.9047619047619048,110.0,50.0
70,58,59,66,68,50,1,-642876089.3858823,4429.000188120314,-0.0003260915728467233,125.0,0.4573643410852713,0.8676470588235294,7.034302777494452e-06,4429.79794414391,-1.0943396226415094,109.0,50.0
70,58,59,67,68,49,1,-626823487.3385354,4561.000178668143,-0.0003458703059554631,126.0,0.4573643410852713,0.8676470588235294,3.517151388747226e-06,4561.761664932671,-1.1372549019607843,108.0,49.0
70,58,63,66,80,60,1,-929749442.8999999,4435.000232066122,-0.00028638415278728964,129.0,0.47368421052631576,0.7875,3.9241077559989795e-05,4436.5308482749915,-0.7341772151898734,123.0,60.0
70,58,63,67,80,59,1,-912792246.7644068,4567.000221412547,-0.0003036492891064115,130.0,0.47368421052631576,0.7875,3.6438143448561954e-05,4568.472873597523,-0.7532467532467533,122.0,59.0
70,59,58,68,70,50,1,-674483725.3542856,4697.000183273708,-0.00034054085378861204,126.0,0.453125,0.8285714285714286,6.954973501550959e-06,,-1.1568627450980393,108.0,50.0
70,59,58,69,70,50,1,-684602224.3342856,4834.000177999922,-0.0003569310001332434,127.0,0.453125,0.8285714285714286,3.4774867507754796e-06,,-1.18,108.0,50.0
70,59,59,67,69,51,1,-691022879.5123615,4562.000119671581,-0.0003236499001042593,126.0,0.4573643410852713,0.855072463768116,6.933586640365262e-06,4562.611950003612,-1.1132075471698113,110.0,51.0
70,59,60,71,70,43,1,-519993457.10598004,5105.000144577179,-0.00042121037967105164,131.0,0.46153846153846156,0.8571428571428571,-3.360215053763441e-06,,-1.372093023255814,103.0,43.0
70,59,61,63,74,46,1,-527817684.76557,4035.000191137557,-0.000280633251690729,124.0,0.46564885496183206,0.8243243243243243,3.440714918001508e-05,4036.262339681306,-1.0,107.0,46.0
70,59,62,63,74,46,1,-527718087.9817861,4034.000191137557,-0.00028148616633094794,125.0,0.4696969696969697,0.8378378378378378,3.384573728323344e-05,4035.262339681306,-0.9833333333333333,108.0,46.0
70,59,62,63,74,47,1,-551073692.2676827,4035.000195439198,-0.0002790697326321718,125.0,0.4696969696969697,0.8378378378378378,3.384573728323344e-05,4036.3121699714948,-0.9672131147540983,109.0,47.0
70,59,62,63,75,46,1,-527861422.39043474,4034.0001908697855,-0.0002809585384288294,125.0,0.4696969696969697,0.8266666666666667,3.6436066848037314e-05,4035.1730374736358,-0.9672131147540983,108.0,46.0
70,59,62,68,78,58,1,-910242745.9814324,4701.000208014137,-0.00030986367278834393,130.0,0.4696969696969697,0.7948717948717948,2.9208678482550737e-05,4702.500554084727,-0.8309859154929577,120.0,58.0
70,59,63,67,78,59,1,-927743082.4541503,4566.000217986783,-0.00029283574136661753,130.0,0.47368421052631576,0.8076923076923077,3.161382846336676e-05,4567.559679492773,-0.7972972972972973,122.0,59.0
70,60,58,86,77,50,1,-872166605.6566232,7468.000110535157,-0.0007632597470125312,144.0,0.453125,0.7532467532467533,-2.8482454807838373e-05,7469.028025945417,-1.5384615384615385,108.0,50.0
70,60,60,82,78,49,1,-797805730.4034537,6793.000118888153,-0.0006314856716592767,142.0,0.46153846153846156,0.7692307692307693,-1.2077294685990338e-05,6794.006019955036,-1.3333333333333333,109.0,49.0
70,60,60,82,80,50,1,-831254866.3600001,6794.0001212482275,-0.0006175797027723023,142.0,0.46153846153846156,0.75,-5.889281507656066e-06,6794.98556846181,-1.25,110.0,50.0
70,60,61,67,73,48,1,-622315194.5630707,4556.000174373322,-0.00031896450205315483,128.0,0.46564885496183206,0.8356164383561644,1.9021592677954924e-05,4557.529912946842,-1.0909090909090908,109.0,48.0
70,60,62,68,76,57,1,-893125913.8070176,4699.00020127779,-0.0003026841787770109,130.0,0.4696969696969697,0.8157894736842105,2.39747785329833e-05,4700.575480377666,-0.8955223880597015,119.0,57.0
70,60,64,73,84,55,1,-894992630.6727273,5400.000167967826,-0.0003854659472564119,137.0,0.47761194029850745,0.7619047619047619,2.89157133243607e-05,5401.155522296078,-0.8571428571428571,119.0,55.0
70,61,61,86,79,51,1,-922531036.3643584,7465.000110876001,-0.0007291473359795174,147.0,0.46564885496183206,0.7721518987341772,-2.0524789547604317e-05,7466.0040083063695,-1.3863636363636365,112.0,51.0
71,57,59,52,60,50,1,-500689207.96,2780.000313509157,-0.00016868880265416547,111.0,0.45384615384615384,0.9833333333333333,3.1394586788373016e-05,2781.3661610077197,-0.95,109.0,50.0
71,57,60,51,61,50,1,-490882745.8324591,2676.0003254647963,-0.00016065638932282605,111.0,0.4580152671755725,0.9836065573770492,3.7956426022925684e-05,2677.3400945548424,-0.9047619047619048,110.0,50.0
71,58,58,49,58,49,1,-459551300.9999999,2476.000339921285,-0.00014170068924137933,107.0,0.4496124031007752,1.0,3.715814506539833e-05,2477.4229137300385,-1.0,107.0,49.0
71,58,59,51,57,46,1,-421501857.99656755,2672.0002942842357,-0.00016158531555385505,110.0,0.45384615384615384,1.0350877192982457,2.4767392901665194e-05,2673.268729780604,-1.0943396226415094,105.0,46.0
71,58,61,63,74,48,1,-573732678.8766892,4040.0002031869544,-0.0002784111350970173,124.0,0.4621212121212121,0.8243243243243243,3.3928103264808845e-05,4041.474049667521,-0.9354838709677419,109.0,48.0
71,58,63,57,67,51,1,-583512384.7330991,3321.000260440534,-0.00020567670887497238,120.0,0.4701492537313433,0.9402985074626866,3.293156820127774e-05,3322.081812310711,-0.8787878787878788,114.0,51.0
71,58,63,64,75,49,1,-607673042.1205442,4166.000200856746,-0.0002899722219183864,127.0,0.4701492537313433,0.84,3.240593441038875e-05,4167.352178244884,-0.8923076923076924,112.0,49.0
71,59,57,71,68,41,1,-479234853.238881,5108.000131254856,-0.00040733167243230686,128.0,0.4453125,0.8382352941176471,-1.0774120562409093e-05,5108.6005546995375,-1.6388888888888888,98.0,41.0
71,59,58,69,68,43,1,-512338999.38064295,4829.0001461110805,-0.0003689073120074494,127.0,0.4496124031007752,0.8529411764705882,-3.5287309272093385e-06,4829.665693872191,-1.4390243902439024,101.0,43.0
71,59,59,67,69,52,1,-729016572.4071907,4565.000187092041,-0.00031028227402145385,126.0,0.45384615384615384,0.855072463768116,6.8370925947450105e-06,4565.834391291107,-1.0925925925925926,111.0,52.0
71,59,62,62,75,48,1,-574024588.5083334,3913.0002058989344,-0.00025583038955259675,124.0,0.46616541353383456,0.8266666666666667,3.892285490158506e-05,3914.3273141834766,-0.921875,110.0,48.0
71,59,62,63,74,47,1,-559109846.2676827,4037.000195581793,-0.0002705979433086665,125.0,0.46616541353383456,0.8378378378378378,3.337459647078813e-05,4038.4347504856223,-0.9672131147540983,109.0,47.0
71,59,63,56,68,53,1,-629667089.2375138,3209.000275260877,-0.00018500049666642532,119.0,0.4701492537313433,0.9264705882352942,3.894422213784307e-05,3210.0984682802136,-0.855072463768116,116.0,53.0
71,59,64,73,88,56,1,-926783288.8782467,5404.000173574177,-0.0003815373942781707,137.0,0.4740740740740741,0.7272727272727273,3.7131653992395436e-05,5405.111127475328,-0.7763157894736842,120.0,56.0
71,60,63,57,70,54,1,-677229599.3730159,3322.000241612139,-0.0001852728690467074,120.0,0.4701492537313433,0.9,4.099924624462673e-05,3322.753148768714,-0.8571428571428571,117.0,54.0
71,60,63,63,70,46,1,-543557658.2018633,4034.000150284806,-0.00026505882411722133,126.0,0.4701492537313433,0.9,2.2076517208645165e-05,4034.529648048967,-1.0714285714285714,109.0,46.0
71,60,63,64,72,47,1,-577165347.6382979,4162.000188113109,-0.00027408629623819716,127.0,0.4701492537313433,0.875,2.4537995552488306e-05,4178.800802139038,-1.0344827586206897,110.0,47.0
71,60,63,66,81,59,1,-943045598.3258003,4434.000220524218,-0.0002617353643526241,129.0,0.4701492537313433,0.7777777777777778,4.095205333595426e-05,4435.4713853020885,-0.7792207792207793,122.0,59.0
71,60,64,73,86,55,1,-908360009.7424945,5402.00016776091,-0.00037156925002522614,137.0,0.4740740740740741,0.7441860465116279,3.292139384116694e-05,5403.1180848283775,-0.8333333333333334,119.0,55.0
71,60,65,74,90,56,1,-955572368.6785715,5549.000166134787,-0.0003824021011432679,139.0,0.47794117647058826,0.7222222222222222,3.8133825895251144e-05,5550.076875531661,-0.7792207792207793,121.0,56.0
71,61,59,87,79,49,1,-873866332.1865152,7640.000103995155,-0.000730793384477952,146.0,0.45384615384615384,0.7468354430379747,-2.3922586510053468e-05,7640.951172201371,-1.564102564102564,108.0,49.0
71,61,62,85,79,49,1,-853153856.80961,7293.000108889072,-0.0006829446874634361,147.0,0.46616541353383456,0.7848101265822784,-1.7064749347273337e-05,7293.970041275945,-1.3863636363636365,111.0,49.0
72,56,58,50,57,48,1,-441243760.3267544,2578.0003303661742,-0.00015708399807783414,108.0,0.4461538461538462,1.0175438596491229,2.899799499577458e-05,2579.3288219009537,-0.9824561403508771,106.0,48.0
72,57,59,52,61,51,1,-528803049.7344906,2783.0003196151674,-0.00016227533458798414,111.0,0.45038167938931295,0.9672131147540983,3.4271483460201287e-05,2784.3724042715053,-0.9193548387096774,110.0,51.0
72,59,60,70,70,42,1,-503002108.9333332,4967.000136024239,-0.00037775693692434234,130.0,0.45454545454545453,0.8571428571428571,0.0,4967.538558305806,-1.372093023255814,102.0,42.0
72,59,61,59,65,43,1,-442233889.22790694,3548.0002009075147,-0.00022828916922282272,120.0,0.45864661654135336,0.9384615384615385,2.0746816228159654e-05,3548.859769719373,-1.1568627450980393,104.0,43.0
72,59,62,58,68,55,1,-713463876.8131016,3442.0002676454965,-0.00019285095770370461,120.0,0.4626865671641791,0.9117647058823529,3.253132766854481e-05,3443.21397413041,-0.8676470588235294,117.0,55.0
72,59,62,60,69,51,1,-634962553.9539641,3674.0002303443425,-0.00022133689184070652,122.0,0.4626865671641791,0.8985507246376812,2.885910344385301e-05,3674.959556559228,-0.9365079365079365,113.0,51.0
72,59,63,57,69,52,1,-626297083.2371795,3323.000260173467,-0.00019060803076749596,120.0,0.4666666666666667,0.9130434782608695,3.7860502976782044e-05,3324.0226533795035,-0.8676470588235294,115.0,52.0
72,60,62,56,62,42,1,-405827896.79569894,3200.000214522021,-0.0001933028474902646,118.0,0.4626865671641791,1.0,2.1381836842330337e-05,3200.92867487328,-1.2,104.0,42.0
72,60,62,57,65,42,1,-413758579.64285713,3313.0002064930686,-0.0002018572936402419,119.0,0.4626865671641791,0.9538461538461539,2.7210514142664724e-05,3313.848146671981,-1.1538461538461537,104.0,42.0
72,60,63,57,66,53,1,-660695299.8336194,3323.000263212451,-0.00018196287981692808,120.0,0.4666666666666667,0.9545454545454546,2.966918854769322e-05,3324.267583861493,-0.9230769230769231,116.0,53.0
72,60,63,67,78,52,1,-753080339.7115386,4562.000188264304,-0.0002875723517027594,130.0,0.4666666666666667,0.8076923076923077,3.0745408452751295e-05,4563.297108818829,-0.9090909090909091,115.0,52.0
72,60,63,68,76,50,1,-706180121.6926315,4695.000175979884,-0.0003079670112337591,131.0,0.4666666666666667,0.8289473684210527,2.294202836208256e-05,4696.364956817587,-0.9836065573770492,113.0,50.0
72,60,63,69,76,50,1,-716764120.6726315,4832.000170984661,-0.0003223734269922155,132.0,0.4666666666666667,0.8289473684210527,2.007427481682224e-05,4833.3572421869285,-1.0,113.0,50.0
72,60,64,58,68,53,1,-672975191.4350722,3437.0002534032565,-0.00019077643886472167,122.0,0.47058823529411764,0.9411764705882353,3.150201612903226e-05,3438.1420330044443,-0.8955223880597015,117.0,53.0
72,61,63,87,81,56,1,-1159545329.4958112,7645.000119083942,-0.0006824044591200726,150.0,0.4666666666666667,0.7777777777777778,-1.615574134658104e-05,7646.114775778787,-1.1730769230769231,119.0,56.0
72,62,62,58,65,42,1,-434887689.0190477,3426.0001936156905,-0.00019615410436817925,120.0,0.4626865671641791,0.9538461538461539,2.3809199874831636e-05,3426.87213776668,-1.2653061224489797,104.0,42.0
72,62,62,62,64,50,1,-661108986.76,3914.000203821231,-0.00022078592227233067,124.0,0.4626865671641791,0.96875,6.907508461697866e-06,3915.1890677243377,-1.1923076923076923,112.0,50.0
72,62,62,87,81,54,1,-1095275737.388889,7643.00011293218,-0.0006519627668204314,149.0,0.4626865671641791,0.7654320987654321,-1.6419103079129132e-05,7644.062035056352,-1.2916666666666667,116.0,54.0
73,59,60,69,75,49,1,-686685791.5385034,4837.000170792662,-0.00032584265126422805,129.0,0.45112781954887216,0.8,1.8066847335140017e-05,4838.891748369731,-1.0535714285714286,109.0,49.0
73,59,61,58,67,45,1,-483343993.905141,3435.0002172843624,-0.00020742215788928248,119.0,0.4552238805970149,0.9104477611940298,2.9794221245266028e-05,3435.8806221831373,-1.0535714285714286,106.0,45.0
73,59,62,57,70,56,1,-737549646.5821428,3330.000280909234,-0.00017723448270867988,119.0,0.45925925925925926,0.8857142857142857,4.054087767881645e-05,3331.1463542587508,-0.8194444444444444,118.0,56.0
73,59,63,56,68,54,1,-672654116.9041395,3214.000281640807,-0.00017296589793745873,119.0,0.4632352941176471,0.9264705882352942,3.789062870025671e-05,3215.2237554548265,-0.8428571428571429,117.0,54.0
73,59,63,57,67,53,1,-659499867.9543791,3326.00026712335,-0.0001832506936712629,120.0,0.4632352941176471,0.9402985074626866,3.204080717201428e-05,3327.220485340274,-0.8805970149253731,116.0,53.0
73,60,58,54,48,32,1,-227654432.3125,2976.000174363326,-0.00018461497454128775,112.0,0.44274809160305345,1.2083333333333333,-2.9042188619334352e-05,2976.7274228447786,-2.5,90.0,32.0
73,60,62,61,65,51,1,-664874448.3423833,3796.0002214112574,-0.00021781683661214278,123.0,0.45925925925925926,0.9538461538461539,1.3421287504110269e-05,3797.1849738960286,-1.0526315789473684,113.0,51.0
73,61,63,58,66,54,1,-719767213.1077441,3440.0002552575343,-0.00017709320531190983,121.0,0.4632352941176471,0.9545454545454546,2.601600634790555e-05,3441.3232840400433,-0.953125,117.0,54.0
73,61,63,85,82,51,1,-951573602.5772359,7298.000113203776,-0.0006159976971547574,148.0,0.4632352941176471,0.7682926829268293,-7.872218154909509e-06,7298.9728776368875,-1.22,114.0,51.0
73,61,65,63,74,48,1,-619663600.0118243,4037.000194806283,-0.00023548695500605658,128.0,0.47101449275362317,0.8783783783783784,3.095496053242532e-05,4049.0894194578564,-0.9682539682539683,113.0,48.0
73,61,65,64,77,50,1,-684184196.5641558,4166.000194993761,-0.00024093807662279096,129.0,0.47101449275362317,0.8441558441558441,3.5174111853675694e-05,4167.366201525556,-0.9104477611940298,115.0,50.0
73,62,65,58,80,62,1,-969109187.6645162,3445.000290147917,-0.00015832578948938897,123.0,0.47101449275362317,0.8125,5.73177880544519e-05,3446.7936799183467,-0.7126436781609196,127.0,62.0
73,63,66,89,79,54,1,-1153683882.3771687,7992.000106399936,-0.0007078225658731477,155.0,0.4748201438848921,0.8354430379746836,-2.5975510288899624e-05,7993.140221685858,-1.3404255319148937,120.0,54.0
73,65,62,59,66,46,1,-564740144.1719366,3546.000196675801,-0.00017381258481006652,121.0,0.45925925925925926,0.9393939393939394,2.313590692755156e-05,3547.0258889403394,-1.3,108.0,46.0
74,60,61,59,66,41,1,-420160905.8337029,3549.000187568068,-0.00020949680269904036,120.0,0.45185185185185184,0.9242424242424242,2.3206086625006214e-05,3549.761105038259,-1.2244897959183674,102.0,41.0
74,61,62,68,81,56,1,-928221312.25485,4705.00019373856,-0.00026027774163559484,130.0,0.45588235294117646,0.7654320987654321,3.4623087740230964e-05,4706.359651552958,-0.8714285714285714,118.0,56.0
74,61,64,58,85,62,1,-968735325.1939279,3449.00029385842,-0.00016006605185624087,122.0,0.463768115942029,0.7529411764705882,6.639518413597734e-05,3450.568414375123,-0.6630434782608695,126.0,62.0
74,61,65,57,81,62,1,-950439675.1423737,3333.000304793874,-0.0001524862555165319,122.0,0.4676258992805755,0.8024691358024691,6.093922581791867e-05,3334.752461831896,-0.6777777777777778,127.0,62.0
74,62,58,53,46,32,1,-233453990.90896738,2869.0001757904083,-0.00015861591760761023,111.0,0.4393939393939394,1.2608695652173914,-3.4861252216179606e-05,2869.7944400194747,-2.9523809523809526,90.0,32.0
74,62,60,59,61,41,1,-433131694.26589364,3548.000182932578,-0.0001952831881149256,119.0,0.44776119402985076,0.9836065573770492,7.287567409998543e-06,3548.897335099883,-1.5121951219512195,101.0,41.0
74,62,62,87,81,55,1,-1168509481.9737375,7648.000115037751,-0.0006001129862690781,149.0,0.45588235294117646,0.7654320987654321,-1.5979886649337366e-05,7649.130050250307,-1.2653061224489797,117.0,55.0
74,63,60,58,62,43,1,-476027095.9253564,3432.0001958086937,-0.00017710708900526344,118.0,0.44776119402985076,0.967741935483871,1.4343086632243259e-05,3432.9828828477266,-1.4318181818181819,103.0,43.0
74,63,61,57,57,39,1,-383131030.38056684,3312.0001835746157,-0.00017545816234613306,118.0,0.45185185185185184,1.0701754385964912,0.0,3312.9209489750965,-1.7027027027027026,100.0,39.0
74,64,66,87,82,55,1,-1205257773.2962306,7642.000111473921,-0.0005589071251375478,153.0,0.4714285714285714,0.8048780487804879,-1.23504362174072e-05,7643.107872998352,-1.2307692307692308,121.0,55.0
75,61,64,58,86,61,1,-950828947.1538314,3450.0002886795787,-0.00015768441428005078,122.0,0.460431654676259,0.7441860465116279,6.71630334663801e-05,3451.4842782023834,-0.6630434782608695,125.0,61.0
75,62,62,58,65,43,1,-475482023.03577816,3433.0001980537027,-0.0001785619119812411,120.0,0.45255474452554745,0.9538461538461539,2.286879193973093e-05,3433.886063275931,-1.24,105.0,43.0
75,63,61,57,64,42,1,-452398800.7053572,3317.0001971700476,-0.000165541057363569,118.0,0.4485294117647059,0.953125,2.3607096967837015e-05,3317.8890454677335,-1.3404255319148937,103.0,42.0
75,65,63,58,69,45,1,-546321987.6676328,3431.000197987057,-0.00015808710808227567,121.0,0.45652173913043476,0.9130434782608695,3.333393940495888e-05,3431.9026046591594,-1.2037037037037037,108.0,45.0
75,65,66,90,86,58,1,-1429795606.8436246,8177.000108192368,-0.000562455481836572,156.0,0.46808510638297873,0.7674418604651163,-9.301114273489964e-06,8178.077981088051,-1.1818181818181819,124.0,58.0
76,63,59,57,57,37,1,-354286760.8278805,3316.000173153733,-0.00016660611292773373,116.0,0.43703703703703706,1.0350877192982457,0.0,3316.788830715532,-1.9090909090909092,96.0,37.0
76,65,67,88,86,57,1,-1367622323.8049777,7821.000111095257,-0.0005025284540012082,155.0,0.46853146853146854,0.7790697674418605,-4.520785441262565e-06,7822.081461771766,-1.1403508771929824,124.0,57.0
76,66,68,89,87,58,1,-1454433007.465517,7997.0001089124635,-0.000498808700274993,157.0,0.4722222222222222,0.7816091954022989,-4.402958788305742e-06,7998.083058598319,-1.1379310344827587,126.0,58.0
79,68,59,54,52,37,1,-374618017.079002,2984.0001796798606,-0.00011333770520027958,113.0,0.427536231884058,1.1346153846153846,-8.134942424944987e-06,2984.9344125998086,-2.6153846153846154,96.0,37.0
65,59,57,84,70,41,2,-520018226.5512194,7111.000096623892,-0.0010029814961715938,141.0,0.4672131147540984,0.8142857142857143,-5.331322663071832e-05,7111.927921133438,-2.36,98.0,41.0
66,55,51,76,56,29,2,-220334095.95073888,5831.0000871711145,-0.0008229612696514367,127.0,0.4358974358974359,0.9107142857142857,-0.0001046588905111017,5831.4615044899165,-11.0,80.0,29.0
66,55,51,78,58,33,2,-294165105.0846395,6143.00009478379,-0.0009240428975578499,129.0,0.4358974358974359,0.8793103448275862,-0.00010109741241172932,6143.53934253699,-6.111111111111111,84.0,33.0
66,56,51,76,58,33,2,-291619348.0073145,5834.000098143595,-0.0007694913339513965,127.0,0.4358974358974359,0.8793103448275862,-9.098767117055639e-05,5834.562938267905,-5.6,84.0,33.0
66,56,51,79,57,32,2,-284914899.44353074,6298.000088155707,-0.0009212882048998066,130.0,0.4358974358974359,0.8947368421052632,-0.00011313206111188247,6298.535533905556,-11.2,83.0,32.0
66,56,51,83,58,32,2,-299661244.88900864,6946.000079872481,-0.0011563587423452518,134.0,0.4358974358974359,0.8793103448275862,-0.00012637176551466166,6946.501473096604,-28.0,83.0,32.0
66,56,52,85,58,33,2,-326687185.631139,7282.00007871681,-0.0013828287623101091,137.0,0.4406779661016949,0.896551724137931,-0.00013382236320380652,7282.5168183834685,-28.0,85.0,33.0
66,57,53,81,70,40,2,-468368779.2607143,6623.000104686108,-0.0008592907519950709,134.0,0.44537815126050423,0.7571428571428571,-4.44141172290436e-05,6623.964645757023,-2.28,93.0,40.0
66,57,53,81,71,39,2,-445108045.7681474,6622.000101853718,-0.000850410944143704,134.0,0.44537815126050423,0.7464788732394366,-3.981414755919369e-05,6622.85693935392,-2.28,92.0,39.0
66,57,53,81,72,41,2,-492517985.2743903,6624.00010712003,-0.0008398999322247053,134.0,0.44537815126050423,0.7361111111111112,-3.5340545422417683e-05,6624.872669979958,-2.0357142857142856,94.0,41.0
66,57,53,81,73,39,2,-445283480.48472077,6622.000101642833,-0.0008331463707350885,134.0,0.44537815126050423,0.726027397260274,-3.098817413804457e-05,6622.777067614974,-2.111111111111111,92.0,39.0
66,58,55,87,66,38,2,-461320088.1650717,7626.00008655997,-0.001273307680355557,142.0,0.45454545454545453,0.8333333333333334,-8.656045835823664e-05,,-4.142857142857143,93.0,38.0
66,59,54,87,65,38,2,-469122318.35668015,7626.000092219745,-0.0011673255976001537,141.0,0.45,0.8307692307692308,-9.378623559102381e-05,7626.3281045449285,-5.363636363636363,92.0,38.0
66,59,56,84,72,43,2,-581776325.6715117,7116.000101265597,-0.0009132052747703417,140.0,0.45901639344262296,0.7777777777777778,-4.4568576182552886e-05,7116.924005651411,-2.107142857142857,99.0,43.0
67,55,49,83,57,30,2,-262271274.75964916,6949.000075804774,-0.0011261476609236846,132.0,0.4224137931034483,0.8596491228070176,-0.00013718000126627694,6949.4422183117895,27.5,79.0,30.0
67,55,50,87,59,31,2,-294109648.7698196,7629.000071358997,-0.001461525333056028,137.0,0.42735042735042733,0.847457627118644,-0.00013989507869098175,7629.429372804536,27.5,81.0,31.0
67,55,51,78,53,29,2,-229506977.57449576,6141.000082968987,-0.0009282069133125302,129.0,0.4322033898305085,0.9622641509433962,-0.00013608997180215783,6141.474538609952,,80.0,29.0
67,55,51,89,60,32,2,-321000042.8854167,7981.000070456547,-0.0017458271185196979,140.0,0.4322033898305085,0.85,-0.00013967758560068586,7981.431959475018,55.0,83.0,32.0
67,55,52,83,61,33,2,-318332717.96025836,6949.000083344961,-0.001166445103284481,135.0,0.4369747899159664,0.8524590163934426,-0.00010221718363781664,6949.4633642041545,-6.875,85.0,33.0
67,56,51,83,58,32,2,-304272060.88900864,6948.000079802822,-0.0011012705591126714,134.0,0.4322033898305085,0.8793103448275862,-0.00012451005294167452,6948.4972871359705,-28.0,83.0,32.0
67,56,52,74,54,30,2,-237217610.86666664,5532.0000938114235,-0.0006967212087173884,126.0,0.4369747899159664,0.9629629629629629,-0.00010479983232026829,5532.528130961099,-9.333333333333334,82.0,30.0
67,56,52,79,58,33,2,-307941079.81295717,6300.000090861402,-0.0008903885503226954,131.0,0.4369747899159664,0.896551724137931,-0.00010255108020471149,6300.5430973497705,-7.0,85.0,33.0
67,56,54,82,59,31,2,-281731934.93110985,6779.000078906737,-0.0010754699105580674,136.0,0.4462809917355372,0.9152542372881356,-0.00010629546441874867,6779.461701813477,-9.333333333333334,85.0,31.0
67,58,55,87,63,37,2,-443520646.2835693,7627.0000811120335,-0.001281665069003614,142.0,0.45081967213114754,0.873015873015873,-0.00010204949400459222,7627.516068280438,-5.8,92.0,37.0
