X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
66,59,54,87,65,38,2,2.289473684210526,3.1304666183341716,-3.5723692031843357,-2.970778725245302,27.0,0.12512099245198616,87.0,55.22222222222222,-85.10526315789471
66,59,56,84,72,43,2,1.9534883720930232,2.9760028086694303,-2.5301860596647865,-2.4433940281615123,29.0,0.09085552959794344,84.0,57.17857142857143,-62.93023255813952
67,55,49,83,57,30,2,2.7666666666666666,3.5309433002848944,-4.227973776618626,-3.3853059515194324,27.0,0.1942108048436282,83.0,50.36734693877551,-118.36666666666667
67,55,50,87,59,31,2,2.806451612903226,3.5139524262393547,-4.355207460400113,-3.5982308514325596,28.0,0.20502401686223115,87.0,51.34,-121.03225806451613
67,55,51,78,53,29,2,2.689655172413793,3.5832214479564106,-4.199964792205928,-3.089956380329889,24.0,0.18559886467282743,78.0,52.31372549019608,-113.20689655172413
67,55,51,89,60,32,2,2.78125,3.4667456444109934,-4.403913403131395,-3.6453029433435855,28.0,0.2029533566815065,89.0,52.31372549019608,-119.34375
67,55,52,83,61,33,2,2.515151515151515,3.4223913072858245,-3.4955669156108087,-3.069655327812584,28.0,0.16455478393455053,83.0,53.28846153846154,-101.5151515151515
67,56,51,83,58,32,2,2.59375,3.404241373005849,-4.04969359150223,-3.1683558065428463,26.0,0.16670433471520055,83.0,52.31372549019608,-106.78125
67,56,52,74,54,30,2,2.466666666666667,3.530645592859177,-3.6116146597151966,-2.68516275082007,24.0,0.15332503940187986,74.0,53.28846153846154,-98.26666666666668
67,56,52,79,58,33,2,2.393939393939394,3.3314631255277836,-3.5666094873511143,-2.778670473287623,25.0,0.13980405604000265,79.0,53.28846153846154,-93.3939393939394
67,56,54,82,59,31,2,2.6451612903225805,3.6426996619348326,-3.653295292340837,-3.193752846368904,28.0,0.19226764667498134,82.0,55.24074074074074,-110.2258064516129
67,58,55,87,63,37,2,2.3513513513513513,3.1878797171147633,-3.722739269345476,-3.0042101257639287,26.0,0.13426507785060005,87.0,56.21818181818182,-90.54054054054055
67,59,54,86,68,39,2,2.2051282051282053,3.1271969983772037,-3.095258442680705,-2.7862463315956636,29.0,0.1154325963950526,86.0,55.24074074074074,-80.74358974358975
67,59,54,87,65,37,2,2.3513513513513513,3.2149824089539227,-3.543317343183481,-3.007518518024551,28.0,0.13298033053753258,87.0,55.24074074074074,-90.54054054054055
67,59,56,80,65,41,2,1.951219512195122,2.9502942414156723,-2.874811103550044,-2.2865453555415645,24.0,0.08529030969938801,80.0,57.19642857142857,-63.73170731707316
68,55,52,85,62,35,2,2.4285714285714284,3.2556246309351016,-3.542771399883259,-2.987490435288665,27.0,0.1458654476187672,85.0,53.30769230769231,-97.14285714285714
68,56,50,86,61,33,2,2.606060606060606,3.361909741389357,-3.936752812785233,-3.251096822573108,28.0,0.16572158333471876,86.0,51.36,-109.21212121212122
68,56,51,71,48,29,2,2.4482758620689653,3.410655891733545,-4.259805102599125,-2.517447866304481,19.0,0.13655197594705112,71.0,52.333333333333336,-98.48275862068965
68,56,51,71,49,28,2,2.5357142857142856,3.567925310311354,-4.077243548133662,-2.6119897410100825,21.0,0.15516650551958402,71.0,52.333333333333336,-104.42857142857142
68,56,51,77,55,32,2,2.40625,3.3104120730171354,-3.804598024160484,-2.682332007536111,23.0,0.13405149927654264,77.0,52.333333333333336,-95.625
68,56,51,77,59,32,2,2.40625,3.43547974389144,-3.2616234336626952,-2.685270161706631,27.0,0.14131898090946118,77.0,52.333333333333336,-95.625
68,56,52,72,48,29,2,2.4827586206896552,3.4450266680074515,-4.342407452527971,-2.5886296103310853,19.0,0.14400497389458813,72.0,53.30769230769231,-100.82758620689657
68,56,54,82,61,34,2,2.411764705882353,3.3805667265960184,-3.3672447763814928,-2.8627508343793546,27.0,0.14775911360273053,82.0,55.25925925925926,-96.0
68,56,54,86,59,33,2,2.606060606060606,3.4222308754438893,-4.088619993180284,-3.2469586370440227,26.0,0.17395876985562353,86.0,55.25925925925926,-109.21212121212122
68,57,51,71,49,29,2,2.4482758620689653,3.445215168484845,-4.152230075159565,-2.5200383360341223,20.0,0.1366079396354198,71.0,52.333333333333336,-98.48275862068965
68,57,52,83,59,33,2,2.515151515151515,3.361780777960858,-3.887102301324394,-3.0260363365103635,26.0,0.15235065416013935,83.0,53.30769230769231,-103.03030303030303
68,57,52,83,61,32,2,2.59375,3.529218051231715,-3.592320701190203,-3.124956231684748,29.0,0.17079538749763912,83.0,53.30769230769231,-108.375
68,57,53,76,56,32,2,2.375,3.404061113148639,-3.540563873946511,-2.6136798985729937,24.0,0.135763735096138,76.0,54.283018867924525,-93.5
68,57,53,78,55,31,2,2.5161290322580645,3.4814079178061026,-3.8958540233039924,-2.8449937511008967,24.0,0.15542024845568558,78.0,54.283018867924525,-103.09677419354838
68,57,53,80,56,32,2,2.5,3.404061113148639,-3.9698170047626373,-2.897810768440242,24.0,0.1510424012919264,80.0,54.283018867924525,-102.0
68,57,53,82,60,32,2,2.5625,3.5291317097123733,-3.5901008469331286,-3.048421580550737,28.0,0.1677861552898084,82.0,54.283018867924525,-106.25
68,57,53,85,60,32,2,2.65625,3.5291317097123733,-3.9143500460379657,-3.276772074549343,28.0,0.18129096530080435,85.0,54.283018867924525,-112.625
68,57,54,78,63,38,2,2.0526315789473686,3.0777649651240035,-2.871989386693311,-2.312012137965202,25.0,0.09658670730783235,78.0,55.25925925925926,-71.57894736842107
68,57,54,84,59,33,2,2.5454545454545454,3.4222565406797973,-3.918773582744516,-3.0985105368223516,26.0,0.16257885888112233,84.0,55.25925925925926,-105.0909090909091
68,57,54,87,60,33,2,2.6363636363636362,3.4525753170920517,-4.11682391002111,-3.3258223576771075,27.0,0.17752494400107113,87.0,55.25925925925926,-111.27272727272725
68,57,55,81,60,33,2,2.4545454545454546,3.4828123916723883,-3.422152722331401,-2.880149086994273,27.0,0.15564165958028073,81.0,56.236363636363635,-98.9090909090909
68,57,58,84,78,47,2,1.7872340425531914,2.8930326395382844,-1.9911182690111848,-2.16748045932645,31.0,0.07743905787753422,84.0,59.172413793103445,-53.531914893617014
68,57,58,86,79,47,2,1.8297872340425532,2.9143123960980226,-2.0245541761520167,-2.2729119047684225,32.0,0.08241853972342596,86.0,59.172413793103445,-56.42553191489361
68,58,54,79,63,35,2,2.257142857142857,3.341304316712309,-2.9907484552037222,-2.5818712128367665,28.0,0.12367084436995505,79.0,55.25925925925926,-85.4857142857143
68,58,54,79,64,35,2,2.257142857142857,3.369886898931062,-2.8881383862016823,-2.582514092465101,29.0,0.1249396000941515,79.0,55.25925925925926,-85.4857142857143
