X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11,Hyperfeature_12
69,56,57,50,54,48,1,-56.00080353178672,323999.99999999994,1.12,54.0,2.142857142857139,3192.0,98.0,8575648.148148147,-2.1607227937532077e-08,-7.0,56.0,3450.0
69,56,57,50,56,46,1,-56.00084498167396,315100.0,1.12,56.0,4.333333333333336,3192.0,96.0,8269285.714285714,-6.450359253363337e-08,-7.0,56.0,3450.0
69,56,59,51,60,47,1,-56.000771608627204,333183.0,1.0980392156862746,60.0,5.6875,3304.0,98.0,8597952.299999999,-5.6904992715194734e-08,-8.0,56.0,3519.0
69,60,61,82,81,51,1,-60.000787202918815,660756.0,0.7317073170731707,81.0,82.30769230769232,3660.0,133.0,18848202.12345679,-5.728977504998492e-07,21.0,60.0,5658.0
69,60,62,82,80,50,1,-60.00082869832993,639600.0,0.7317073170731707,80.0,76.0,3720.0,132.0,19709052.599999998,-5.927735219011708e-07,20.0,60.0,5658.0
70,56,58,51,57,47,1,-56.00081108441134,333183.0,1.0980392156862746,57.0,5.333333333333329,3248.0,98.0,8748942.631578948,-6.198367414958177e-08,-7.0,56.0,3570.0
70,57,56,72,76,46,1,-57.000907315979816,529920.0,0.7916666666666666,76.0,73.7560975609756,3192.0,118.0,12418544.842105264,-5.209976574860391e-07,16.0,57.0,5040.0
70,57,57,71,78,49,1,-57.000767864110934,560119.0,0.8028169014084507,78.0,69.9767441860465,3249.0,120.0,12186423.615384616,-4.080728277566364e-07,14.0,57.0,4970.0
70,57,59,51,59,47,1,-57.000784131258015,335580.0,1.1176470588235294,59.0,4.53846153846154,3363.0,98.0,8899740.305084746,-5.612781388617676e-08,-8.0,57.0,3570.0
70,57,60,52,62,50,1,-57.000673035875785,369200.0,1.0961538461538463,62.0,6.769230769230774,3420.0,102.0,9102972.387096774,-1.4971718050310014e-08,-8.0,57.0,3640.0
70,58,59,66,68,50,1,-58.00078191339425,491700.0,0.8787878787878788,68.0,34.33333333333333,3422.0,116.0,13159988.470588235,-3.0946668713114323e-07,7.0,58.0,4620.0
70,58,59,67,68,49,1,-58.00082659918758,489166.99999999994,0.8656716417910447,68.0,36.19999999999999,3422.0,116.0,13561797.11764706,-3.564504959061144e-07,8.0,58.0,4690.0
70,58,63,66,80,60,1,-58.0004622193151,621720.0,0.8787878787878788,80.0,38.81818181818181,3654.0,126.0,12740319.9,-7.424499297464977e-08,3.0,58.0,4620.0
70,58,63,67,80,59,1,-58.00048532945336,620621.0,0.8656716417910447,80.0,40.703703703703695,3654.0,126.0,13129314.975,-1.0713834429253259e-07,4.0,58.0,4690.0
70,59,58,68,70,50,1,-59.00078379275988,516800.0,0.8676470588235294,70.0,42.0,3422.0,118.0,13344599.771428572,-3.458411272332515e-07,10.0,59.0,4760.0
70,59,58,69,70,50,1,-59.000795319123995,524400.0,0.855072463768116,70.0,44.08333333333333,3422.0,119.0,13740041.957142858,-3.719140718340252e-07,11.0,59.0,4830.0
70,59,59,67,69,51,1,-59.00075214014328,512549.99999999994,0.8805970149253731,69.0,35.70588235294119,3481.0,118.0,13595684.666666668,-3.0128990438719585e-07,8.0,59.0,4690.0
70,59,60,71,70,43,1,-59.00110647636013,457950.0,0.8309859154929577,70.0,42.08333333333333,3540.0,114.0,15558974.485714285,-5.556434197694806e-07,11.0,59.0,4970.0
70,59,61,63,74,46,1,-59.00081223764137,443394.0,0.9365079365079365,74.0,29.877192982456137,3599.0,109.0,11973883.013513515,-2.634435111436196e-07,2.0,59.0,4410.0
70,59,62,63,74,46,1,-59.00081175621928,440496.00000000006,0.9365079365079365,74.0,27.310344827586206,3658.0,109.0,12366277.662162162,-2.591944223315321e-07,1.0,59.0,4410.0
70,59,62,63,74,47,1,-59.000777443058716,450072.00000000006,0.9365079365079365,74.0,27.310344827586206,3658.0,110.0,12366331.297297297,-2.4281603857337113e-07,1.0,59.0,4410.0
70,59,62,63,75,46,1,-59.00080131415645,443394.0,0.9365079365079365,75.0,28.51724137931035,3658.0,109.0,12201393.959999999,-2.5422962607413967e-07,1.0,59.0,4410.0
70,59,62,68,78,58,1,-59.000522721655386,615264.0,0.8676470588235294,78.0,41.018867924528294,3658.0,126.0,13669255.384615382,-1.4560952817281087e-07,6.0,59.0,4760.0
70,59,63,67,78,59,1,-59.00049743761294,612715.0,0.8805970149253731,78.0,36.272727272727266,3717.0,126.0,13698010.846153848,-1.090209398066327e-07,4.0,59.0,4690.0
70,60,58,86,77,50,1,-60.000903804385906,683699.9999999999,0.6976744186046512,77.0,110.4375,3480.0,136.0,19734449.03896104,-7.775435992506602e-07,28.0,60.0,6020.0
70,60,60,82,78,49,1,-60.000885401192015,634844.0,0.7317073170731707,78.0,83.68421052631578,3600.0,131.0,18941939.025641028,-6.427866894735929e-07,22.0,60.0,5740.0
70,60,60,82,80,50,1,-60.000829529716384,656000.0,0.7317073170731707,80.0,87.36842105263159,3600.0,132.0,18468474.599999998,-6.009070195428261e-07,22.0,60.0,5740.0
70,60,61,67,73,48,1,-60.00080351587021,488832.00000000006,0.8955223880597015,73.0,33.62962962962963,3660.0,115.0,13961097.465753427,-3.160699549940353e-07,6.0,60.0,4690.0
70,60,62,68,76,57,1,-60.00055514298868,596904.0,0.8823529411764706,76.0,36.51851851851852,3720.0,125.0,14266561.052631577,-1.6483425632217926e-07,6.0,60.0,4760.0
70,60,64,73,84,55,1,-60.00058038497545,642400.0,0.821917808219178,84.0,51.294117647058826,3840.0,128.0,15842863.238095237,-2.5455567372342665e-07,9.0,60.0,5110.0
70,61,61,86,79,51,1,-61.00084587138061,692988.0,0.7093023255813954,79.0,92.61111111111111,3721.0,137.0,21611205.620253164,-6.78284222875013e-07,25.0,61.0,6020.0
71,57,59,52,60,50,1,-57.00069505812628,371800.00000000006,1.0961538461538463,60.0,7.5625,3363.0,102.0,9098148.799999999,-1.6336474882130952e-08,-7.0,57.0,3692.0
71,57,60,51,61,50,1,-57.000670495215346,364650.0,1.1176470588235294,61.0,5.6212121212121104,3420.0,101.0,8899726.573770491,3.572102357960091e-09,-9.0,57.0,3621.0
71,58,58,49,58,49,1,-58.00070505042446,340942.0,1.183673469387755,58.0,3.4626865671641838,3364.0,98.0,8220278.862068966,2.2389481989590902e-08,-9.0,58.0,3479.0
71,58,59,51,57,46,1,-58.00084607158158,328440.0,1.1372549019607843,57.0,2.318181818181813,3422.0,97.0,9373502.05263158,-7.686683945309872e-08,-8.0,58.0,3621.0
71,58,61,63,74,48,1,-58.00074568348956,468720.0,0.9206349206349206,74.0,32.82142857142857,3538.0,111.0,11771142.202702703,-2.3082041201042325e-07,2.0,58.0,4473.0
71,58,63,57,67,51,1,-58.00065679153015,424422.0,1.0175438596491229,67.0,11.328125,3654.0,108.0,11345508.0,-8.071884128294715e-08,-6.0,58.0,4047.0
71,58,63,64,75,49,1,-58.0007166264042,482944.00000000006,0.90625,75.0,30.421052631578945,3654.0,113.0,12777826.986666666,-2.229589653640455e-07,1.0,58.0,4544.0
71,59,57,71,68,41,1,-59.00125454461284,445383.0,0.8309859154929577,68.0,50.28888888888889,3363.0,112.0,14468114.794117648,-6.414005564320286e-07,14.0,59.0,5041.0
71,59,58,69,68,43,1,-59.00110718021274,450984.0,0.855072463768116,68.0,42.58333333333333,3422.0,112.0,14143670.735294117,-5.276285959975564e-07,11.0,59.0,4899.0
71,59,59,67,69,52,1,-59.00072338873416,529567.9999999999,0.8805970149253731,69.0,37.05882352941177,3481.0,119.0,13595749.724637682,-2.7581082066504277e-07,8.0,59.0,4757.0
71,59,62,62,75,48,1,-59.000723975602874,461280.0,0.9516129032258065,75.0,28.2542372881356,3658.0,110.0,11817173.546666667,-1.985893733021762e-07,0.0,59.0,4402.0
71,59,62,63,74,47,1,-59.00077743634495,455994.00000000006,0.9365079365079365,74.0,28.58620689655173,3658.0,110.0,12366331.297297297,-2.382225841228531e-07,1.0,59.0,4473.0
71,59,63,56,68,53,1,-59.00058891806006,436296.00000000006,1.0535714285714286,68.0,10.151515151515156,3717.0,109.0,10975861.647058822,-2.814329730229815e-08,-7.0,59.0,3976.0
71,59,64,73,88,56,1,-59.00053494965707,678608.0,0.8082191780821918,88.0,60.959999999999994,3776.0,129.0,14870877.28409091,-2.2418151574075006e-07,9.0,59.0,5183.0
71,60,63,57,70,54,1,-60.00056143165154,458622.00000000006,1.0526315789473684,70.0,12.303030303030312,3780.0,111.0,11233695.985714285,-2.674712575671303e-08,-6.0,60.0,4047.0
71,60,63,63,70,46,1,-60.00085584591615,431802.0,0.9523809523809523,70.0,19.833333333333343,3780.0,109.0,13723044.3,-2.650878503214826e-07,0.0,60.0,4473.0
71,60,63,64,72,47,1,-60.00081043925424,454208.0,0.9375,72.0,23.644067796610173,3780.0,111.0,13768874.666666666,-2.5900909664701145e-07,1.0,60.0,4544.0
71,60,63,66,81,59,1,-60.00047232540444,623040.0,0.9090909090909091,81.0,37.89473684210526,3780.0,125.0,13016642.222222224,-8.267114270597159e-08,3.0,60.0,4686.0
71,60,64,73,86,55,1,-60.00056724157988,658460.0,0.821917808219178,86.0,55.725490196078425,3840.0,128.0,15474424.558139535,-2.4135183358528654e-07,9.0,60.0,5183.0
71,60,65,74,90,56,1,-60.00053031104799,692048.0000000001,0.8108108108108109,90.0,60.294117647058826,3900.0,130.0,15669269.777777778,-2.2550898558700917e-07,9.0,60.0,5254.0
71,61,59,87,79,49,1,-61.00092833055284,690606.0,0.7011494252873564,79.0,110.96969696969697,3599.0,136.0,20702268.911392406,-7.576161365928243e-07,28.0,61.0,6177.0
71,61,62,85,79,49,1,-61.00090556918233,662235.0,0.7176470588235294,79.0,85.60526315789474,3782.0,134.0,21803037.97468354,-6.659974239295604e-07,23.0,61.0,6035.0
72,56,58,50,57,48,1,-56.00076237110483,343200.0,1.12,57.0,6.125,3248.0,98.0,8409210.52631579,-1.7437063207446594e-08,-8.0,56.0,3600.0
72,57,59,52,61,51,1,-57.00065748996054,387192.0,1.0961538461538463,61.0,9.625,3363.0,103.0,8949043.147540983,3.2070054545518453e-09,-7.0,57.0,3744.0
72,59,60,70,70,42,1,-59.00114365502454,452760.00000000006,0.8428571428571429,70.0,42.85714285714286,3540.0,112.0,15123640.0,-5.27025876930403e-07,10.0,59.0,5040.0
72,59,61,59,65,43,1,-59.00098650096207,375476.0,1.0,65.0,15.721311475409834,3599.0,102.0,11955360.615384616,-2.662594892064873e-07,-2.0,59.0,4248.0
72,59,62,58,68,55,1,-59.000566617711456,478499.99999999994,1.0172413793103448,68.0,15.714285714285708,3658.0,113.0,11406285.11764706,-2.974182882702988e-08,-4.0,59.0,4176.0
72,59,62,60,69,51,1,-59.00067239291223,462060.0,0.9833333333333333,69.0,19.44262295081967,3658.0,111.0,12029478.260869564,-1.2958824686568292e-07,-2.0,59.0,4320.0
72,59,63,57,69,52,1,-59.000614036643974,444600.0,1.0350877192982457,69.0,13.43076923076923,3717.0,109.0,11206554.391304348,-5.8485687411819426e-08,-6.0,59.0,4104.0
72,60,62,56,62,42,1,-60.00102608390801,338688.0,1.0714285714285714,62.0,5.63636363636364,3720.0,98.0,11859036.903225806,-2.2411366206593477e-07,-6.0,60.0,4032.0
72,60,62,57,65,42,1,-60.0009983416436,351918.0,1.0526315789473684,65.0,10.0,3720.0,99.0,11719342.938461538,-2.3034143231770161e-07,-5.0,60.0,4104.0
72,60,63,57,66,53,1,-60.00061695255743,444087.0,1.0526315789473684,66.0,9.0,3780.0,110.0,11914476.818181818,-4.55492870514248e-08,-6.0,60.0,4104.0
72,60,63,67,78,52,1,-60.000641009695514,553956.0,0.8955223880597015,78.0,37.28571428571429,3780.0,119.0,13929654.756410258,-2.0794167283721803e-07,4.0,60.0,4824.0
72,60,63,68,76,50,1,-60.000721825794656,533800.0,0.8823529411764706,76.0,36.490909090909085,3780.0,118.0,14726101.47368421,-2.66833687075775e-07,5.0,60.0,4896.0
72,60,63,69,76,50,1,-60.00073244087987,541650.0,0.8695652173913043,76.0,38.33333333333333,3780.0,119.0,15162469.46052632,-2.870554037792527e-07,6.0,60.0,4968.0
72,60,64,58,68,53,1,-60.00060960146837,454952.0,1.0344827586206897,68.0,10.181818181818187,3840.0,111.0,12353350.05882353,-5.9040542170128505e-08,-6.0,60.0,4176.0
72,61,63,87,81,56,1,-61.00069141129592,789264.0,0.7011494252873564,81.0,94.62162162162164,3843.0,143.0,22996210.55555556,-5.454262806367631e-07,24.0,61.0,6264.0
72,62,62,58,65,42,1,-62.0010158395354,358092.00000000006,1.0689655172413792,65.0,8.909090909090907,3844.0,100.0,12538507.815384615,-2.410618462932059e-07,-4.0,62.0,4176.0
72,62,62,62,64,50,1,-62.00077728099935,452600.0,1.0,64.0,12.322580645161295,3844.0,112.0,14552182.75,-1.9388663089659057e-07,0.0,62.0,4464.0
72,62,62,87,81,54,1,-62.00074416079005,765774.0,0.7126436781609196,81.0,95.62162162162164,3844.0,141.0,22642803.666666668,-5.788484071608045e-07,25.0,62.0,6264.0
73,59,60,69,75,49,1,-59.00077386826219,544340.9999999999,0.855072463768116,75.0,49.5,3540.0,118.0,13715361.84,-3.252765632884915e-07,9.0,59.0,5037.0
73,59,61,58,67,45,1,-59.000859936040435,396720.0,1.0172413793103448,67.0,17.88709677419355,3599.0,103.0,11208697.373134328,-1.9612101947426227e-07,-3.0,59.0,4234.0
73,59,62,57,70,56,1,-59.00052222120477,491568.00000000006,1.0350877192982457,70.0,17.84375,3658.0,113.0,10701602.614285713,3.44292350141285e-09,-5.0,59.0,4161.0
73,59,63,56,68,54,1,-59.00056725936041,456624.0,1.0535714285714286,68.0,12.212121212121218,3717.0,110.0,10975907.764705881,-1.192335125781477e-08,-7.0,59.0,4088.0
73,59,63,57,67,53,1,-59.00060806326456,453150.0,1.0350877192982457,67.0,12.246153846153845,3717.0,110.0,11541126.895522388,-4.450231125738764e-08,-6.0,59.0,4161.0
73,60,58,54,48,32,1,-60.00217514840891,235007.99999999997,1.1111111111111112,48.0,-3.25,3480.0,86.0,12478414.5,-5.165149790320314e-07,-4.0,60.0,3942.0
73,60,62,61,65,51,1,-60.000724123800644,463539.0,0.9836065573770492,65.0,15.786885245901644,3720.0,112.0,13422620.184615387,-1.559380669540623e-07,-1.0,60.0,4453.0
73,61,63,58,66,54,1,-61.000604699717,466667.99999999994,1.0517241379310345,66.0,10.0,3843.0,112.0,12541807.515151516,-4.482712680892846e-08,-5.0,61.0,4234.0
73,61,63,85,82,51,1,-61.0008055263048,715275.0,0.7176470588235294,82.0,90.4871794871795,3843.0,136.0,21682753.658536587,-5.65114237367124e-07,22.0,61.0,6205.0
73,61,65,63,74,48,1,-61.00074396351569,468720.0,0.9682539682539683,74.0,20.746031746031747,3965.0,111.0,14041732.013513513,-1.9550462751339096e-07,-2.0,61.0,4599.0
73,61,65,64,77,50,1,-61.00067011302538,505599.99999999994,0.953125,77.0,25.66129032258064,3965.0,114.0,13926612.779220778,-1.7415849488144187e-07,-1.0,61.0,4672.0
73,62,65,58,80,62,1,-62.000379983878055,578956.0,1.0689655172413792,80.0,19.637681159420282,4030.0,120.0,11189505.000000002,6.165924953950714e-08,-7.0,62.0,4234.0
73,63,66,89,79,54,1,-63.00077850775612,764154.0,0.7078651685393258,79.0,78.17499999999998,4158.0,143.0,27946992.518987343,-5.888827932946468e-07,23.0,63.0,6497.0
73,65,62,59,66,46,1,-65.0008486295561,407100.0,1.1016949152542372,66.0,8.852941176470594,4030.0,105.0,13396312.045454547,-1.7697666249877874e-07,-3.0,65.0,4307.0
74,60,61,59,66,41,1,-60.00106956882111,370107.0,1.0169491525423728,66.0,17.77419354838709,3660.0,100.0,11973585.15151515,-2.7859453512305276e-07,-2.0,60.0,4366.0
74,61,62,68,81,56,1,-61.000540646723614,635936.0,0.8970588235294118,81.0,46.981818181818184,3782.0,124.0,13608831.604938269,-1.5010505509708977e-07,6.0,61.0,5032.0
74,61,64,58,85,62,1,-61.00035830831364,607724.0,1.0517241379310345,85.0,29.88059701492537,3904.0,120.0,10047674.352941176,5.8678110550342895e-08,-6.0,61.0,4292.0
74,61,65,57,81,62,1,-61.000368938919145,579576.0,1.0701754385964912,81.0,21.869565217391298,3965.0,119.0,10501449.88888889,7.129636656491873e-08,-8.0,61.0,4218.0
74,62,58,53,46,32,1,-62.00222058429885,230655.99999999997,1.169811320754717,46.0,-7.1940298507462686,3596.0,85.0,12961031.326086957,-4.789429474372163e-07,-5.0,62.0,3922.0
74,62,60,59,61,41,1,-62.001153975773775,360431.00000000006,1.0508474576271187,61.0,11.650793650793645,3720.0,100.0,12955026.557377048,-3.025961143852417e-07,-1.0,62.0,4366.0
74,62,62,87,81,55,1,-62.000717209272594,799094.9999999999,0.7126436781609196,81.0,100.0,3844.0,142.0,22642897.111111112,-5.406126302247574e-07,25.0,62.0,6438.0
74,63,60,58,62,43,1,-63.00101532397372,374100.0,1.0862068965517242,62.0,10.58461538461539,3780.0,101.0,12516304.580645163,-2.341224531257685e-07,-2.0,63.0,4292.0
74,63,61,57,57,39,1,-63.001313021683316,320112.0,1.105263157894737,57.0,1.9552238805970106,3843.0,96.0,13586634.0,-3.0813787060125676e-07,-4.0,63.0,4218.0
74,64,66,87,82,55,1,-64.00070742181514,784740.0,0.735632183908046,82.0,75.11627906976744,4224.0,142.0,26136126.219512198,-4.791739242437312e-07,21.0,64.0,6438.0
75,61,64,58,86,61,1,-61.00036600206021,608536.0,1.0517241379310345,86.0,32.26865671641791,3904.0,119.0,9930801.813953487,4.651048240954101e-08,-6.0,61.0,4350.0
75,62,62,58,65,43,1,-62.00096903416649,381582.0,1.0689655172413792,65.0,11.863636363636374,3844.0,101.0,12538559.56923077,-2.1266033970455124e-07,-4.0,62.0,4350.0
75,63,61,57,64,42,1,-63.00101394332164,366282.0,1.105263157894737,64.0,10.641791044776113,3843.0,99.0,12100748.203125,-2.1228215290467435e-07,-4.0,63.0,4275.0
75,65,63,58,69,45,1,-65.00083483332065,407160.0,1.1206896551724137,69.0,10.92857142857143,4095.0,103.0,12782371.188405797,-1.5466071649636264e-07,-5.0,65.0,4350.0
75,65,66,90,86,58,1,-65.00062798406039,887400.0,0.7222222222222222,86.0,91.3170731707317,4290.0,148.0,27085834.883720927,-4.467874346374989e-07,24.0,65.0,6750.0
76,63,59,57,57,37,1,-63.00146138783212,316350.0,1.105263157894737,57.0,7.646153846153851,3717.0,94.0,12717498.0,-3.4315581742424834e-07,-2.0,63.0,4332.0
76,65,67,88,86,57,1,-65.00063559697529,857736.0,0.7386363636363636,86.0,81.54545454545453,4355.0,145.0,26679430.69767442,-4.0889024359395754e-07,21.0,65.0,6688.0
76,66,68,89,87,58,1,-66.00061355345554,882702.0,0.7415730337078652,87.0,78.93333333333334,4488.0,147.0,28207773.551724136,-3.9320159735794424e-07,21.0,66.0,6764.0
79,68,59,54,52,37,1,-68.00150958109245,301697.99999999994,1.2592592592592593,52.0,-2.7260273972602675,4012.0,91.0,13503939.923076922,-2.6404226276556476e-07,-5.0,68.0,4266.0
65,59,57,84,70,41,2,-59.00144358781987,492492.0,0.7023809523809523,70.0,85.1875,3363.0,125.0,19674043.2,-1.1931871111274732e-06,27.0,59.0,5460.0
66,55,51,76,56,29,2,-55.00325703541727,301947.99999999994,0.7236842105263158,56.0,72.2,2805.0,105.0,15055247.142857144,-1.916067287195412e-06,25.0,55.0,5016.0
66,55,51,78,58,33,2,-55.00249454717572,357786.0,0.7051282051282052,58.0,85.71428571428572,2805.0,111.0,15311854.551724136,-1.7960273525309282e-06,27.0,55.0,5148.0
66,56,51,76,58,33,2,-56.00243055694362,348612.0,0.7368421052631579,58.0,72.48387096774195,2856.0,109.0,14800601.655172413,-1.6311818503084783e-06,25.0,56.0,5016.0
66,56,51,79,57,32,2,-56.0027322330739,348864.0,0.7088607594936709,57.0,83.35714285714286,2856.0,111.0,16272914.789473685,-1.900973868184727e-06,28.0,56.0,5214.0
66,56,51,83,58,32,2,-56.00282374460966,369184.0,0.6746987951807228,58.0,108.5,2856.0,115.0,17653300.051724136,-2.121552718080342e-06,32.0,56.0,5478.0
66,56,52,85,58,33,2,-56.002715520167584,387090.0,0.6588235294117647,58.0,114.43478260869566,2912.0,118.0,19240175.0,-2.173951455891253e-06,33.0,56.0,5610.0
66,57,53,81,70,40,2,-57.001467138659294,482760.00000000006,0.7037037037037037,70.0,106.31034482758619,3021.0,121.0,15301657.92857143,-1.2068879440435044e-06,28.0,57.0,5346.0
66,57,53,81,71,39,2,-57.001522961142406,473850.0,0.7037037037037037,71.0,108.58620689655172,3021.0,120.0,15086049.211267605,-1.2128857197336866e-06,28.0,57.0,5346.0
66,57,53,81,72,41,2,-57.00135856390003,501471.0,0.7037037037037037,72.0,110.86206896551724,3021.0,122.0,14876703.000000004,-1.131679357232531e-06,28.0,57.0,5346.0
66,57,53,81,73,39,2,-57.0014827647971,480168.0,0.7037037037037037,73.0,113.13793103448276,3021.0,120.0,14672732.794520548,-1.1669176072329296e-06,28.0,57.0,5346.0
66,58,55,87,66,38,2,-58.00184583644265,472758.00000000006,0.6666666666666666,66.0,112.53846153846155,3190.0,125.0,20501095.227272727,-1.5896693590226568e-06,32.0,58.0,5742.0
66,59,54,87,65,38,2,-59.001874511125024,472758.00000000006,0.6781609195402298,65.0,111.0,3186.0,125.0,20419415.307692308,-1.6165374065566e-06,33.0,59.0,5742.0
66,59,56,84,72,43,2,-59.00127747421349,534576.0,0.7023809523809523,72.0,97.29032258064515,3304.0,127.0,18468590.0,-1.0901966919874677e-06,28.0,59.0,5544.0
67,55,49,83,57,30,2,-55.00327569763401,353580.00000000006,0.6626506024096386,57.0,132.85714285714286,2695.0,113.0,16299494.859649124,-2.3568304710271382e-06,34.0,55.0,5561.0
67,55,50,87,59,31,2,-55.003107727912976,385671.0,0.632183908045977,59.0,169.6111111111111,2750.0,118.0,18007549.01694915,-2.446120029945002e-06,37.0,55.0,5829.0
67,55,51,78,53,29,2,-55.003519654074445,307632.0,0.7051282051282052,53.0,75.82142857142857,2805.0,107.0,16755909.96226415,-2.162243171119743e-06,27.0,55.0,5226.0
67,55,51,89,60,32,2,-55.00293219141614,407264.0,0.6179775280898876,60.0,185.47058823529412,2805.0,121.0,19271925.016666666,-2.442684540286626e-06,38.0,55.0,5963.0
67,55,52,83,61,33,2,-55.00252781701023,391677.0,0.6626506024096386,61.0,118.29166666666666,2860.0,116.0,17131700.721311476,-1.911592581219428e-06,31.0,55.0,5561.0
67,56,51,83,58,32,2,-56.00282370428917,374496.0,0.6746987951807228,58.0,110.91666666666666,2856.0,115.0,17653300.051724136,-2.0783414113519117e-06,32.0,56.0,5561.0
67,56,52,74,54,30,2,-56.00306167840512,301920.0,0.7567567567567568,54.0,54.41176470588235,2912.0,104.0,15661359.999999998,-1.7170704427972195e-06,22.0,56.0,4958.0
67,56,52,79,58,33,2,-56.00252380149209,364980.0,0.7088607594936709,58.0,82.0,2912.0,112.0,16619137.379310343,-1.7459216650383871e-06,27.0,56.0,5293.0
67,56,54,82,59,31,2,-56.00291617344442,353338.0,0.6829268292682927,59.0,87.17857142857142,3024.0,113.0,18967720.20338983,-1.8951052392226989e-06,28.0,56.0,5494.0
67,58,55,87,63,37,2,-58.00203593993247,457098.0,0.6666666666666666,63.0,107.34615384615387,3190.0,124.0,21477217.714285713,-1.6935171051609418e-06,32.0,58.0,5829.0
67,59,54,86,68,39,2,-59.001684172983914,496392.00000000006,0.686046511627907,68.0,114.74074074074076,3186.0,125.0,19072435.0,-1.4112262159825098e-06,32.0,59.0,5762.0
67,59,54,87,65,37,2,-59.001977749136124,466755.0,0.6781609195402298,65.0,113.5,3186.0,124.0,20419298.861538462,-1.6169013260970756e-06,33.0,59.0,5829.0
67,59,56,80,65,41,2,-59.00147726219209,469040.0,0.7375,65.0,68.42857142857143,3304.0,121.0,18554978.461538464,-1.1116028171656932e-06,24.0,59.0,5360.0
68,55,52,85,62,35,2,-55.002264503883815,434349.99999999994,0.6470588235294118,62.0,139.63636363636363,2860.0,120.0,17677943.5483871,-1.8774496380545177e-06,33.0,55.0,5780.0
68,56,50,86,61,33,2,-56.00262439553749,417186.0,0.6511627906976745,61.0,157.4,2800.0,119.0,17328343.01639344,-2.092928376740556e-06,36.0,56.0,5848.0
68,56,51,71,48,29,2,-56.003513718823164,273847.0,0.7887323943661971,48.0,39.66666666666667,2856.0,100.0,15607356.083333332,-1.8298828673640351e-06,20.0,56.0,4828.0
68,56,51,71,49,28,2,-56.00369756548857,266392.0,0.7887323943661971,49.0,41.55555555555556,2856.0,99.0,15288735.734693877,-1.824696384067207e-06,20.0,56.0,4828.0
68,56,51,77,55,32,2,-56.00275434478878,344960.0,0.7272727272727273,55.0,73.66666666666667,2856.0,109.0,16021343.799999999,-1.7834934851556238e-06,26.0,56.0,5236.0
68,56,51,77,59,32,2,-56.00257749648382,354816.00000000006,0.7272727272727273,59.0,82.73333333333335,2856.0,109.0,14935151.0,-1.6243305495232716e-06,26.0,56.0,5236.0
68,56,52,72,48,29,2,-56.00355810130155,275616.0,0.7777777777777778,48.0,38.66666666666667,2912.0,101.0,16679195.999999998,-1.864425254299714e-06,20.0,56.0,4896.0
68,56,54,82,61,34,2,-56.00234722585711,398684.0,0.6829268292682927,61.0,94.14285714285714,3024.0,116.0,18346158.426229507,-1.6698575756022265e-06,28.0,56.0,5576.0
68,56,54,86,59,33,2,-56.002697665036344,400158.0,0.6511627906976745,59.0,113.16666666666666,3024.0,119.0,20864116.0,-2.026386012315062e-06,32.0,56.0,5848.0
