X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
70,61,61,86,79,51,1,68381610,2.640573521443589,-53405507.31117429,-12843.0,5.909426162218351,1.9744636197693304,4.0342231155628845,-0.023001508295625944
71,57,59,52,60,50,1,24008400,1.1206097642311974,-39410947.811702415,-9743.0,3.379449804929417,2.049605555555556,2.462350364145405,-0.02235294117647059
71,57,60,51,61,50,1,23584491,1.1069606694624299,-40814765.19480878,-9865.0,3.3642621333564904,1.9996183821553346,2.496811155778209,-0.02235294117647059
71,58,58,49,58,49,1,21923188,1.0252502802050067,-38746058.76377575,-9443.0,3.227197362903789,2.068534786090417,2.367604730670971,-0.0236734693877551
71,58,59,51,57,46,1,22593204,1.241563567468624,-37896470.40217823,-9497.0,3.6106244439362563,2.1398758146319268,2.6022126921506032,-0.02682701202590194
71,58,61,63,74,48,1,38937024,1.6519214301152596,-55755079.84662762,-12102.0,4.527261248513568,1.810540692719747,3.3871456705530103,-0.02465986394557823
71,58,63,57,67,51,1,30124272,1.315420451378143,-47093447.92157121,-10792.0,3.7640895164092676,1.910137634915851,2.796905497487002,-0.02187028657616893
71,58,63,64,75,49,1,39811200,1.684286311644784,-56498591.43027488,-12204.0,4.540745956192394,1.7997424036281178,3.404560672094961,-0.0236734693877551
71,59,57,71,68,41,1,44436912,2.505409745912549,-47252724.60755465,-11925.0,5.935356496236219,2.087860789940079,4.089227168605062,-0.03426248548199767
71,59,58,69,68,43,1,42354684,2.2334988146102996,-47531015.24253349,-11727.0,5.454131613602055,2.058466444033154,3.7926883601539036,-0.031183932346723044
71,59,59,67,69,52,1,40913550,1.5894091181280967,-47041453.69504881,-11211.0,4.230241481563574,1.9997132147415702,2.953957859468556,-0.021407837445573293
71,59,62,62,75,48,1,38957700,1.6005920633937065,-58513130.37931917,-12222.0,4.47425744547636,1.7730703703703705,3.3851987041286167,-0.025085034013605442
71,59,62,63,74,47,1,39333294,1.7017568077143919,-57064415.53538145,-12165.0,4.637537210967492,1.81053494552632,3.473947283328337,-0.02615248226950355
71,59,63,56,68,53,1,30330720,1.1812597492992172,-48821920.89129912,-10803.0,3.5366103233651236,1.8673573480446564,2.651273984878096,-0.02061495457721873
71,59,64,73,88,56,1,57231416,1.7101464302096097,-71515189.1100271,-13750.0,4.603373283377723,1.6361999151416766,3.4978731426885967,-0.01848370927318296
71,60,63,57,70,54,1,32558400,1.1593614724747987,-51700691.37336523,-11050.0,3.5266515490768064,1.8283030990173847,2.6516769752673017,-0.0202020202020202
71,60,63,63,70,46,1,37573200,1.7709222639393318,-52535810.623505816,-11656.0,4.684439476184953,1.9139707187222716,3.4297480504629103,-0.02775208140610546
71,60,63,64,72,47,1,39536640,1.7538428723764916,-54720811.27092822,-11903.0,4.669062918370668,1.874708596007355,3.436314866704784,-0.026595744680851064
71,60,63,66,81,59,1,46510200,1.2794062046250803,-62815682.57732987,-12446.0,3.787150218051668,1.6911746090793311,2.856555456509888,-0.01694915254237288
71,60,64,73,86,55,1,56878680,1.734725108107724,-69846827.9960217,-13537.0,4.644588418715796,1.6742440631299473,3.493541204995304,-0.01948051948051948
71,60,65,74,90,56,1,60339600,1.7400280761262006,-75697524.59160975,-14051.0,4.6861810436387445,1.610954585537919,3.5756463540066443,-0.018796992481203006
71,61,59,87,79,49,1,71273010,2.821254921099934,-54927434.46454928,-13282.0,6.247694055017842,1.9997678289389784,4.247774854677567,-0.02489795918367347
71,61,62,85,79,49,1,67586475,2.7443169121307243,-56052398.41601623,-13238.0,6.124639583476142,1.974451373242776,4.219212944107613,-0.02489795918367347
72,56,58,50,57,48,1,21705600,1.1288922434657056,-37350811.34816319,-9537.0,3.3783930351241813,2.1398891966759,2.4489663452813986,-0.023809523809523808
72,57,59,52,61,51,1,24770148,1.0814800062091698,-41385650.34017352,-10009.0,3.315526857983972,2.032407480595033,2.4308798096917084,-0.02149321266968326
72,59,60,70,70,42,1,44521400,2.4056861134947694,-51521613.339063175,-12322.0,5.772690465985812,2.0282215743440233,4.073219966046992,-0.032668881506090805
72,59,61,59,65,43,1,32129630,1.7537190652812777,-48329150.477896325,-11208.0,4.662541821119248,2.0149883032888396,3.3950961611059327,-0.031183932346723044
72,59,62,58,68,55,1,32577440,1.1553746640515223,-48887179.28648482,-10918.0,3.4632540885245455,1.9114815979867885,2.547565821258111,-0.019155844155844155
72,59,62,60,69,51,1,34684920,1.3886921834943995,-50957193.47089693,-11337.0,3.9374671187507095,1.9127469513325182,2.8957422299058577,-0.0222473604826546
72,59,63,57,69,52,1,32022486,1.2534781008727243,-51512381.79191198,-11217.0,3.69318525509806,1.8692743929038824,2.771616490620181,-0.021407837445573293
72,60,62,56,62,42,1,28748160,1.6843610666562723,-46320261.38613861,-10742.0,4.517951612692574,2.0640701650066893,3.2940744659327934,-0.03322259136212625
72,60,62,57,65,42,1,30899700,1.7189518025161865,-50107362.842846856,-11207.0,4.647090774893069,1.9842096365173285,3.4366599891115013,-0.03322259136212625
72,60,63,57,66,53,1,31149360,1.1988958550568896,-47985860.998484366,-10725.0,3.536758401322317,1.9542335880243256,2.592250936154678,-0.020964360587002098
72,60,63,67,78,52,1,46406880,1.6123907078500628,-62270559.028327,-12722.0,4.420647824738827,1.7818236989834624,3.291632852649752,-0.02177068214804064
72,60,63,68,76,50,1,46201920,1.7657529046982374,-59566719.942608535,-12588.0,4.667566666540526,1.8418559556786704,3.426922953804279,-0.023529411764705882
72,60,63,69,76,50,1,47196000,1.8143828765946015,-59174247.09058265,-12610.0,4.736835554502392,1.8550138504155127,3.4594340154912664,-0.023529411764705882
72,60,64,58,68,53,1,32656320,1.2509101245899883,-50373256.74040632,-11034.0,3.6448912046551336,1.9114709146699747,2.6957186954197034,-0.020964360587002098
72,61,63,87,81,56,1,72217656,2.387050723490536,-57377531.56448905,-13209.0,5.416811971465592,1.962766999804037,3.713351472069397,-0.019110275689223057
72,62,62,58,65,42,1,32723600,1.7244376569547313,-51416901.042725086,-11237.0,4.677096179544672,1.999594251901944,3.4238610809904104,-0.03433001107419712
72,62,62,62,64,50,1,35426304,1.4701137673615534,-46213277.76707838,-10716.0,4.013037702403279,2.0933984375,2.7915469628983853,-0.024313725490196076
72,62,62,87,81,54,1,73838466,2.4597442986724625,-58976971.18339454,-13383.0,5.602561414691602,1.962759741909262,3.835124689508195,-0.020875420875420873
73,59,60,69,75,49,1,47325375,1.840377452014567,-58493521.365355715,-12754.0,4.805243581493235,1.8930684807256235,3.482285525217568,-0.024081632653061222
73,59,61,58,67,45,1,32786182,1.5819922378025786,-52077167.821184576,-11546.0,4.382338087458453,1.9548625034033813,3.2462158927547033,-0.028502415458937197
73,59,62,57,70,56,1,33192810,1.0869440411432918,-52814617.48345502,-11332.0,3.3706398859213493,1.8568768221574345,2.526398709815055,-0.01848370927318296
73,59,63,56,68,54,1,31229408,1.1436274802236999,-51063877.57727471,-11133.0,3.4558590041700032,1.8967664680251186,2.586912802813517,-0.019865319865319867
73,59,63,57,67,53,1,31544940,1.2152466695919428,-49772037.133366846,-11062.0,3.5719995941123326,1.9399916777699788,2.6413227398271406,-0.02061495457721873
73,60,58,54,48,32,1,22083840,2.3939514900399956,-32761054.00080503,-9343.0,5.63288884948544,2.644843207465278,3.7072776575249096,-0.056818181818181816
73,60,62,61,65,51,1,34495500,1.4174037316028785,-47303645.91689768,-10970.0,3.90974401655646,2.0611996751363266,2.76801395418651,-0.02262443438914027
73,61,63,58,66,54,1,32924628,1.1774981004323104,-49433578.80630813,-10877.0,3.4913859038160413,1.9845381423664252,2.5315681000933625,-0.02053872053872054
73,61,63,85,82,51,1,71428560,2.588026316350722,-63375384.945628375,-13997.0,5.893397303098793,1.9266163931366718,4.129316022782597,-0.023001508295625944
73,61,65,63,74,48,1,40951008,1.6642438860587543,-61590204.46738846,-12526.0,4.537714178616155,1.8375601107864623,3.4003715749693075,-0.025935374149659865
73,61,65,64,77,50,1,43588160,1.5976493268221048,-65197912.00310794,-12864.0,4.435822046841693,1.7789745319615449,3.3521030581831956,-0.02392156862745098
73,62,65,58,80,62,1,39987520,0.9428462484732567,-67642422.01273547,-12471.0,3.180380852360525,1.6373160282258064,2.488993910026005,-0.015873015873015872
73,63,66,89,79,54,1,74859057,2.63680830918967,-57042506.79044491,-13377.0,5.77838728073223,2.0504163031802833,3.8872387628859792,-0.021212121212121213
73,65,62,59,66,46,1,36194730,1.4800158448850176,-55060184.19588102,-11368.0,4.219672892987333,1.9996356849123647,3.053277485020219,-0.030064754856614247
74,60,61,59,66,41,1,34111440,1.8529254558489883,-53773796.19655132,-11855.0,4.928630909384934,2.01473717216511,3.6192046158081377,-0.03484320557491289
74,61,62,68,81,56,1,51742152,1.429044107120565,-69357185.89772528,-13367.0,4.109210966344609,1.7528850131730789,3.0679231196418586,-0.019110275689223057
74,61,64,58,85,62,1,42703660,0.9444256723851158,-76271980.44148639,-13435.0,3.2624624620755,1.5527759794619937,2.610508723407439,-0.01561699948796723
74,61,65,57,81,62,1,39429180,0.9328960235638514,-70057724.04019831,-12827.0,3.170072720950803,1.6171020349966323,2.510356027285835,-0.01561699948796723
74,62,58,53,46,32,1,21615308,2.302734936870605,-32638310.040185474,-9154.0,5.449363503713959,2.7597767013232515,3.514670791968938,-0.058712121212121215
74,62,60,59,61,41,1,32801286,1.8121949953101484,-48166419.82503846,-11110.0,4.7695304382726835,2.1798428169715725,3.35394496267876,-0.036004645760743324
74,62,62,87,81,55,1,75586122,2.394438496251042,-61806265.179139584,-13796.0,5.481159164517522,1.9874492524698284,3.745848750137239,-0.02012987012987013
74,63,60,58,62,43,1,33076008,1.6098294161851907,-50140733.400956765,-11110.0,4.42767976023487,2.128584565496213,3.1439811173525105,-0.033298097251585626
74,63,61,57,57,39,1,29474928,1.8772718459105922,-44539503.68073472,-10562.0,4.8326678174501385,2.2976616079109156,3.3485920368806315,-0.04038461538461539
74,64,66,87,82,55,1,77161344,2.3903940041873235,-65528208.107741825,-13945.0,5.490972649607601,1.9632145368016876,3.78050289985424,-0.02077922077922078
75,61,64,58,86,61,1,43814592,0.9714919363610626,-80350897.8533317,-13873.0,3.3439257973821372,1.5463453882914115,2.6888257789168146,-0.016129032258064516
75,62,62,58,65,43,1,34126040,1.6623331885200197,-55076846.33095343,-11746.0,4.547557364035418,2.04574102105408,3.323461478207756,-0.03276955602536998
75,63,61,57,64,42,1,33554304,1.636926460316268,-55104182.42495618,-11620.0,4.5435764617802885,2.0620640345982144,3.3139540268111083,-0.03488372093023256
75,65,63,58,69,45,1,37718850,1.502400748648802,-63473568.06381722,-12234.0,4.345624330623893,1.9271861653714204,3.243258771281548,-0.03140096618357488
75,65,66,90,86,58,1,87539400,2.317639898194413,-72606105.88444492,-14591.0,5.3794788354724,1.9184298129464201,3.7229640827807957,-0.018994739918176504
76,63,59,57,57,37,1,30703050,1.976908493527906,-47413146.99768365,-11020.0,5.095584362863073,2.3327011221748064,3.5296775404449114,-0.04480796586059744
76,65,67,88,86,57,1,85102160,2.283244530777756,-76108115.83239233,-14906.0,5.3619979715480035,1.9067964665585002,3.7513617217367248,-0.01966122202056866
76,66,68,89,87,58,1,88409574,2.25914762625397,-78166982.7447243,-14989.0,5.318777266874375,1.896378604197703,3.718900603644646,-0.01928696668614845
79,68,59,54,52,37,1,29214432,1.7559913248945234,-48148074.60741913,-10615.0,4.659881891524566,2.5569026867103792,3.1212163780934974,-0.04836415362731152
65,59,57,84,70,41,2,54466440,3.523475583057249,-36614541.18110236,-11251.0,7.32697407813046,2.1282478845196615,4.8152153656932315,-0.03426248548199767
66,55,51,76,56,29,2,36750560,4.939464137481651,-25504615.6944683,-10326.0,9.58877972840958,2.534988564391274,5.955895089847324,-0.0632183908045977
66,55,51,78,58,33,2,39562380,4.356374151574345,-26117562.56637836,-10354.0,8.561155052769731,2.4821640903686086,5.311713996833683,-0.049019607843137254
66,56,51,76,58,33,2,38755136,4.064763950590141,-27439139.820140287,-10288.0,8.204428105588216,2.447681331747919,5.119633117010144,-0.049910873440285206
66,56,51,79,57,32,2,40346880,4.628945822683686,-25274564.134172134,-10333.0,8.969668871308428,2.5432248384118195,5.473363709977441,-0.05303030303030303
66,56,51,83,58,32,2,44211776,5.111454142590352,-24490167.475108035,-10602.0,9.615361480235672,2.5683524078478004,5.821251096666326,-0.05303030303030303
66,56,52,85,58,33,2,45553200,5.2055883915277255,-23419142.339412007,-10585.0,9.634749546958536,2.6028537455410223,5.779051623324284,-0.049910873440285206
66,57,53,81,70,40,2,51710400,3.369445133150965,-38166042.72453061,-11482.0,7.197617042923806,2.0996632653061225,4.796283323477661,-0.034756097560975606
66,57,53,81,71,39,2,52449120,3.4690394632101427,-39641744.34050246,-11696.0,7.419906789083137,2.0700868264843666,4.990923023520719,-0.03653846153846154
66,57,53,81,72,41,2,53187840,3.2293142369295436,-40450080.45325366,-11667.0,7.011175943523158,2.0413561427280937,4.7319588015429925,-0.033101045296167246
66,57,53,81,73,39,2,53926560,3.4372426802613574,-42214069.06291658,-11962.0,7.437453417876238,2.0133810644225356,5.073462133435896,-0.03653846153846154
66,58,55,87,66,38,2,54617904,4.293889281486135,-31322996.422519904,-11280.0,8.385108540927016,2.3177830940988833,5.3012455960023,-0.03913630229419703
66,59,54,87,65,38,2,55051425,4.234179423154844,-30681172.74428459,-11147.0,8.302524310263891,2.353435066957334,5.170148692961664,-0.0398110661268556
66,59,56,84,72,43,2,57093120,3.24927381254342,-39881465.302571714,-11574.0,6.923417171308395,2.083037252368648,4.591959675721944,-0.031183932346723044
67,55,49,83,57,30,2,43714440,5.593485752288272,-24157364.361769933,-10833.0,10.377790739301918,2.630891556376321,6.254516139795085,-0.059139784946236555
67,55,50,87,59,31,2,48275865,5.89361662518353,-24158527.45612489,-11164.0,10.718078038795452,2.609548609502275,6.4828956913628595,-0.055443548387096774
67,55,51,78,53,29,2,36606570,5.338792612322795,-22529009.198944658,-10186.0,9.969991754506541,2.735026577135071,5.93112785698886,-0.0632183908045977
67,55,51,89,60,32,2,50516400,5.942276227467453,-24060534.364547584,-11282.0,10.708109654179733,2.599418402777778,6.4878653452708175,-0.052083333333333336
67,55,52,83,61,33,2,45946725,4.909253385413646,-27921897.4135777,-11124.0,9.360077999936765,2.4584707597338613,5.8607115172284,-0.049019607843137254
67,56,51,83,58,32,2,44750944,5.109427569471306,-25363929.4017022,-10802.0,9.615355642183065,2.5855844976218787,5.821262688892935,-0.05303030303030303
67,56,52,74,54,30,2,34909056,4.5127294671133145,-25449978.796881124,-10095.0,8.871998703842056,2.610345221764975,5.4243099191551485,-0.06021505376344086
67,56,52,79,58,33,2,41311312,4.444372135407746,-27040684.295163974,-10583.0,8.680457750045562,2.5166378409541315,5.34989582424677,-0.049910873440285206
67,56,54,82,59,31,2,43890336,5.242429619131856,-27031775.78308114,-10984.0,9.881112909254202,2.524802846790411,6.130402934204831,-0.056451612903225805
67,58,55,87,63,37,2,52771068,4.524518759434432,-29045435.75100718,-11182.0,8.651236138003181,2.4439882058929676,5.33637404722197,-0.04125177809388336
67,59,54,86,68,39,2,57275312,3.920944043302269,-35751317.33748177,-11655.0,7.932119898601583,2.2496284712980215,5.078685682894801,-0.037820512820512825
67,59,54,87,65,37,2,55718715,4.383343194124281,-31900184.758900404,-11452.0,8.563103509335942,2.3688021749560213,5.346125458596799,-0.041963015647226175
67,59,56,80,65,41,2,48474400,3.230676178935457,-34685265.55690726,-10922.0,6.818354832417685,2.2611516813392987,4.366892218631055,-0.03426248548199767
68,55,52,85,62,35,2,48984650,4.761250518058372,-28686652.23405947,-11367.0,9.0465603622296,2.467236509588227,5.640736213012518,-0.04365079365079365
68,56,50,86,61,33,2,50529472,5.16467226819596,-27896834.676546652,-11435.0,9.720348240968413,2.5240363864389663,5.957630677433108,-0.049910873440285206
68,56,51,71,48,29,2,29772288,4.515367195007164,-21670343.848989952,-9413.0,8.729234988306526,2.89481561302682,5.040713770443466,-0.06436781609195402
68,56,51,71,49,28,2,30392544,4.684662346343563,-22739626.90243489,-9621.0,9.083081263248623,2.835723210567026,5.339587160363191,-0.06896551724137931
68,56,51,77,55,32,2,38419920,4.443286566323286,-25792337.531514853,-10375.0,8.662568351900754,2.6356611570247934,5.22270588775535,-0.05303030303030303
68,56,51,77,59,32,2,41214096,4.3181944422984495,-30074063.578735176,-10923.0,8.653725000668036,2.4570166618787703,5.442587269917733,-0.05303030303030303
68,56,52,72,48,29,2,30191616,4.684081240005625,-21304780.039714012,-9452.0,8.93292683696886,2.9156489463601534,5.1424296836023204,-0.06436781609195402
68,56,54,82,61,34,2,45938368,4.596339475847413,-29697565.14094372,-11213.0,8.880981919625002,2.4584789035205588,5.570963462521913,-0.047058823529411764
68,56,54,86,59,33,2,47736192,5.357972259573615,-25727202.533012345,-11161.0,9.84605311682609,2.609577533449984,5.970380033431326,-0.049910873440285206
68,57,51,71,49,29,2,30935268,4.420829271101892,-23014743.966418765,-9550.0,8.66546601061267,2.8357580893018715,5.050910649446349,-0.06551724137931034
68,57,52,83,59,33,2,46614543,4.840368977653083,-27662572.33432836,-11056.0,9.235968517177009,2.5587300758228655,5.620843144488418,-0.05080213903743316
68,57,52,83,61,32,2,48194697,4.965858768432283,-30060239.658090048,-11413.0,9.557381149284977,2.474838753023381,5.949164483121392,-0.05397727272727273
68,57,53,76,56,32,2,38572128,4.295343645565513,-27739209.194541357,-10476.0,8.504782215505326,2.570750956632653,5.217315795519529,-0.05397727272727273
68,57,53,78,55,31,2,39369330,4.763426303940898,-25959943.048879195,-10489.0,9.148749106983418,2.653820314582778,5.510573917687274,-0.057459677419354836
68,57,53,80,56,32,2,41623680,4.787220402684413,-25980878.432106357,-10620.0,9.130722065306662,2.642179528061224,5.488099992937008,-0.05397727272727273
68,57,53,82,60,32,2,46272600,4.902902181571825,-29412223.925305326,-11240.0,9.429274640745305,2.4994097222222225,5.852653935966652,-0.05397727272727273
68,57,53,85,60,32,2,48837600,5.293816851852431,-27929503.10677425,-11348.0,9.920517471539833,2.5494097222222223,6.077405545086043,-0.05397727272727273
68,57,54,78,63,38,2,44815680,3.4765517631525205,-33690050.8747842,-11039.0,7.247002495702482,2.3170094548540665,4.650620739263067,-0.03846153846153846
68,57,54,84,59,33,2,46893672,5.027829699669593,-27176615.905238546,-11091.0,9.450659306013058,2.5756792283652383,5.753268397534132,-0.05080213903743316
68,57,54,87,60,33,2,50284260,5.3832766885853145,-26767284.766730275,-11333.0,9.931460914386301,2.5827609427609426,6.030092637351252,-0.05080213903743316
68,57,55,81,60,33,2,44877240,4.652157434195455,-29732341.515807025,-11123.0,9.003815041112944,2.4827609427609425,5.624349902619215,-0.05080213903743316
68,57,58,84,78,47,2,60501168,2.936806355636274,-47944601.262690455,-12518.0,6.421148103064069,1.9484801432428271,4.45096739875521,-0.02526595744680851
68,57,58,86,79,47,2,63510312,3.077718330733746,-48318601.78354418,-12697.0,6.627069699361449,1.9491352654205036,4.5874816012182436,-0.02526595744680851
68,58,54,79,63,35,2,46475226,3.931577591560064,-34388731.1910068,-11306.0,8.055848165149353,2.332843825360832,5.164469075761106,-0.046031746031746035
68,58,54,79,64,35,2,47212928,3.9083812081024343,-35606401.80559862,-11443.0,8.059738453258525,2.296400669642857,5.2126307926493665,-0.046031746031746035
68,58,55,80,63,37,2,47063520,3.7779179889328107,-33538431.444219247,-11179.0,7.705539104255245,2.3487433011242533,4.902651858613009,-0.04125177809388336
68,58,56,78,67,38,2,47891064,3.407465109220654,-39205894.64310148,-11587.0,7.274855027398605,2.178705842351479,4.833990498102942,-0.03913630229419703
68,58,59,84,79,48,2,61966968,2.8195776123786596,-49915846.54043202,-12571.0,6.250391539877899,1.9238236393740318,4.346620062859916,-0.02465986394557823
68,59,54,78,63,36,2,46388160,3.637747439867859,-35260362.20234691,-11195.0,7.617653364191636,2.316984406931497,4.877399284905849,-0.044294294294294295
68,59,54,88,65,37,2,57371600,4.492401527603884,-32420094.60604817,-11701.0,8.70227342456921,2.3995650087957783,5.410927031069461,-0.041963015647226175
68,59,55,79,65,36,2,48474400,3.7214060659074986,-37270320.561558366,-11501.0,7.781610825016201,2.261091387245233,5.057360415258784,-0.044294294294294295
68,59,55,87,68,37,2,58639392,4.333313035782147,-36736778.549186535,-12081.0,8.588964340331316,2.279014308426073,5.513268155606167,-0.041963015647226175
68,59,58,78,71,45,2,50971752,2.656041683490727,-43436268.679743275,-11589.0,6.004904601219184,2.056038264012872,4.060110425235717,-0.028502415458937197
68,60,54,89,62,34,2,56614680,5.167069399432766,-29259383.69162571,-11588.0,9.697590900555,2.5317377731529658,5.86065550241258,-0.050420168067226885
69,55,50,84,56,32,2,44499840,5.358556146909706,-24117704.358317766,-10961.0,9.848755739658428,2.731455277423469,5.823424437065867,-0.052083333333333336
69,55,51,78,58,31,2,41055300,4.717402647083656,-29085911.648168366,-11095.0,9.200281557284885,2.533821103908557,5.741405969996326,-0.055443548387096774
69,56,50,79,57,32,2,42112056,4.592150675363957,-27911319.85271289,-10915.0,8.941195143699112,2.59582756232687,5.442167219733789,-0.05303030303030303
69,56,52,91,62,32,2,55923504,6.095544985315471,-27482236.695176464,-12054.0,10.986797880272555,2.580084222164412,6.717776732691358,-0.05303030303030303
