X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
70,59,58,69,70,50,1,-0.00014733927579294,-0.00014740932946907497,-0.00014441714042779546,58.0,0.6821967651618104,-402448689.0455685,13710.694915254237,70.0,88.98525367862779,0.6822201666749663,69.0
70,59,59,67,69,51,1,-0.00014135625116817746,-0.0001414689225977712,-0.00013865601234493347,59.0,0.6433134481150223,-343113833.0961173,13247.084745762711,70.0,,0.6433342610631785,67.0
70,59,60,71,70,43,1,-0.00015183651817576442,-0.00015179578957815495,-0.00014844814611767742,60.0,0.833493690223723,-375224915.324436,14393.440677966102,70.0,95.98575224239028,0.8335904517750269,71.0
70,59,61,63,74,46,1,-0.00015307633648625104,-0.00015370785329920703,-0.0001499430178380453,61.0,0.6102121950128013,-242681584.31906518,12318.271186440677,70.0,96.92804560696658,0.6102505204495217,63.0
70,59,62,63,74,46,1,-0.00015055248554205207,-0.0001511633081710626,-0.00014752061331149,62.0,0.6101096024767667,-238713720.7348361,12381.271186440677,70.0,96.92828780078372,0.6101512645096089,63.0
70,59,62,63,74,47,1,-0.00014919267709688895,-0.00014978495774871866,-0.0001462521785701133,62.0,0.5985202589938199,-239642683.56633732,12381.271186440677,70.0,95.9282878004102,0.5985570201900768,63.0
70,59,62,63,75,46,1,-0.00015260533901058053,-0.0001532793459146967,-0.00014953211620524656,62.0,0.6041961957057809,-238669415.66794103,12379.271186440677,70.0,97.91380520238496,0.6042370540178897,63.0
70,59,62,68,78,58,1,-0.00014339310184037548,-0.00014381361681147357,-0.0001411013044631791,62.0,0.5384178274185031,-303886613.60998005,13699.372881355932,70.0,88.87035740471872,0.5384252039408287,68.0
70,59,63,67,78,59,1,-0.00013989617296365726,-0.0001403310967383406,-0.0001377335560120382,63.0,0.5181233112743123,-248028905.1860262,13497.084745762711,70.0,87.87060447344692,0.5181299651625421,67.0
70,60,58,86,77,50,1,-0.00016315956039186487,-0.00016266324740915578,-0.00015985555392523577,58.0,0.9430564120147761,-952622023.9621587,18553.266666666666,70.0,95.88349998867648,0.9431020809789018,86.0
70,60,60,82,78,49,1,-0.00016084359854645963,-0.0001606400319657452,-0.00015763427781188252,60.0,0.8701405144344196,-756203122.8709131,17520.066666666666,70.0,,0.8702040816326531,82.0
70,60,60,82,80,50,1,-0.00016353552593200357,-0.00016344424659907547,-0.00016033829547908423,60.0,0.8345534877241705,-778751367.5196635,17516.066666666666,70.0,,0.8346055979643766,82.0
70,60,61,67,73,48,1,-0.00014847425262967087,-0.00014880258860885208,-0.00014551042423338088,61.0,0.655575551960818,-328094794.57879686,13374.816666666668,70.0,93.94228029163608,0.6556120848574399,67.0
70,60,62,68,76,57,1,-0.0001408188424549607,-0.00014115819556523404,-0.00013849022935106045,62.0,0.5562567461644153,-317402712.827366,13705.066666666666,70.0,87.89906542965906,0.5562658184174346,68.0
70,60,64,73,84,55,1,-0.0001535655722101518,-0.00015407093836858327,-0.00015101385430504335,64.0,0.6015342035444532,-484859177.77872443,15211.816666666668,70.0,97.7837104202691,0.6015568270837669,73.0
70,61,61,86,79,51,1,-0.00015754229523806202,-0.00015719994054594908,-0.00015452130809519578,61.0,0.9030374243817015,-933169052.4298383,18808.24590163934,70.0,,0.9030971686827064,86.0
71,57,59,52,60,50,1,-0.00012052098103530844,-0.00012086647987783066,-0.00011825903710641112,59.0,0.48109100361799745,-31762321.414947513,9562.438596491229,71.0,80.14327207008975,0.48110254926525303,52.0
71,57,60,51,61,50,1,-0.00012042512566282617,-0.00012084606239610058,-0.00011820294200979389,60.0,0.4631271278985344,-15307645.065332798,9376.631578947368,71.0,81.12919348505868,0.46313874843668723,51.0
71,58,58,49,58,49,1,-0.00011941157906603255,-0.00011980967377537399,-0.0001170476095476254,58.0,0.45793448561803535,,8821.396551724138,71.0,,0.45794392523364486,49.0
71,58,59,51,57,46,1,-0.00011849303003237105,-0.00011877343299339821,-0.00011603593567113376,59.0,0.5203902587614609,-60668995.91404835,9335.844827586207,71.0,81.18591132898597,0.5204099368029896,51.0
71,58,61,63,74,48,1,-0.00014698410512481403,-0.0001475643205004638,-0.00014414805425979726,61.0,0.5872847590867475,-246763115.6024026,12379.431034482759,71.0,95.94359936055432,0.5873165191526288,63.0
71,58,63,57,67,51,1,-0.00012510383899157836,-0.00012551271914990414,-0.0001229074358363421,63.0,0.507911047863431,-103669296.16966891,10983.01724137931,71.0,86.04394114729578,0.5079292967698037,57.0
71,58,63,64,75,49,1,-0.00014294090682723668,-0.00014347572517365914,-0.00014032456757334514,63.0,0.5854438855608275,-258102208.44985318,12766.620689655172,71.0,95.92978484755743,0.5854789271162973,64.0
71,59,57,71,68,41,1,-0.00015485248668007173,-0.00015466961566274975,-0.00015103407082335727,57.0,0.8975090321236195,-372621291.7760564,14255.440677966102,71.0,97.02808422958421,0.8976055720882484,71.0
71,59,58,69,68,43,1,-0.00014909682167796486,-0.00014905498137358754,-0.0001456551282354749,58.0,0.8105885936643618,-355497938.3096521,13783.694915254237,71.0,95.02833209083786,0.8106609694246568,69.0
71,59,59,67,69,52,1,-0.00013703533301795718,-0.00013714223711741631,-0.00013446706485936466,59.0,0.6311952519454508,-345831806.75899166,13314.084745762711,71.0,,0.6312124522119061,67.0
71,59,62,62,75,48,1,-0.0001464660780721029,-0.0001471355582175425,-0.00014363906219783197,62.0,0.5674042809993671,-222860573.32629275,12182.152542372882,71.0,96.92931155133725,0.5674338392781836,62.0
71,59,62,63,74,47,1,-0.00014583910895884584,-0.00014641775758557997,-0.00014296357482650437,62.0,0.5985202589938199,-243065622.85464007,12444.271186440677,71.0,96.94358739868892,0.5985570201900768,63.0
71,59,63,56,68,53,1,-0.00012479901359402777,-0.00012526762581777673,-0.0001226550818170982,63.0,0.47376134832264943,-57131396.997982144,10734.152542372882,71.0,85.029451773717,0.47377292767328144,56.0
71,59,64,73,88,56,1,-0.00015612929099572418,-0.0001568113329016002,-0.00015362281546473018,64.0,0.5729177339330632,-489951247.710524,15275.322033898305,71.0,101.74425865338002,0.5729373231364291,73.0
71,60,63,57,70,54,1,-0.00012745270103965716,-0.0001279608804621724,-0.00012526718001521905,63.0,0.47031520894191514,-61495835.487674095,10981.150000000001,71.0,86.00067982962236,0.4703249282059349,57.0
71,60,63,63,70,46,1,-0.0001368642895233718,-0.00013721724535584087,-0.00013410572064222643,63.0,0.6350837994006039,-238414927.78184086,12517.15,71.0,94.00067983309523,0.6351292129086237,63.0
71,60,63,64,72,47,1,-0.0001395956167304036,-0.00013999624540585973,-0.0001368411165153656,63.0,0.626082233414975,-258292209.18995047,12776.266666666666,71.0,94.9721278238804,0.6261236665909072,64.0
71,60,63,66,81,59,1,-0.00014211387094708022,-0.00014271135977856185,-0.00013987951361494277,63.0,0.4950843917481867,-216686395.717109,13290.6,71.0,91.84364378981255,0.495089842968017,66.0
71,60,64,73,86,55,1,-0.00015380208422364347,-0.00015439723064616253,-0.0001512454846116164,64.0,0.5917017363593132,-491627633.2386692,15280.816666666668,71.0,100.77252454363256,0.5917236263368498,73.0
71,60,65,74,90,56,1,-0.000157232223834205,-0.00015795292026584784,-0.0001547048749824259,65.0,0.5762311708828232,-517626487.6905125,15631.266666666666,71.0,103.71569704913394,0.5762524537207863,74.0
71,61,59,87,79,49,1,-0.00016232943215322337,-0.00016189063522523999,-0.00015897527248699448,59.0,0.9645043633565821,-954069381.8858896,19028.081967213115,71.0,99.87088177243317,0.9645648076549578,87.0
71,61,62,85,79,49,1,-0.00015414252375081213,-0.0001538501223322616,-0.0001511144262100088,62.0,0.9213836172832063,-839229822.9727443,18673.44262295082,71.0,99.87168855577823,0.9214715017711215,85.0
72,56,58,50,57,48,1,-0.00011582057783169201,-0.00011612942555859144,-0.00011355795362170772,58.0,0.48517238148188524,-27886384.957651194,9098.642857142857,72.0,80.19757295545054,0.48518613473286815,50.0
72,57,59,52,61,51,1,-0.00011883391221910499,-0.00011920782726623614,-0.00011664629769778367,59.0,0.4680345767475776,-17089128.419599947,9612.438596491229,72.0,81.14125510443714,0.4680440652426423,52.0
72,59,60,70,70,42,1,-0.00014635530994148933,-0.0001463733660649479,-0.00014300938364049504,60.0,0.8315108218479882,-354490924.7821108,14260.050847457625,72.0,99.01431589663426,0.8316135435952597,70.0
72,59,61,59,65,43,1,-0.000131720796917105,-0.00013204390712661477,-0.00012883791335900025,61.0,0.640377637914854,-179888465.48072684,11434.0,72.0,93.08492963680776,0.6404278480799356,59.0
72,59,62,58,68,55,1,-0.00012212170129570634,-0.00012249787245924388,-0.00012006582386195576,62.0,0.4825883516300474,-68184596.31536704,11234.016949152543,72.0,84.04290581011523,0.4825967633213155,58.0
72,59,62,60,69,51,1,-0.0001282193831337786,-0.00012860439294248158,-0.0001258905813017913,62.0,0.5395708550544669,-168757096.16764095,11740.016949152541,72.0,89.02883089492424,0.5395897297868828,60.0
72,59,63,57,69,52,1,-0.00012496652749676766,-0.00012544477121612154,-0.00012277714806449108,63.0,0.49046601200447987,-92825993.17191969,11038.067796610168,72.0,88.02903732824541,0.4904803480770864,57.0
72,60,62,56,62,42,1,-0.00012451526624187513,-0.00012482267487935172,-0.00012172759927397367,62.0,0.6217225741069998,-136929515.08224896,10748.266666666666,72.0,91.12715720599297,0.6217706720132821,56.0
72,60,62,57,65,42,1,-0.00013063759553391744,-0.00013106286688788693,-0.0001277114891735041,62.0,0.6187766834112934,-149265708.35784742,10991.150000000001,72.0,94.08492282937439,0.6188253135267949,57.0
72,60,63,57,66,53,1,-0.0001184849514204078,-0.00011882161768770855,-0.00011641453083886665,63.0,0.49503363681029044,-78675943.27492185,11046.150000000001,72.0,84.07104560748584,0.4950458725797125,57.0
72,60,63,67,78,52,1,-0.00014182812714367085,-0.00014232859155594574,-0.00013929622626424322,63.0,0.5811679560399016,-327499916.7135862,13632.816666666668,72.0,96.90214478459639,0.5811914810993881,67.0
72,60,63,68,76,50,1,-0.00014059139565037352,-0.00014097079928390463,-0.00013798042907762562,63.0,0.6280827199328782,-354800479.0696403,13909.066666666666,72.0,96.93029492039162,0.6281171240845939,68.0
72,60,63,69,76,50,1,-0.00014063675751050045,-0.00014097079928390463,-0.00013802437212952082,63.0,0.643259734658485,-380100099.29860246,14183.35,72.0,96.93029492039162,0.6432965197795109,69.0
72,60,64,58,68,53,1,-0.00012019784574302965,-0.0001205700846216433,-0.00011812967978087866,64.0,0.4991931876618555,-98467662.11646613,11352.066666666666,72.0,86.04309589732918,0.4992072810501512,58.0
72,61,63,87,81,56,1,-0.00014331486622073817,-0.0001430823944352935,-0.00014089145737892917,63.0,0.8185630023672378,-1101499197.0624213,19459.081967213115,72.0,95.85966481169217,0.8185997824501676,87.0
72,62,62,58,65,42,1,-0.00013065677244992194,-0.0001310314402401349,-0.00012763393022726793,62.0,0.6369937115736883,-162050817.7035209,11246.258064516129,72.0,,0.6370395403852652,58.0
72,62,62,62,64,50,1,-0.0001199206025677166,-0.00012001308942762023,-0.00011758751266532805,62.0,0.607634375836752,-219456527.7235849,12272.0,72.0,,0.6076569678407351,62.0
72,62,62,87,81,54,1,-0.0001481256034508694,-0.0001478719840894613,-0.00014544219296928535,62.0,0.8509455355863933,-1068634588.416784,19373.080645161288,72.0,,0.8509841806545103,87.0
73,59,60,69,75,49,1,-0.0001439534297189157,-0.00014426953990506956,-0.00014113386817364278,60.0,0.661963237560847,-401271026.82057625,14045.694915254237,73.0,97.95857440919676,0.661996937792857,69.0
73,59,61,58,67,45,1,-0.00013035543211581093,-0.00013080619718522607,-0.00012762873942243495,61.0,0.5849192088366435,-166844326.619975,11236.016949152543,73.0,94.06986802109955,0.5849540283953992,58.0
73,59,62,57,70,56,1,-0.00012201837269388805,-0.000122494428601006,-0.0001200003752792598,62.0,0.45523646307023746,-23893650.329955705,11036.067796610168,73.0,86.02843073121048,0.45524256675719094,57.0
73,59,63,56,68,54,1,-0.00011846984343850611,-0.00011890595787516108,-0.00011647080876742357,63.0,0.4658799321673168,-41420783.08936543,10846.152542372882,73.0,86.05638769235142,0.4658897657423101,56.0
73,59,63,57,67,53,1,-0.00011771474023606685,-0.00011808464645353993,-0.00011569070089747856,63.0,0.4905752485486657,-79751968.00432041,11099.067796610168,73.0,86.07026434784663,0.4905879856328836,57.0
73,60,58,54,48,32,1,-0.00011100401046536719,-0.00011065255703406685,-0.00010752665084740784,58.0,0.9354333652990108,-99963797.88380937,10122.6,73.0,88.33301390989328,0.9355955636409995,54.0
73,60,62,61,65,51,1,-0.00011814207296485281,-0.0001183066937526932,-0.00011595960590907867,62.0,0.5748539993489412,-193498222.44163975,12068.016666666666,73.0,86.0976265369799,0.5748744580723704,61.0
73,61,63,58,66,54,1,-0.00011500466407362264,-0.00011529108702266008,-0.0001129987505340228,63.0,0.4995221534206325,-85869707.34369335,11358.147540983606,73.0,84.08373735295994,0.499532748260015,58.0
73,61,63,85,82,51,1,-0.00014800368923360442,-0.00014787897937858425,-0.00014525356279164914,63.0,0.8560241098559023,-903419521.2752572,18922.44262295082,73.0,102.86161305283021,0.8560949485793801,85.0
73,61,65,63,74,48,1,-0.00013171149795965735,-0.00013219886056426743,-0.00012920326833010717,65.0,0.5874272799626723,-237896179.47188973,12763.065573770493,73.0,97.97309993622378,0.5874630129348176,63.0
73,61,65,64,77,50,1,-0.0001347960295665223,-0.0001353596110514277,-0.00013233115611702997,65.0,0.5649783525560379,-254862628.00073558,13024.147540983606,73.0,98.93146884760776,0.565006856066147,64.0
73,62,65,58,80,62,1,-0.0001269257974183858,-0.00012764077349253995,-0.0001250253545055966,65.0,0.39651596921592364,125586774.29476558,11448.258064516129,73.0,89.88960069312881,0.3965176692714393,58.0
73,63,66,89,79,54,1,-0.0001326157835655427,-0.0001322514930349649,-0.00013032219027976725,66.0,0.9057869795665577,-1104038146.4163897,20448.730158730155,73.0,96.90347004367777,0.9058615448572059,89.0
73,65,62,59,66,46,1,-0.00012512014843643612,-0.0001254482880945034,-0.00012234969901448573,62.0,0.5961203621832215,-178405021.86157086,11562.553846153845,73.0,92.08271666333013,0.596144874832793,59.0
74,60,61,59,66,41,1,-0.0001302742497145513,-0.0001306623764360984,-0.00012723197434275354,61.0,0.6620640712689427,-180264238.9319637,11552.016666666666,74.0,98.09609341271585,0.6621223140473417,59.0
74,61,62,68,81,56,1,-0.0001387804959125443,-0.00013932393444335704,-0.00013640231140344105,62.0,0.5428471890983486,-346801533.10405254,13968.803278688525,74.0,97.89065606714725,0.5428568344037883,68.0
74,61,64,58,85,62,1,-0.0001342254856239039,-0.0001351659738546902,-0.00013221628519711744,64.0,0.3832632804481093,129231936.16520932,11436.147540983606,74.0,95.83636364420468,0.38326435353481897,58.0
74,61,65,57,81,62,1,-0.0001258322161543038,-0.00012660417565664035,-0.00012397786517314086,65.0,0.3843219099548187,156339845.9299425,11246.262295081968,74.0,91.89134555801644,0.38432348075286993,57.0
74,62,58,53,46,32,1,-0.00010384601368970515,-0.00010346054474453903,-0.00010049038201300253,58.0,0.9364473130311023,-94980843.733237,9944.306451612903,74.0,87.36926715956469,0.9365839927944164,53.0
74,62,60,59,61,41,1,-0.0001223618040120088,-0.00012247854563836574,-0.00011936303609674235,60.0,0.7027327905402029,-183540968.16809842,11507.145161290322,74.0,93.16400198256582,0.702785377834291,59.0
74,62,62,87,81,55,1,-0.00014068908635375988,-0.00014045213391340137,-0.0001381850598598872,62.0,0.8346239821794755,-1125295873.238604,19547.080645161288,74.0,,0.8346559279876821,87.0
74,63,60,58,62,43,1,-0.00012205562081891644,-0.0001222636971948574,-0.00011915912322081206,60.0,0.6448640619493605,-173355688.70172578,11254.396825396827,74.0,92.15010303592695,0.6448988878969023,58.0
74,63,61,57,57,39,1,-0.00011438384507438493,-0.00011439830779462845,-0.00011144294457552084,61.0,0.7319881525964914,-150159273.3124902,11070.571428571428,74.0,91.21882725442686,0.7320522146859705,57.0
74,64,66,87,82,55,1,-0.0001335706327513346,-0.0001333974112025587,-0.0001312670772168657,66.0,0.8265525963164787,-1055764633.7855909,19895.265625,74.0,99.87717843036692,0.8266021370016579,87.0
75,61,64,58,86,61,1,-0.00013403474492637866,-0.00013502455549977243,-0.0001319949290735864,64.0,0.38579067924353416,93543616.2564001,11492.147540983606,75.0,98.8385735462544,0.38579242541175746,58.0
75,62,62,58,65,43,1,-0.00012111271306326142,-0.00012145107361532393,-0.00011837277610777562,62.0,0.6233058194472489,-169824609.0918133,11420.258064516129,75.0,,0.6233465608465608,58.0
75,63,61,57,64,42,1,-0.00012227351694648413,-0.00012262924129928317,-0.0001193509492973452,61.0,0.6264452041345822,-158105409.61328104,11113.571428571428,75.0,96.13475162334939,0.6264830891675537,57.0
75,65,63,58,69,45,1,-0.00012426542166860268,-0.000124771692315376,-0.000121495736050874,63.0,0.5740756567292002,-165831414.77949023,11476.753846153846,75.0,98.06716734666936,0.5741019119914046,58.0
75,65,66,90,86,58,1,-0.00013402884335962875,-0.00013389998719821628,-0.000131801763218946,66.0,0.8016846905143166,-1297810823.7990403,20937.615384615383,75.0,101.8380757450264,0.8017153852045408,90.0
76,63,59,57,57,37,1,-0.00011540288424584558,-0.00011541760582567219,-0.00011216767056096346,59.0,0.7719525019685891,-151367297.23631403,11070.571428571428,76.0,95.23931242531248,0.7720229283995385,57.0
76,65,67,88,86,57,1,-0.00013022581478289464,-0.00013016925825298035,-0.0001280567188315357,67.0,0.783756027423844,-1164045174.8509462,20470.13846153846,76.0,103.85378954218902,0.7837938705590061,88.0
76,66,68,89,87,58,1,-0.00012876991745590615,-0.00012871610696070992,-0.0001266614475463507,68.0,0.778813664834262,-1221800718.5175674,20881.015151515152,76.0,103.84045472912587,0.7788490872677519,89.0
79,68,59,54,52,37,1,-9.842361821464766e-05,-9.834428134457994e-05,-9.545571312721493e-05,59.0,0.7545558270833009,-126784837.8132965,10510.882352941177,79.0,93.33202703507915,0.7546010625745918,54.0
65,59,57,84,70,41,2,-0.00018511313518451561,-0.0001840056735099105,-0.00018054120379546953,57.0,1.2328208236721394,-580121105.9247404,17460.593220338982,65.0,92.90565000407562,1.2330274830154548,84.0
66,55,51,76,56,29,2,-0.00018454907943508644,-0.00018200091319005738,-0.00017780518095219651,51.0,2.001537523608352,-231744071.77614477,14826.01818181818,66.0,92.1374200142333,2.002482521243488,76.0
66,55,51,78,58,33,2,-0.0001825121795065453,-0.00018030890424872658,-0.0001766560068651352,51.0,1.695706847802007,-335435814.42089397,15369.618181818181,66.0,90.10661410215266,1.6962037660392943,78.0
66,56,51,76,58,33,2,-0.00018225837132203047,-0.00018028185158840737,-0.00017631320016067093,51.0,1.584563468277827,-312091412.720216,14823.142857142857,66.0,90.10634400982636,1.5849284823866363,76.0
66,56,51,79,57,32,2,-0.00018153032205767264,-0.0001790396735417149,-0.000175411937239287,51.0,1.883244052407486,-323820282.3313872,15649.446428571428,66.0,90.12175145295694,1.8838043807405622,79.0
66,56,51,83,58,32,2,-0.00018521689288864262,-0.000182322887534921,-0.00017896054792639456,51.0,2.12995292565657,-369508070.9075897,16775.017857142855,66.0,91.10634399729355,2.130665465290425,83.0
66,56,52,85,58,33,2,-0.00017957318029148723,-0.0001766948821964741,-0.00017380381008746628,52.0,2.180254826423077,-415055147.9571093,17436.017857142855,66.0,90.10663476267231,2.1811139472991474,85.0
66,57,53,81,70,40,2,-0.00019657312371495903,-0.00019555590527987296,-0.00019139623049059388,53.0,1.171758869170486,-541304287.4159479,16346.105263157893,66.0,94.92182500538098,1.1718890686473844,81.0
66,57,53,81,71,39,2,-0.00020151461353645533,-0.00020054338727224817,-0.00019606974204720197,53.0,1.188737881546303,-513795359.90757704,16344.105263157893,66.0,96.90642250765433,1.1888874984700335,81.0
66,57,53,81,72,41,2,-0.00020015991588845397,-0.0001993392547053214,-0.00019501867497160428,53.0,1.1073387305845772,-568347959.8368273,16342.105263157893,66.0,95.89102001276024,1.107441969413141,81.0
66,57,53,81,73,39,2,-0.00020724903845741933,-0.0002064558489724758,-0.00020164928046456014,53.0,1.1544794585396287,-513485880.50941175,16340.105263157893,66.0,98.8756175135158,1.1546205755478294,81.0
66,58,55,87,66,38,2,-0.00018255757041787048,-0.00018070328160906042,-0.000177584787459211,55.0,1.5793332209560627,-575357871.8381909,18268.5,66.0,92.9837625469375,1.5797089216452749,87.0
66,59,54,87,65,38,2,-0.0001832139240909985,-0.0001812271280375396,-0.00017804399937213059,54.0,1.6104310798268526,-586503524.7920731,18184.28813559322,66.0,91.99857335044587,1.6106990457403276,87.0
66,59,56,84,72,43,2,-0.0001854493446988181,-0.00018453060377155394,-0.00018100336187409726,56.0,1.132992781539717,-659317550.7887666,17456.593220338982,66.0,93.89139397683735,1.133114003626205,84.0
67,55,49,83,57,30,2,-0.0001896591130636025,-0.00018622038218215297,-0.00018265215198420734,49.0,2.4446535116782413,-334890149.8821891,16693.254545454547,67.0,93.13475781728613,2.4454468614288722,83.0
67,55,50,87,59,31,2,-0.00019041565887831612,-0.00018689076298119287,-0.00018373517771828093,50.0,2.55850732203454,-400955381.5935249,17932.618181818183,67.0,94.10470387799302,2.5595656014941945,87.0
67,55,51,78,53,29,2,-0.00017042991928967695,-0.0001674857598964845,-0.0001641928411953789,51.0,2.3696247937235126,-252301661.87951544,15457.618181818181,67.0,90.19601460059528,2.3709605290999574,78.0
67,55,51,89,60,32,2,-0.0001876422797148339,-0.00018422992738178706,-0.00018139005126998353,51.0,2.5400755289586683,-450018110.9884054,18612.01818181818,67.0,94.08982735093306,2.541317353412963,89.0
67,55,52,83,61,33,2,-0.00018406411586218346,-0.00018166011565708844,-0.00017825514895088488,52.0,1.8834880394732458,-394783578.73665303,16934.254545454547,67.0,94.07494888610759,1.8842430676541067,83.0
67,56,51,83,58,32,2,-0.00018060927328199128,-0.00017778611757032325,-0.000174505436678422,51.0,2.12995292565657,-375104619.244195,16858.017857142855,67.0,92.11990438911465,2.130665465290425,83.0
67,56,52,74,54,30,2,-0.00016761917102247953,-0.0001654326343223827,-0.00016171946393177928,52.0,1.8539942389398247,-232767447.18938664,14439.785714285714,67.0,90.1808637835982,1.8547466611563077,74.0
67,56,52,79,58,33,2,-0.0001744853664410057,-0.0001723157192908645,-0.00016889338986419899,52.0,1.7562160564694158,-345705391.145172,15805.446428571428,67.0,91.12018639865117,1.756763477570446,79.0
