X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8
69,60,61,82,81,51,1,0.5400000000000063,-0.014492753623188406,163.0064393939394,51.0,81.0,82.0,-1595.6,1.4460039229548307
69,60,62,82,80,50,1,1.5369127516778462,-0.028985507246376812,162.00641025641028,50.0,80.0,82.0,-1704.9333333333334,1.4949240014139271
70,56,58,51,57,47,1,-6.551181102362207,0.08571428571428572,108.00807005494505,47.0,57.0,51.0,-1254.8928571428573,0.8321771261696168
70,57,56,72,76,46,1,-4.479452054794521,0.05714285714285714,148.00661489790048,46.0,76.0,72.0,-1774.6842105263156,1.256651138716356
70,57,57,71,78,49,1,-7.472972972972968,0.1,149.00676889073077,49.0,78.0,71.0,-1570.0,1.1799408697080442
70,57,59,51,59,47,1,-8.542635658914726,0.11428571428571428,110.00777888116518,47.0,59.0,51.0,-1256.1578947368423,0.8538709100661541
70,57,60,52,62,50,1,-10.530303030303031,0.14285714285714285,114.0078320802005,50.0,62.0,52.0,-1141.7368421052631,0.8422087912087912
70,58,59,66,68,50,1,-2.507246376811594,0.02857142857142857,134.0073056691993,50.0,68.0,66.0,-1407.7586206896551,1.0978614718614719
70,58,59,67,68,49,1,-1.5072463768115938,0.014285714285714285,135.00722074860005,49.0,68.0,67.0,-1497.2586206896551,1.1404072929811584
70,58,63,66,80,60,1,-14.466666666666669,0.2,146.0073891625616,60.0,80.0,66.0,-797.896551724138,0.9815512265512266
70,58,63,67,80,59,1,-13.466666666666669,0.18571428571428572,147.0073182833044,59.0,80.0,67.0,-882.5344827586207,1.014914531458928
70,59,58,68,70,50,1,-2.5,0.02857142857142857,138.00706214689265,50.0,70.0,68.0,-1403.949152542373,1.1176386554621849
70,59,58,69,70,50,1,-1.5,0.014285714285714285,139.00706214689265,50.0,70.0,69.0,-1424.6101694915255,1.1373871635610766
70,59,59,67,69,51,1,-2.5035971223021534,0.02857142857142857,136.00720338983052,51.0,69.0,67.0,-1339.0,1.0959780927296292
70,59,60,71,70,43,1,0.5,-0.014285714285714285,141.00644967751612,43.0,70.0,71.0,-2021.4915254237287,1.415006316971597
70,59,61,63,74,46,1,-11.486111111111114,0.15714285714285714,137.00649717514125,46.0,74.0,63.0,-1632.2542372881355,1.1728433402346448
70,59,62,63,74,46,1,-11.486111111111114,0.15714285714285714,137.00649717514125,46.0,74.0,63.0,-1658.8813559322036,1.1945824706694272
70,59,62,63,74,47,1,-11.486111111111114,0.15714285714285714,137.00658355511976,47.0,74.0,63.0,-1592.6779661016951,1.1691658223573118
70,59,62,63,75,46,1,-12.482758620689651,0.17142857142857143,138.00644347947892,46.0,75.0,63.0,-1659.8813559322036,1.1945824706694272
70,59,62,68,78,58,1,-10.472972972972968,0.14285714285714285,146.00722831505482,58.0,78.0,68.0,-936.4915254237288,1.0324471167777456
70,59,63,67,78,59,1,-11.472972972972968,0.15714285714285714,145.007299270073,59.0,78.0,67.0,-865.9661016949153,1.0151675038849337
70,60,58,86,77,50,1,8.523809523809518,-0.12857142857142856,163.00656167979002,50.0,77.0,86.0,-1753.6666666666667,1.4742392026578073
70,60,60,82,78,49,1,3.5270270270270316,-0.05714285714285714,160.00643044619423,49.0,78.0,82.0,-1812.0,1.4642039394154873
70,60,60,82,80,50,1,1.5333333333333314,-0.02857142857142857,162.00641025641028,50.0,80.0,82.0,-1732.0,1.4349198606271776
70,60,61,67,73,48,1,-6.489510489510494,0.08571428571428572,140.00661157024794,48.0,73.0,67.0,-1569.5666666666666,1.2064543354655297
70,60,62,68,76,57,1,-8.479452054794521,0.11428571428571428,144.00714285714287,57.0,76.0,68.0,-989.4666666666668,1.0508182220256523
70,60,64,73,84,55,1,-11.454545454545453,0.15714285714285714,157.00659472422063,55.0,84.0,73.0,-1259.0,1.2152037004091798
70,61,61,86,79,51,1,6.5302013422818845,-0.1,165.0064312736444,51.0,79.0,86.0,-1729.0,1.5043840792130805
71,57,59,52,60,50,1,-8.541984732824424,0.11267605633802817,112.00797448165869,50.0,60.0,52.0,-1173.3157894736844,0.8022047670639219
71,57,60,51,61,50,1,-10.537878787878789,0.14084507042253522,112.00790263948159,50.0,61.0,51.0,-1171.3684210526314,0.8026346313173156
71,58,58,49,58,49,1,-9.550387596899228,0.1267605633802817,107.00789558491782,49.0,58.0,49.0,-1114.0,0.7387297546210206
71,58,59,51,57,46,1,-6.5546875,0.08450704225352113,108.00770003347841,46.0,57.0,51.0,-1334.9827586206895,0.8511160741087618
71,58,61,63,74,48,1,-11.48965517241379,0.15492957746478872,137.00678349349914,48.0,74.0,63.0,-1592.948275862069,1.1028066547432747
71,58,63,57,67,51,1,-10.514492753623188,0.14084507042253522,124.00745178258329,51.0,67.0,57.0,-1296.2758620689656,0.9614044777782623
71,58,63,64,75,49,1,-11.486301369863014,0.15492957746478872,139.0068131256952,49.0,75.0,64.0,-1602.3793103448277,1.1412313164702501
71,59,57,71,68,41,1,2.4892086330935257,-0.04225352112676056,139.00637536930492,41.0,68.0,71.0,-2123.7966101694915,1.3864651322569566
71,59,58,69,68,43,1,0.4892086330935257,-0.014084507042253521,137.00656588792182,43.0,68.0,69.0,-1964.2542372881358,1.299282720251404
71,59,59,67,69,52,1,-2.5071428571428527,0.028169014084507043,136.007283933324,52.0,69.0,67.0,-1338.0,1.0556669523455313
71,59,62,62,75,48,1,-13.486301369863014,0.18309859154929578,137.00661430343115,48.0,75.0,62.0,-1567.5084745762713,1.1034520293805847
71,59,62,63,74,47,1,-11.48965517241379,0.15492957746478872,137.00658355511976,47.0,74.0,63.0,-1657.8813559322036,1.147884945607451
71,59,63,56,68,53,1,-12.510791366906474,0.16901408450704225,124.00742400896485,53.0,68.0,56.0,-1133.3389830508474,0.9069369044455412
71,59,64,73,88,56,1,-15.44654088050315,0.2112676056338028,161.0065913370998,56.0,88.0,73.0,-1282.7966101694915,1.175398280091508
71,60,63,57,70,54,1,-13.503546099290787,0.18309859154929578,127.00725806451612,54.0,70.0,57.0,-1076.45,0.9086428904812893
71,60,63,63,70,46,1,-7.503546099290787,0.09859154929577464,133.0066091954023,46.0,70.0,63.0,-1718.75,1.194923162161374
71,60,63,64,72,47,1,-8.496503496503493,0.11267605633802817,136.00658263305323,47.0,72.0,64.0,-1680.8000000000002,1.1904592448306863
71,60,63,66,81,59,1,-15.46710526315789,0.2112676056338028,147.00702380952382,59.0,81.0,66.0,-910.6,0.9817487358666638
71,60,64,73,86,55,1,-13.452229299363054,0.18309859154929578,159.0065011820331,55.0,86.0,73.0,-1337.8666666666666,1.197018223913844
71,60,65,74,90,56,1,-16.44099378881988,0.22535211267605634,164.00639269406395,56.0,90.0,74.0,-1300.5,1.211158844961662
71,61,59,87,79,49,1,7.526666666666671,-0.11267605633802817,166.0062756147541,49.0,79.0,87.0,-1944.245901639344,1.5248006924965227
71,61,62,85,79,49,1,5.526666666666671,-0.08450704225352113,164.0062756147541,49.0,79.0,85.0,-1994.655737704918,1.5455455421605262
72,56,58,50,57,48,1,-7.558139534883722,0.09722222222222222,107.00816326530612,48.0,57.0,50.0,-1279.857142857143,0.7527893518518519
72,57,59,52,61,51,1,-9.541353383458649,0.125,113.00798872180451,51.0,61.0,52.0,-1173.3157894736844,0.7668635830400538
72,59,60,70,70,42,1,-0.5070422535211208,0.0,140.0063559322034,42.0,70.0,70.0,-2204.593220338983,1.3775415721844293
72,59,61,59,65,43,1,-6.525547445255469,0.08333333333333333,124.00674827369743,43.0,65.0,59.0,-1822.9999999999998,1.1166020671834624
72,59,62,58,68,55,1,-10.51428571428572,0.1388888888888889,126.00757888934821,55.0,68.0,58.0,-1093.1355932203392,0.8732932776036224
72,59,62,60,69,51,1,-9.510638297872347,0.125,129.00720338983052,51.0,69.0,60.0,-1384.0677966101696,0.9803376906318082
72,59,63,57,69,52,1,-12.510638297872347,0.16666666666666666,126.00728393332399,52.0,69.0,57.0,-1275.2881355932204,0.9240187809266757
72,60,62,56,62,42,1,-6.537313432835823,0.08333333333333333,118.00673076923077,42.0,62.0,56.0,-1784.0000000000002,1.0972694633408917
72,60,62,57,65,42,1,-8.52554744525547,0.1111111111111111,122.00654205607476,42.0,65.0,57.0,-1819.0000000000002,1.1206314397103871
72,60,63,57,66,53,1,-9.521739130434781,0.125,123.00742296918767,53.0,66.0,57.0,-1191.15,0.9069154805252124
72,60,63,67,78,52,1,-11.480000000000004,0.1527777777777778,145.00666666666666,52.0,78.0,67.0,-1483.0,1.1136425245567037
72,60,63,68,76,50,1,-8.486486486486484,0.1111111111111111,144.00661375661377,50.0,76.0,68.0,-1645.8,1.1779248366013073
72,60,63,69,76,50,1,-7.486486486486484,0.09722222222222222,145.00661375661377,50.0,76.0,69.0,-1669.9,1.197669082125604
72,60,64,58,68,53,1,-10.51428571428572,0.1388888888888889,126.0073002754821,53.0,68.0,58.0,-1233.4666666666667,0.9443088990096148
72,61,63,87,81,56,1,5.529411764705884,-0.08333333333333333,168.00670096924733,56.0,81.0,87.0,-1535.639344262295,1.3877685413245757
72,62,62,58,65,42,1,-7.525547445255469,0.09722222222222222,123.00633102200784,42.0,65.0,58.0,-1791.0,1.1448298668126253
72,62,62,62,64,50,1,-2.529411764705884,0.027777777777777776,126.0070741369553,50.0,64.0,62.0,-1418.0,1.0402777777777776
72,62,62,87,81,54,1,5.529411764705884,-0.08333333333333333,168.00645161290322,54.0,81.0,87.0,-1662.0,1.420861714204626
73,59,60,69,75,49,1,-6.493243243243242,0.0821917808219178,144.0066976489885,49.0,75.0,69.0,-1756.0677966101694,1.1401790019164306
73,59,61,58,67,45,1,-9.521428571428572,0.1232876712328767,125.00680992736078,45.0,67.0,58.0,-1733.050847457627,1.0229097779877185
73,59,62,57,70,56,1,-13.510489510489506,0.1780821917808219,127.0075329566855,56.0,70.0,57.0,-1075.271186440678,0.8222997562399149
73,59,63,56,68,54,1,-12.517730496453908,0.1643835616438356,124.0075020839122,54.0,68.0,56.0,-1191.135593220339,0.8530975936797854
73,59,63,57,67,53,1,-10.521428571428572,0.136986301369863,124.00748587570621,53.0,67.0,57.0,-1272.2881355932204,0.887712949989344
73,60,58,54,48,32,1,5.396694214876035,-0.0821917808219178,102.00666666666666,32.0,48.0,54.0,-2167.2,1.2226503044140031
73,60,62,61,65,51,1,-4.528985507246375,0.0547945205479452,126.0073275862069,51.0,65.0,61.0,-1441.7333333333336,0.9803393174022359
73,61,63,58,66,54,1,-8.525179856115102,0.1095890410958904,124.00737704918033,54.0,66.0,58.0,-1191.1311475409836,0.8901004216308892
73,61,63,85,82,51,1,2.529032258064518,-0.0410958904109589,167.00628620732158,51.0,82.0,85.0,-2027.311475409836,1.4653205037051082
73,61,65,63,74,48,1,-11.496598639455783,0.1506849315068493,137.00644987906475,48.0,74.0,63.0,-1746.2786885245903,1.1454573457998116
73,61,65,64,77,50,1,-13.486666666666665,0.1780821917808219,141.00645411126888,50.0,77.0,64.0,-1640.5245901639346,1.1193364726027397
73,62,65,58,80,62,1,-22.477124183006538,0.3013698630136986,138.00704225352112,62.0,80.0,58.0,-736.8709677419355,0.8077849056028769
73,63,66,89,79,54,1,9.51973684210526,-0.136986301369863,168.0064446831364,54.0,79.0,89.0,-1869.5238095238096,1.5133622925680799
73,65,62,59,66,46,1,-7.525179856115102,0.0958904109589041,125.00631868131867,46.0,66.0,59.0,-1568.4769230769232,1.0459868162041572
74,60,61,59,66,41,1,-7.528571428571425,0.0945945945945946,125.00638629283489,41.0,66.0,59.0,-2031.4499999999998,1.1226942113672167
74,61,62,68,81,56,1,-13.477419354838716,0.17567567567567569,149.00670096924733,56.0,81.0,68.0,-1320.065573770492,0.998403077447195
74,61,64,58,85,62,1,-27.465408805031444,0.36486486486486486,143.00691424110627,62.0,85.0,58.0,-802.2295081967213,0.7752457685716863
74,61,65,57,81,62,1,-24.477419354838716,0.32432432432432434,138.0071076464519,62.0,81.0,57.0,-796.8524590163935,0.7755433701953227
74,62,58,53,46,32,1,6.383333333333333,-0.0945945945945946,99.0066170388751,32.0,46.0,53.0,-2103.3870967741937,1.1619789010708823
74,62,60,59,61,41,1,-2.548148148148151,0.02702702702702703,120.00648323845667,41.0,61.0,59.0,-1928.1935483870968,1.099130755393674
74,62,62,87,81,55,1,5.522580645161284,-0.08108108108108109,168.00652277039848,55.0,81.0,87.0,-1747.0,1.3586574034849896
74,63,60,58,62,43,1,-4.544117647058826,0.05405405405405406,120.00650037792894,43.0,62.0,58.0,-1755.3809523809523,1.025574893257331
74,63,61,57,57,39,1,-0.5648854961832086,0.0,114.0064484126984,39.0,57.0,57.0,-1969.6666666666667,1.131250683882263
74,64,66,87,82,55,1,4.525641025641022,-0.06756756756756757,169.00627281021897,55.0,82.0,87.0,-1801.65625,1.4318026490440283
75,61,64,58,86,61,1,-28.465838509316768,0.37333333333333335,144.00680272108843,61.0,86.0,58.0,-923.9344262295083,0.7715583192010552
75,62,62,58,65,43,1,-7.535714285714292,0.09333333333333334,123.00642174432497,43.0,65.0,58.0,-1904.0,1.0484255546645282
75,63,61,57,64,42,1,-7.539568345323744,0.09333333333333334,121.00628930817611,42.0,64.0,57.0,-1865.2857142857142,1.0266332497911446
75,65,63,58,69,45,1,-11.520833333333329,0.14666666666666667,127.00607287449392,45.0,69.0,58.0,-1736.4615384615386,1.0252005108556832
75,65,66,90,86,58,1,3.534161490683232,-0.05333333333333334,176.00619658119658,58.0,86.0,90.0,-1655.5384615384614,1.391992337164751
76,63,59,57,57,37,1,-0.5714285714285694,0.0,114.00624788922661,37.0,57.0,57.0,-2115.8571428571427,1.0842816500711236
76,65,67,88,86,57,1,1.5308641975308603,-0.02631578947368421,174.00613232920927,57.0,86.0,88.0,-1823.4461538461537,1.3816104255854949
76,66,68,89,87,58,1,1.5337423312883374,-0.02631578947368421,176.0060606060606,58.0,87.0,89.0,-1752.5454545454545,1.39232294704215
79,68,59,54,52,37,1,1.3969465648854964,-0.02531645569620253,106.00611368142762,37.0,52.0,54.0,-1985.8235294117649,0.9262680401920907
65,59,57,84,70,41,2,13.518518518518519,-0.2153846153846154,154.00626049778592,41.0,70.0,84.0,-2034.6610169491526,1.8467747699455017
66,55,51,76,56,29,2,19.459016393442624,-0.30303030303030304,132.00620320855614,29.0,56.0,76.0,-2669.490909090909,2.09444261123027
66,55,51,78,58,33,2,19.467741935483872,-0.30303030303030304,136.00659340659342,33.0,58.0,78.0,-2452.7999999999997,1.9006145369781733
66,56,51,76,58,33,2,17.467741935483872,-0.2727272727272727,134.00647566718996,33.0,58.0,76.0,-2347.0714285714284,1.8409695036489293
66,56,51,79,57,32,2,21.46341463414634,-0.3333333333333333,136.00642054574638,32.0,57.0,79.0,-2511.1785714285716,1.9913753835826622
66,56,51,83,58,32,2,24.467741935483872,-0.3787878787878788,141.0063492063492,32.0,58.0,83.0,-2640.035714285714,2.1153078221978823
66,56,52,85,58,33,2,26.467741935483872,-0.4090909090909091,143.00647566718996,33.0,58.0,85.0,-2677.6428571428573,2.1416356074110086
66,57,53,81,70,40,2,10.514705882352942,-0.16666666666666666,151.00637958532695,40.0,70.0,81.0,-2039.2105263157896,1.6929713804713806
66,57,53,81,71,39,2,9.518248175182478,-0.15151515151515152,152.00622009569378,39.0,71.0,81.0,-2115.5263157894738,1.7363809030475699
66,57,53,81,72,41,2,8.521739130434781,-0.13636363636363635,153.00636547120013,41.0,72.0,81.0,-1965.8947368421052,1.6516793955818347
66,57,53,81,73,39,2,7.525179856115102,-0.12121212121212122,154.0061090225564,39.0,73.0,81.0,-2117.5263157894738,1.7363809030475699
66,58,55,87,66,38,2,20.5,-0.3181818181818182,153.006299734748,38.0,66.0,87.0,-2394.0,1.9916267942583734
66,59,54,87,65,38,2,21.496183206106863,-0.3333333333333333,152.00625308540398,38.0,65.0,87.0,-2310.5593220338983,1.965613485123467
66,59,56,84,72,43,2,11.521739130434781,-0.18181818181818182,156.0063375092115,43.0,72.0,84.0,-1920.7627118644068,1.7143612201751737
67,55,49,83,57,30,2,25.45967741935484,-0.3880597014925373,140.00626959247649,30.0,57.0,83.0,-2802.981818181818,2.1559191991847992
67,55,50,87,59,31,2,27.46825396825397,-0.417910447761194,146.00626262626264,31.0,59.0,87.0,-2921.272727272727,2.2466809445542033
67,55,51,78,53,29,2,24.44166666666667,-0.373134328358209,131.00643015521064,29.0,53.0,78.0,-2808.4363636363637,2.12827770959526
67,55,51,89,60,32,2,28.47244094488189,-0.43283582089552236,149.00632411067193,32.0,60.0,89.0,-2966.4545454545455,2.2697782156632567
67,55,52,83,61,33,2,21.4765625,-0.3283582089552239,144.0063829787234,33.0,61.0,83.0,-2742.072727272727,2.0508356356225446
67,56,51,83,58,32,2,24.464,-0.373134328358209,141.0063492063492,32.0,58.0,83.0,-2714.625,2.0840507552598453
67,56,52,74,54,30,2,19.446280991735534,-0.29850746268656714,128.00637755102042,30.0,54.0,74.0,-2599.4285714285716,1.9590560709963696
67,56,52,79,58,33,2,20.464,-0.31343283582089554,137.00647566718996,33.0,58.0,79.0,-2560.1428571428573,1.9310238222008482
67,56,54,82,59,31,2,22.46825396825397,-0.34328358208955223,141.0061507936508,31.0,59.0,82.0,-2918.5714285714284,2.2160597484646005
67,58,55,87,63,37,2,23.48461538461538,-0.3582089552238806,150.0063793103448,37.0,63.0,87.0,-2555.0,2.018421406481108
67,59,54,86,68,39,2,17.503703703703707,-0.26865671641791045,154.00617772849677,39.0,68.0,86.0,-2285.9322033898306,1.864127484224673
67,59,54,87,65,37,2,21.49242424242425,-0.3283582089552239,152.00614822200066,37.0,65.0,87.0,-2468.813559322034,1.9917050349371503
67,59,56,80,65,41,2,14.49242424242425,-0.22388059701492538,145.00655580428526,41.0,65.0,80.0,-2049.237288135593,1.6768884237349837
68,55,52,85,62,35,2,22.47692307692308,-0.3382352941176471,147.00656044985942,35.0,62.0,85.0,-2728.0,1.9617647058823529
68,56,50,86,61,33,2,24.472868217054263,-0.36764705882352944,147.0062689969605,33.0,61.0,86.0,-2760.5,2.0504808688803213
68,56,51,71,48,29,2,22.413793103448278,-0.3382352941176471,119.0067254174397,29.0,48.0,71.0,-2567.767857142857,1.8552909750592805
68,56,51,71,49,28,2,21.41880341880342,-0.3235294117647059,120.00649350649351,28.0,49.0,71.0,-2633.4285714285716,1.9215513670256834
68,56,51,77,55,32,2,21.447154471544714,-0.3235294117647059,132.00656814449917,32.0,55.0,77.0,-2583.5,1.866936831550802
68,56,51,77,59,32,2,17.46456692913386,-0.2647058823529412,136.00627943485085,32.0,59.0,77.0,-2587.5,1.866936831550802
68,56,52,72,48,29,2,23.413793103448278,-0.35294117647058826,120.0067254174397,29.0,48.0,72.0,-2655.4285714285716,1.923878746901059
68,56,54,82,61,34,2,20.472868217054263,-0.3088235294117647,143.0063909774436,34.0,61.0,82.0,-2761.4285714285716,1.9911068444594482
68,56,54,86,59,33,2,26.46456692913386,-0.39705882352941174,145.0064052795031,33.0,59.0,86.0,-2977.5,2.171692990092443
68,57,51,71,49,29,2,21.41880341880342,-0.3235294117647059,120.00652271704902,29.0,49.0,71.0,-2523.5263157894738,1.85577664771591
68,57,52,83,59,33,2,23.46456692913386,-0.35294117647058826,142.0062929061785,33.0,59.0,83.0,-2719.175438596491,2.0212561475849924
68,57,52,83,61,32,2,21.472868217054263,-0.3235294117647059,144.0060365968685,32.0,61.0,83.0,-2796.894736842105,2.0844204021970234
68,57,53,76,56,32,2,19.451612903225808,-0.29411764705882354,132.00637958532695,32.0,56.0,76.0,-2604.0,1.8988970588235294
68,57,53,78,55,31,2,22.447154471544714,-0.3382352941176471,133.0063239494084,31.0,55.0,78.0,-2744.4736842105262,2.0240475842942636
68,57,53,80,56,32,2,23.451612903225808,-0.35294117647058826,136.00637958532695,32.0,56.0,80.0,-2741.8947368421054,2.0227251838235296
68,57,53,82,60,32,2,21.46875,-0.3235294117647059,142.00610221205187,32.0,60.0,82.0,-2814.842105263158,2.084682119799139
68,57,53,85,60,32,2,24.46875,-0.36764705882352944,145.00610221205187,32.0,60.0,85.0,-2918.2631578947367,2.1776654411764707
68,57,54,78,63,38,2,14.480916030534353,-0.22058823529411764,141.006600660066,38.0,63.0,78.0,-2286.842105263158,1.6775125029768991
68,57,54,84,59,33,2,24.46456692913386,-0.36764705882352944,143.0062929061785,33.0,59.0,84.0,-2857.2631578947367,2.1119174942704357
68,57,54,87,60,33,2,26.46875,-0.39705882352941174,147.00622524052065,33.0,60.0,87.0,-2960.736842105263,2.2021175241256374
68,57,55,81,60,33,2,20.46875,-0.3088235294117647,141.00622524052065,33.0,60.0,81.0,-2806.5263157894738,2.0520730177592923
68,57,58,84,78,47,2,5.534246575342465,-0.08823529411764706,162.00659649122807,47.0,78.0,84.0,-1889.9473684210527,1.5679420704451994
68,57,58,86,79,47,2,6.5374149659864,-0.10294117647058823,165.0065441381231,47.0,79.0,86.0,-1935.6842105263158,1.61015950170271
68,58,54,79,63,35,2,15.480916030534353,-0.23529411764705882,142.00615763546799,35.0,63.0,79.0,-2497.206896551724,1.8499680885012233
68,58,54,79,64,35,2,14.484848484848484,-0.22058823529411764,143.00609543712991,35.0,64.0,79.0,-2498.206896551724,1.8499680885012233
68,58,55,80,63,37,2,16.480916030534353,-0.25,143.0063793103448,37.0,63.0,80.0,-2423.7241379310344,1.8037758346581874
68,58,56,78,67,38,2,10.496296296296293,-0.16176470588235295,145.0062397372742,38.0,67.0,78.0,-2334.3103448275865,1.7304814638405968
68,58,59,84,79,48,2,4.5374149659864,-0.07352941176470588,163.00651642682595,48.0,79.0,84.0,-1804.965517241379,1.556357959850607
68,59,54,78,63,36,2,14.480916030534353,-0.22058823529411764,141.00616332819723,36.0,63.0,78.0,-2352.4745762711864,1.7714198927434224
68,59,54,88,65,37,2,22.488721804511272,-0.3382352941176471,153.00614822200066,37.0,65.0,88.0,-2576.813559322034,1.9914908223731753
68,59,55,79,65,36,2,13.488721804511272,-0.20588235294117646,144.00604128209432,36.0,65.0,79.0,-2428.6101694915255,1.8267094812608589
68,59,55,87,68,37,2,18.5,-0.27941176470588236,155.00597255851494,37.0,68.0,87.0,-2597.1525423728813,1.9916991027538695
68,59,58,78,71,45,2,6.510791366906474,-0.10294117647058823,149.00657510227938,45.0,71.0,78.0,-1843.5932203389832,1.5060248030836267
68,60,54,89,62,34,2,26.47692307692308,-0.39705882352941174,151.00590277777778,34.0,62.0,89.0,-2800.4,2.1967312701683452
69,55,50,84,56,32,2,27.448,-0.4057971014492754,140.00661157024794,32.0,56.0,84.0,-2891.4545454545455,2.0209142080745344
69,55,51,78,58,31,2,19.45669291338583,-0.2898550724637681,136.00633299284985,31.0,58.0,78.0,-2811.4363636363637,1.926439385766174
69,56,50,79,57,32,2,21.45238095238095,-0.3188405797101449,136.00642054574638,32.0,57.0,79.0,-2670.821428571429,1.866354797284902
69,56,52,91,62,32,2,28.473282442748094,-0.42028985507246375,153.0060790273556,32.0,62.0,91.0,-3206.5,2.3009336677814938
69,57,52,91,61,33,2,29.46923076923077,-0.43478260869565216,152.00615901455768,33.0,61.0,91.0,-3066.6315789473683,2.2315414054544487
69,57,53,80,53,30,2,26.434426229508198,-0.391304347826087,133.00634115409005,30.0,53.0,80.0,-2961.0526315789475,2.1242330917874397
69,57,53,86,60,32,2,25.46511627906977,-0.37681159420289856,146.00610221205187,32.0,60.0,86.0,-3031.7017543859647,2.1774151078530504
69,57,53,91,62,34,2,28.473282442748094,-0.42028985507246375,153.0062134502924,34.0,62.0,91.0,-3041.4912280701756,2.195319599411671
69,57,54,74,63,36,2,10.477272727272727,-0.15942028985507245,137.00637958532695,36.0,63.0,74.0,-2378.4736842105262,1.6329100839970405
69,57,54,80,54,29,2,25.4390243902439,-0.37681159420289856,134.00612978228705,29.0,54.0,80.0,-3093.578947368421,2.231965267366317
69,57,55,79,63,36,2,15.477272727272727,-0.2318840579710145,142.00637958532695,36.0,63.0,79.0,-2586.5263157894738,1.7982225483601377
69,57,55,79,64,37,2,14.4812030075188,-0.21739130434782608,143.00642695848532,37.0,64.0,79.0,-2511.2982456140353,1.7496219389449987
69,57,55,79,65,40,2,13.485074626865668,-0.2028985507246377,144.00668337510444,40.0,65.0,79.0,-2283.6140350877195,1.618400293524124
69,57,57,74,71,43,2,2.5071428571428527,-0.043478260869565216,145.00661742074485,43.0,71.0,74.0,-2000.0,1.436854954044034
69,58,53,84,61,33,2,22.46923076923077,-0.3333333333333333,145.0060528246515,33.0,61.0,84.0,-2834.3103448275865,2.051665725578769
69,58,53,90,61,33,2,28.46923076923077,-0.42028985507246375,151.0060528246515,33.0,61.0,90.0,-3037.689655172414,2.2320890060020493
69,58,54,81,63,35,2,17.477272727272727,-0.2608695652173913,144.00615763546799,35.0,63.0,81.0,-2635.0689655172414,1.8780154896096926
69,58,54,82,63,35,2,18.477272727272727,-0.2753623188405797,145.00615763546799,35.0,63.0,82.0,-2667.7241379310344,1.9063374236226833
69,58,54,86,61,34,2,24.46923076923077,-0.36231884057971014,147.00617059891107,34.0,61.0,86.0,-2876.4137931034484,2.07908562818454
69,58,54,88,58,32,2,29.45669291338583,-0.43478260869565216,146.00613026819923,32.0,58.0,88.0,-3104.448275862069,2.2710494894598154
69,58,55,82,62,34,2,19.473282442748094,-0.2898550724637681,144.00610632183907,34.0,62.0,82.0,-2793.551724137931,1.991817936082174
69,58,55,83,62,34,2,20.473282442748094,-0.30434782608695654,145.00610632183907,34.0,62.0,83.0,-2827.7413793103447,2.020979056892532
69,58,58,77,67,41,2,9.492647058823536,-0.14492753623188406,144.0065453384419,41.0,67.0,77.0,-2231.0,1.6040912074846327
69,58,58,78,74,46,2,3.51748251748252,-0.057971014492753624,152.0066091954023,46.0,74.0,78.0,-1877.0,1.4512626629828898
