X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9
70,59,59,67,69,51,1,0.028985507246376812,51.0,70.85507246376811,,129.0,73.13432835820896,74.25018563896933,,68.1864406779661
70,59,60,71,70,43,1,-0.014285714285714285,43.0,70.84285714285714,119276820918.77113,130.0,70.0,68.05078006365503,3.2436149854998576e-06,72.16666666666667
70,59,61,63,74,46,1,0.14864864864864866,46.0,70.79729729729729,127118600798.35301,131.0,83.33333333333333,96.58774250440918,-5.045870776319889e-06,64.14754098360656
70,59,62,63,74,46,1,0.14864864864864866,46.0,70.79729729729729,125068338696.78073,132.0,83.33333333333333,96.58774250440918,-9.755711914216117e-07,64.12903225806451
70,59,62,63,74,47,1,0.14864864864864866,47.0,70.79729729729729,131715209453.07397,132.0,83.33333333333333,96.5876659816054,-9.235929934943585e-07,64.12903225806451
70,59,62,63,75,46,1,0.16,46.0,70.78666666666666,126109075916.8013,132.0,84.44444444444444,99.21553194280469,-9.015459800444332e-07,64.12903225806451
70,59,62,68,78,58,1,0.1282051282051282,58.0,70.75641025641026,243874094240.31253,132.0,81.32352941176471,92.10964532871971,-3.841407558988871e-07,69.12903225806451
70,59,63,67,78,59,1,0.14102564102564102,59.0,70.75641025641026,246660339844.11832,133.0,82.53731343283582,94.87953521422195,-1.7617406601441703e-07,68.11111111111111
70,60,58,86,77,50,1,-0.11688311688311688,50.0,70.77922077922078,234575050025.98456,128.0,63.48837209302326,56.12187690302909,-3.0755696804394144e-06,87.20689655172414
70,60,60,82,78,49,1,-0.05128205128205128,49.0,70.76923076923077,,130.0,67.4390243902439,63.344020947411316,,83.16666666666667
70,60,60,82,80,50,1,-0.025,50.0,70.75,,130.0,69.14634146341463,66.63357433761956,,83.16666666666667
70,60,61,67,73,48,1,0.0821917808219178,48.0,70.82191780821918,153401102365.82553,131.0,77.31343283582089,83.10732018948062,2.6098698216182433e-06,68.14754098360656
70,60,62,68,76,57,1,0.10526315789473684,57.0,70.78947368421052,238148778204.4267,132.0,79.26470588235294,87.44718630486248,-2.48574902735465e-06,69.12903225806451
70,60,64,73,84,55,1,0.13095238095238096,55.0,70.71428571428571,240409547512.46646,134.0,81.5068493150685,92.69220540250105,-1.9846942938303494e-07,74.09375
70,61,61,86,79,51,1,-0.08860759493670886,51.0,70.77215189873418,,131.0,65.11627906976744,59.07467654033366,,87.14754098360656
71,57,59,52,60,50,1,0.13333333333333333,50.0,71.95,112045350879.68968,130.0,83.28846153846153,94.53903980634749,4.944925986734947e-07,53.20338983050848
71,57,60,51,61,50,1,0.16393442622950818,50.0,71.93442622950819,109099966680.97473,131.0,86.31372549019608,101.58539854733625,,52.18333333333333
71,58,58,49,58,49,1,0.15517241379310345,49.0,72.0,,129.0,85.48979591836735,99.49042649674786,,50.224137931034484
71,58,59,51,57,46,1,0.10526315789473684,46.0,72.01754385964912,90085268532.97821,130.0,80.74509803921569,88.70209740092496,8.803807897732674e-07,52.20338983050848
71,58,61,63,74,48,1,0.14864864864864866,48.0,71.78378378378379,138076058575.65265,132.0,84.52380952380952,97.9674134377491,-7.990804510733622e-07,64.1639344262295
71,58,63,57,67,51,1,0.14925373134328357,51.0,71.86567164179104,132604557672.83545,134.0,84.70175438596492,98.10812453375486,-3.2935025678098767e-07,58.12698412698413
71,58,63,64,75,49,1,0.14666666666666667,49.0,71.77333333333334,143853694204.45795,134.0,84.3125,97.51260868195564,-2.064626317858447e-07,65.12698412698413
71,59,57,71,68,41,1,-0.04411764705882353,41.0,71.86764705882354,111562482641.82703,128.0,69.0,65.13593487530689,1.229068372183883e-05,72.24561403508773
71,59,58,69,68,43,1,-0.014705882352941176,43.0,71.86764705882354,119588331998.41354,129.0,71.0,68.9662119586505,2.8747595696660192e-06,70.22413793103448
71,59,59,67,69,52,1,0.028985507246376812,52.0,71.85507246376811,,130.0,74.17910447761194,75.31082959447245,,68.20338983050847
71,59,62,62,75,48,1,0.17333333333333334,48.0,71.78666666666666,139536518756.49362,133.0,87.03225806451613,103.90499183607862,-8.073221630136214e-07,63.145161290322584
71,59,62,63,74,47,1,0.14864864864864866,47.0,71.79729729729729,133615415445.91408,133.0,84.52380952380952,97.96748978134259,-9.215711249265861e-07,64.14516129032258
71,59,63,56,68,53,1,0.17647058823529413,53.0,71.86764705882354,149464261285.31772,134.0,87.48214285714286,104.69925366840951,-6.464888951684158e-07,57.12698412698413
71,59,64,73,88,56,1,0.17045454545454544,56.0,71.67045454545455,253331902634.90756,135.0,86.56164383561644,103.18258454786181,-1.0493392863649323e-07,74.109375
71,60,63,57,70,54,1,0.18571428571428572,54.0,71.85714285714286,167347521834.02612,134.0,88.43859649122807,107.08914653640326,-2.1165128427236306e-06,58.12698412698413
71,60,63,63,70,46,1,0.1,46.0,71.85714285714286,124832197807.43596,134.0,80.01587301587301,87.66403636805934,-1.941735203739172e-06,64.12698412698413
71,60,63,64,72,47,1,0.1111111111111111,47.0,71.83333333333333,135814366805.65701,134.0,80.984375,89.86869747899159,-1.2911859068966646e-06,65.12698412698413
71,60,63,66,81,59,1,0.18518518518518517,59.0,71.74074074074075,260578538619.433,134.0,88.21212121212122,106.94776662731208,-3.482411240414993e-07,67.12698412698413
71,60,64,73,86,55,1,0.1511627906976744,55.0,71.69767441860465,247378886025.81775,135.0,84.61643835616438,98.54621108373958,-1.892396775091986e-07,74.109375
71,60,65,74,90,56,1,0.17777777777777778,56.0,71.66666666666667,265046774344.2051,136.0,87.3108108108108,105.02848544583088,-1.0341863676703341e-07,75.0923076923077
71,61,59,87,79,49,1,-0.10126582278481013,49.0,71.77215189873418,236592409595.30936,130.0,65.28735632183908,58.5492479604307,-2.8776099163922353e-06,88.20338983050847
71,61,62,85,79,49,1,-0.0759493670886076,49.0,71.77215189873418,220095720682.49905,133.0,66.82352941176471,61.33676794982699,3.4487116783569925e-06,86.14516129032258
72,56,58,50,57,48,1,0.12280701754385964,48.0,72.98245614035088,94431005245.38339,130.0,83.52,93.58491428571428,4.4916456314720344e-07,51.241379310344826
72,57,59,52,61,51,1,0.14754098360655737,51.0,72.93442622950819,120423559142.39792,131.0,85.84615384615384,99.09224429416736,,53.220338983050844
72,59,60,70,70,42,1,0.0,42.0,72.84285714285714,114385999403.92824,132.0,73.02857142857142,72.00918367346938,3.4518031383296198e-06,71.2
72,59,61,59,65,43,1,0.09230769230769231,43.0,72.9076923076923,96367816058.43108,133.0,80.54237288135593,87.39998084841521,3.7622645148968476e-06,60.18032786885246
72,59,62,58,68,55,1,0.14705882352941177,55.0,72.86764705882354,174596772453.13092,134.0,85.65517241379311,98.97798787738176,-3.0675600531474946e-06,59.16129032258065
72,59,62,60,69,51,1,0.13043478260869565,51.0,72.85507246376811,151167009004.87732,134.0,84.0,95.23,-1.409135458599312e-06,61.16129032258065
72,59,63,57,69,52,1,0.17391304347826086,52.0,72.85507246376811,148406267242.48853,135.0,88.42105263157895,105.51736452920034,-5.144207958800759e-07,58.142857142857146
72,60,62,56,62,42,1,0.0967741935483871,42.0,72.96774193548387,85588546402.08466,134.0,81.0,88.26746467817897,1.8956953382135882e-06,57.16129032258065
72,60,62,57,65,42,1,0.12307692307692308,42.0,72.92307692307692,89579223111.59541,134.0,83.36842105263158,93.64061407823543,3.2022987061804447e-06,58.16129032258065
72,60,63,57,66,53,1,0.13636363636363635,53.0,72.9090909090909,156863602165.44977,135.0,84.63157894736842,96.54247072790335,3.2350538735758376e-06,58.142857142857146
72,60,63,67,78,52,1,0.14102564102564102,52.0,72.76923076923077,192996161919.77582,135.0,84.8955223880597,97.59080144627038,-5.787114700406969e-07,68.14285714285714
72,60,63,68,76,50,1,0.10526315789473684,50.0,72.78947368421052,175325113123.33557,135.0,81.52941176470588,89.94611962432032,-7.340661029624764e-07,69.14285714285714
72,60,63,69,76,50,1,0.09210526315789473,50.0,72.78947368421052,177837717599.38837,135.0,80.34782608695652,87.35799801962372,-7.354705091782116e-07,70.14285714285714
72,60,64,58,68,53,1,0.14705882352941177,53.0,72.88235294117646,159684493595.3223,136.0,85.65517241379311,98.97815469580686,-7.216504790232587e-07,59.125
72,61,63,87,81,56,1,-0.07407407407407407,56.0,72.75308641975309,315091705924.6015,135.0,67.86206896551724,62.4174557573969,-1.6154821706295737e-06,88.14285714285714
72,62,62,58,65,42,1,0.1076923076923077,42.0,72.95384615384616,,134.0,81.93103448275862,90.439663506951,,59.16129032258065
72,62,62,62,64,50,1,0.03125,50.0,72.96875,,134.0,75.48387096774194,76.73027000383372,,63.16129032258065
72,62,62,87,81,54,1,-0.07407407407407407,54.0,72.76543209876543,,134.0,67.86206896551724,62.417545250363325,,88.16129032258064
73,59,60,69,75,49,1,0.08,49.0,73.78666666666666,172971327369.53937,133.0,80.40579710144928,86.25616907535013,3.0607752610979923e-06,70.21666666666667
73,59,61,58,67,45,1,0.13432835820895522,45.0,73.88059701492537,109264103652.31934,134.0,85.58620689655173,97.42413899269576,5.756569598353784e-06,59.19672131147541
73,59,62,57,70,56,1,0.18571428571428572,56.0,73.84285714285714,184913129406.32498,135.0,90.9298245614035,110.10557827316829,,58.17741935483871
73,59,63,56,68,54,1,0.17647058823529413,54.0,73.86764705882354,160945269765.1835,136.0,89.94642857142857,107.64844011375041,-8.805803631763864e-07,57.15873015873016
73,59,63,57,67,53,1,0.14925373134328357,53.0,73.88059701492537,155099120370.3635,136.0,87.08771929824562,100.87155278547246,-7.231871851301137e-07,58.15873015873016
73,60,58,54,48,32,1,-0.125,32.0,74.25,39727852611.22305,131.0,66.24074074074075,57.69591049382716,8.953659525583544e-07,55.258620689655174
73,60,62,61,65,51,1,0.06153846153846154,51.0,73.92307692307692,155739793553.0153,135.0,78.98360655737704,82.8979811693186,1.4683794741532885e-06,62.17741935483871
73,61,63,58,66,54,1,0.12121212121212122,54.0,73.92424242424242,175102820889.21588,136.0,84.32758620689656,94.53724237019422,8.589977395056052e-07,59.15873015873016
73,61,63,85,82,51,1,-0.036585365853658534,51.0,73.7439024390244,250974384441.60614,136.0,71.28235294117647,67.94445039935479,-1.908466541794013e-06,86.15873015873017
73,61,65,63,74,48,1,0.14864864864864866,48.0,73.82432432432432,147415739779.00125,138.0,86.9047619047619,100.72705888669978,-4.816686554631684e-07,64.12307692307692
73,61,65,64,77,50,1,0.16883116883116883,50.0,73.79220779220779,169221042656.98834,138.0,88.96875,105.67719418983759,-3.4913177142712846e-07,65.12307692307692
73,62,65,58,80,62,1,0.275,62.0,73.775,274066136730.8541,138.0,101.94827586206897,138.8911465224163,-2.7899920472074486e-07,59.12307692307692
73,63,66,89,79,54,1,-0.12658227848101267,54.0,73.79746835443038,300049466894.8944,139.0,65.61797752808988,57.523273529107456,-6.50205862106997e-07,90.10606060606061
73,65,62,59,66,46,1,0.10606060606060606,46.0,73.98484848484848,138694165953.38412,135.0,82.89830508474576,91.36065939590428,1.1087695612207293e-06,60.17741935483871
74,60,61,59,66,41,1,0.10606060606060606,41.0,74.9090909090909,92186631307.9723,135.0,84.03389830508475,92.61269857463881,2.6511501768195016e-06,60.21311475409836
74,61,62,68,81,56,1,0.16049382716049382,56.0,74.75308641975309,258756860996.26038,136.0,89.23529411764706,105.00664574546005,2.396734830635627e-06,69.19354838709677
74,61,64,58,85,62,1,0.3176470588235294,62.0,74.71764705882353,282770634383.37537,138.0,109.72413793103448,158.94149740752425,-2.4102984685111253e-07,59.15625
74,61,65,57,81,62,1,0.2962962962962963,62.0,74.75308641975309,266301294744.31232,139.0,106.45614035087719,149.44398168774902,-1.3530090873608557e-07,58.13846153846154
74,62,58,53,46,32,1,-0.15217391304347827,32.0,75.34782608695652,41185329434.618164,132.0,65.62264150943396,55.761581363930944,2.0202375389911561e-07,54.275862068965516
74,62,60,59,61,41,1,0.03278688524590164,41.0,75.01639344262296,95409450743.0881,134.0,77.76271186440678,79.11427863302747,1.3906024292866147e-06,60.233333333333334
74,62,62,87,81,55,1,-0.07407407407407407,55.0,74.76543209876543,,136.0,69.74712643678161,64.15131962416358,,88.19354838709677
74,63,60,58,62,43,1,0.06451612903225806,43.0,75.01612903225806,109823530731.42519,134.0,80.37931034482759,84.57100956910709,9.043410724028462e-07,59.233333333333334
74,63,61,57,57,39,1,0.0,39.0,75.10526315789474,79709599689.00526,135.0,75.29824561403508,74.01352339181285,9.353013520945779e-07,58.21311475409836
74,64,66,87,82,55,1,-0.06097560975609756,55.0,74.78048780487805,328230809854.80457,140.0,70.59770114942529,65.74487946898267,-2.291477038361035e-06,88.12121212121212
75,61,64,58,86,61,1,0.32558139534883723,61.0,75.70930232558139,277380193008.247,139.0,112.5,164.90178116430877,-2.4743328656518125e-07,59.171875
75,62,62,58,65,43,1,0.1076923076923077,43.0,75.95384615384616,,137.0,85.34482758620689,94.20787092086141,,59.20967741935484
75,63,61,57,64,42,1,0.109375,42.0,75.984375,103634891242.97418,136.0,85.52631578947368,94.5645830066726,1.6806748500278884e-06,58.22950819672131
75,65,63,58,69,45,1,0.15942028985507245,45.0,75.94202898550725,134314951438.80392,138.0,90.51724137931035,106.15730020652107,2.0907186933724456e-06,59.19047619047619
75,65,66,90,86,58,1,-0.046511627906976744,58.0,75.75581395348837,415116917764.27924,141.0,72.5,68.48726851851852,2.3912445894859868e-06,91.13636363636364
76,63,59,57,57,37,1,0.0,37.0,77.10526315789474,74520924237.505,135.0,77.33333333333333,76.01418439716312,4.4295665123283757e-07,58.28813559322034
76,65,67,88,86,57,1,-0.023255813953488372,57.0,76.75581395348837,388700182880.87274,143.0,75.13636363636364,72.59075015893198,-1.5156909757306734e-06,89.13432835820896
76,66,68,89,87,58,1,-0.022988505747126436,58.0,76.75862068965517,419317502518.26013,144.0,75.14606741573034,72.62853784570913,-1.475128299654831e-06,90.11764705882354
79,68,59,54,52,37,1,-0.038461538461538464,37.0,80.3076923076923,81122907831.76921,138.0,77.53703703703704,73.27295356113501,3.329038117562881e-08,55.33898305084746
65,59,57,84,70,41,2,-0.2,41.0,65.84285714285714,122354272173.7458,122.0,54.94047619047619,45.14586014586015,5.241482923801594e-05,85.14035087719299
66,55,51,76,56,29,2,-0.35714285714285715,29.0,66.98214285714286,41456786561.53099,117.0,49.5,35.84401173211668,2.4105529977051934e-06,77.29411764705883
66,55,51,78,58,33,2,-0.3448275862068966,33.0,66.94827586206897,59220522469.479965,117.0,49.92307692307692,36.50239504085658,3.745204609711331e-06,79.29411764705883
66,56,51,76,58,33,2,-0.3103448275862069,33.0,66.96551724137932,59874678390.3264,117.0,51.23684210526316,38.44860126023561,2.102038888459466e-06,77.29411764705883
66,56,51,79,57,32,2,-0.38596491228070173,32.0,66.98245614035088,57103013545.775215,117.0,48.45569620253165,34.368303840676646,1.4197541430365663e-06,80.29411764705883
66,56,51,83,58,32,2,-0.43103448275862066,32.0,66.96551724137932,60569071438.97607,117.0,46.91566265060241,32.237605845067016,1.92737756743414e-06,84.29411764705883
66,56,52,85,58,33,2,-0.46551724137931033,33.0,66.96551724137932,65440871834.97221,118.0,45.811764705882354,30.738498041750642,2.116987610500778e-06,86.26923076923077
66,57,53,81,70,40,2,-0.15714285714285714,40.0,66.81428571428572,113464859391.88469,119.0,57.851851851851855,49.29867398262459,-7.945955558549518e-07,82.24528301886792
66,57,53,81,71,39,2,-0.14084507042253522,39.0,66.80281690140845,107779526606.73242,119.0,58.666666666666664,50.71705532693187,-7.641865124166339e-07,82.24528301886792
66,57,53,81,72,41,2,-0.125,41.0,66.79166666666667,122546574384.10307,119.0,59.48148148148148,52.15535889872173,-6.302971123326052e-07,82.24528301886792
66,57,53,81,73,39,2,-0.1095890410958904,39.0,66.78082191780823,109737193511.77826,119.0,60.2962962962963,53.61404239336337,-6.533127229841524e-07,82.24528301886792
66,58,55,87,66,38,2,-0.3181818181818182,38.0,66.87878787878788,103386099536.69653,121.0,50.827586206896555,37.99064758071892,-1.0486083202532211e-05,88.2
66,59,54,87,65,38,2,-0.3384615384615385,38.0,66.9076923076923,107926043287.3276,120.0,50.06896551724138,36.84842747692106,-2.889312638843909e-06,88.22222222222223
66,59,56,84,72,43,2,-0.16666666666666666,43.0,66.81944444444444,144324830234.37302,122.0,57.357142857142854,48.496628216503986,-1.5444824049476822e-06,85.17857142857143
67,55,49,83,57,30,2,-0.45614035087719296,30.0,67.96491228070175,52321952865.34775,116.0,46.81927710843374,31.60791399916242,1.8687554940876731e-06,84.36734693877551
67,55,50,87,59,31,2,-0.4745762711864407,31.0,67.9322033898305,59349625607.61655,117.0,46.206896551724135,30.82200642973532,8.454255997964186e-06,88.34
67,55,51,78,53,29,2,-0.4716981132075472,29.0,68.0377358490566,41643102486.099045,118.0,46.38461538461539,30.94456471191931,1.199755562403825e-06,79.31372549019608
67,55,51,89,60,32,2,-0.48333333333333334,32.0,67.91666666666667,64866531446.690285,118.0,45.92134831460674,30.45888337550704,1.862500565223242e-05,90.31372549019608
67,55,52,83,61,33,2,-0.36065573770491804,33.0,67.90163934426229,64690960355.70349,119.0,50.04819277108434,36.19772965226711,2.4745261351873717e-05,84.28846153846153
67,56,51,83,58,32,2,-0.43103448275862066,32.0,67.96551724137932,61500818048.63163,118.0,47.626506024096386,32.726054418477126,1.9567513436433375e-06,84.31372549019608
67,56,52,74,54,30,2,-0.37037037037037035,30.0,68.03703703703704,44177767088.4202,119.0,49.7972972972973,35.688645692024075,1.1587732510099805e-06,75.28846153846153
67,56,52,79,58,33,2,-0.3620689655172414,33.0,67.96551724137932,61902752102.53309,119.0,50.037974683544306,36.12340407549509,2.38752274975637e-06,80.28846153846153
67,56,54,82,59,31,2,-0.3898305084745763,31.0,67.94915254237289,53809019808.9219,121.0,49.02439024390244,34.694831119042895,4.4618052501414846e-06,83.24074074074075
67,58,55,87,63,37,2,-0.38095238095238093,37.0,67.92063492063492,95612795093.02135,122.0,49.28735632183908,35.14087594133967,5.565089438793864e-06,88.21818181818182
67,59,54,86,68,39,2,-0.2647058823529412,39.0,67.86764705882354,118664371541.7813,121.0,53.75581395348837,41.89586945204026,-8.661727762143811e-07,87.24074074074075
67,59,54,87,65,37,2,-0.3384615384615385,37.0,67.9076923076923,102793230257.60124,121.0,50.827586206896555,37.4068102865403,-2.95027707863346e-06,88.24074074074075
67,59,56,80,65,41,2,-0.23076923076923078,41.0,67.9076923076923,116956421105.57729,123.0,55.275,44.23836969339622,1.2923458577346259e-05,81.19642857142857
68,55,52,85,62,35,2,-0.3709677419354839,35.0,68.88709677419355,78171307206.50029,120.0,50.4,36.18707095209218,-3.909426045680675e-05,86.3076923076923
68,56,50,86,61,33,2,-0.4098360655737705,33.0,68.91803278688525,73286625527.35759,118.0,49.02325581395349,34.21987733449939,-4.092159933759515e-06,87.36
68,56,51,71,48,29,2,-0.4791666666666667,29.0,69.16666666666667,37589943356.65233,119.0,46.929577464788736,31.09198597474733,3.579053050333969e-07,72.33333333333333
68,56,51,71,49,28,2,-0.4489795918367347,28.0,69.14285714285714,34993077294.63872,119.0,47.88732394366197,32.40045651630655,4.458022518708872e-07,72.33333333333333
68,56,51,77,55,32,2,-0.4,32.0,69.01818181818182,56128972115.20581,119.0,49.45454545454545,34.70402831979186,8.511670102974898e-07,78.33333333333333
68,56,51,77,59,32,2,-0.3050847457627119,32.0,68.94915254237289,58705011638.28683,119.0,52.98701298701299,39.933469128274325,4.510322324211466e-06,78.33333333333333
68,56,52,72,48,29,2,-0.5,29.0,69.16666666666667,37368456924.449844,120.0,46.27777777777778,30.234487734487736,5.284026169625257e-07,73.3076923076923
68,56,54,82,61,34,2,-0.3442622950819672,34.0,68.91803278688525,69593724654.35654,122.0,51.41463414634146,37.63930617740067,5.179245401978622e-06,83.25925925925925
68,56,54,86,59,33,2,-0.4576271186440678,33.0,68.94915254237289,66416364841.18423,122.0,47.44186046511628,32.01346203588309,3.7842588885785386e-06,87.25925925925925
68,57,51,71,49,29,2,-0.4489795918367347,29.0,69.16326530612245,39452117320.00941,119.0,47.88732394366197,32.40029705135835,2.6127085455109624e-07,72.33333333333333
68,57,52,83,59,33,2,-0.4067796610169492,33.0,68.96610169491525,69048873104.35982,120.0,49.1566265060241,34.36918969750137,1.860605453276699e-06,84.3076923076923
68,57,52,83,61,32,2,-0.36065573770491804,32.0,68.93442622950819,65556645267.83089,120.0,50.795180722891565,36.7380879912967,1.3354460999544922e-05,84.3076923076923
68,57,53,76,56,32,2,-0.35714285714285715,32.0,69.01785714285714,55892391202.93529,121.0,51.0,36.929835054142536,1.2024505942757989e-06,77.28301886792453
68,57,53,78,55,31,2,-0.41818181818181815,31.0,69.03636363636363,52505976360.12543,121.0,48.82051282051282,33.82013057505007,1.049398114206408e-06,79.28301886792453
68,57,53,80,56,32,2,-0.42857142857142855,32.0,69.01785714285714,58736795158.535286,121.0,48.45,33.32965909090909,1.1556097209104445e-06,81.28301886792453
68,57,53,82,60,32,2,-0.36666666666666664,32.0,68.95,62887252680.17754,121.0,50.58536585365854,36.415914440162425,3.825296773575796e-06,83.28301886792453
68,57,53,85,60,32,2,-0.4166666666666667,32.0,68.95,65111765210.449394,121.0,48.8,33.891048593350384,3.5470284814443446e-06,86.28301886792453
68,57,54,78,63,38,2,-0.23809523809523808,38.0,68.9047619047619,91557134818.77242,122.0,55.794871794871796,44.36957837795614,2.358476572647501e-05,79.25925925925925
68,57,54,84,59,33,2,-0.423728813559322,33.0,68.96610169491525,67266858913.880196,122.0,48.57142857142857,33.555851326037654,2.726903433547467e-06,85.25925925925925
68,57,54,87,60,33,2,-0.45,33.0,68.95,70346128233.09708,122.0,47.67816091954023,32.35085386487327,3.432822855239576e-06,88.25925925925925
68,57,55,81,60,33,2,-0.35,33.0,68.95,64451092257.07308,123.0,51.20987654320987,37.32041240762865,3.884766650402944e-06,82.23636363636363
68,57,58,84,78,47,2,-0.07692307692307693,47.0,68.73076923076923,174450488458.18164,126.0,63.95238095238095,58.63912925170069,5.291182795867246e-06,85.17241379310344
68,57,58,86,79,47,2,-0.08860759493670886,47.0,68.72151898734177,179921264585.98422,126.0,63.25581395348837,57.38702172774644,5.71963222611487e-06,87.17241379310344
68,58,54,79,63,35,2,-0.25396825396825395,35.0,68.92063492063492,78802242199.15656,122.0,55.08860759493671,43.253776049756546,-0.00010755571088791401,80.25925925925925
68,58,54,79,64,35,2,-0.234375,35.0,68.90625,79605314293.79622,122.0,55.949367088607595,44.63743993370656,-6.5811195066782496e-06,80.25925925925925
68,58,55,80,63,37,2,-0.2698412698412698,37.0,68.92063492063492,89472645691.5802,123.0,54.4,42.17912499999999,6.985905535331688e-06,81.23636363636363
68,58,56,78,67,38,2,-0.16417910447761194,38.0,68.86567164179104,95034585531.14844,124.0,59.282051282051285,50.181215365830745,1.3570149932215181e-05,79.21428571428571
68,58,59,84,79,48,2,-0.06329113924050633,48.0,68.73417721518987,188273241448.7817,127.0,64.76190476190476,60.15206581320192,4.84930747959634e-06,85.15254237288136
68,59,54,78,63,36,2,-0.23809523809523808,36.0,68.93650793650794,86165161744.94528,122.0,55.794871794871796,44.36975275436814,2.1626971554158585e-05,79.25925925925925
68,59,54,88,65,37,2,-0.35384615384615387,37.0,68.9076923076923,105511269296.32443,122.0,51.0,37.10726584022038,-2.9828353216518526e-06,89.25925925925925
68,59,55,79,65,36,2,-0.2153846153846154,36.0,68.9076923076923,87378909817.6189,123.0,56.81012658227848,46.04281174792691,-6.298552781428762e-06,80.23636363636363
68,59,55,87,68,37,2,-0.27941176470588236,37.0,68.86764705882354,105460801344.65657,123.0,53.93103448275862,41.54952343204424,-1.8264288460769771e-06,88.23636363636363
