X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5
70,58,59,67,68,49,1,0.02352127291594604,1.183673469387755,39.0,0.019533527696793004,-1.2068965517241423
70,58,63,66,80,60,1,0.021164021164021163,0.9666666666666667,57.0,0.015714285714285715,-6.034482758620683
70,58,63,67,80,59,1,0.021522733387140166,0.9830508474576272,55.0,0.0162227602905569,-6.034482758620683
70,59,58,68,70,50,1,0.02413793103448276,1.18,42.0,0.019428571428571427,1.1864406779661039
70,59,58,69,70,50,1,0.02413793103448276,1.18,42.0,0.019714285714285712,1.1864406779661039
70,59,59,67,69,51,1,0.022931206380857428,1.1568627450980393,43.0,0.01876750700280112,0.0
70,59,60,71,70,43,1,0.027131782945736434,1.372093023255814,26.0,0.023588039867109632,-1.1864406779661039
70,59,61,63,74,46,1,0.026372059871703494,1.2826086956521738,31.0,0.01956521739130435,-2.3728813559321935
70,59,62,63,74,46,1,0.025946704067321177,1.2826086956521738,30.0,0.01956521739130435,-3.5593220338982974
70,59,62,63,74,47,1,0.02539464653397392,1.2553191489361701,32.0,0.019148936170212766,-3.5593220338982974
70,59,62,63,75,46,1,0.026297335203366058,1.2826086956521738,30.0,0.01956521739130435,-3.5593220338982974
70,59,62,68,78,58,1,0.021690767519466074,1.0172413793103448,54.0,0.016748768472906402,-3.5593220338982974
70,59,63,67,78,59,1,0.020984665052461663,1.0,55.0,0.0162227602905569,-4.745762711864401
70,60,58,86,77,50,1,0.026551724137931033,1.2,42.0,0.024571428571428567,2.3333333333333286
70,60,60,82,78,49,1,0.026530612244897958,1.2244897959183674,38.0,0.023906705539358603,0.0
70,60,60,82,80,50,1,0.02666666666666667,1.2,40.0,0.02342857142857143,0.0
70,60,61,67,73,48,1,0.024931693989071038,1.25,35.0,0.019940476190476192,-1.1666666666666714
70,60,62,68,76,57,1,0.021505376344086023,1.0526315789473684,52.0,0.017042606516290727,-2.333333333333343
70,60,64,73,84,55,1,0.023863636363636365,1.0909090909090908,46.0,0.018961038961038963,-4.666666666666671
70,61,61,86,79,51,1,0.02539376406300225,1.196078431372549,41.0,0.024089635854341734,0.0
71,57,59,52,60,50,1,0.020338983050847456,1.14,41.0,0.01464788732394366,-2.4912280701754383
71,57,60,51,61,50,1,0.02033333333333333,1.14,40.0,0.01436619718309859,-3.7368421052631646
71,58,58,49,58,49,1,0.02040816326530612,1.183673469387755,40.0,0.01408450704225352,0.0
71,58,59,51,57,46,1,0.021002210759027265,1.2608695652173914,33.0,0.015615431720759337,-1.2241379310344769
71,58,61,63,74,48,1,0.025273224043715847,1.2083333333333333,35.0,0.018485915492957746,-3.672413793103445
71,58,63,57,67,51,1,0.020852785558667913,1.1372549019607843,39.0,0.015741507870753936,-6.120689655172413
71,58,63,64,75,49,1,0.024295432458697766,1.183673469387755,35.0,0.018396090830698476,-6.120689655172413
71,59,57,71,68,41,1,0.029097133076593923,1.4390243902439024,25.0,0.024390243902439025,2.406779661016955
71,59,58,69,68,43,1,0.0272654370489174,1.372093023255814,28.0,0.022600720602685885,1.2033898305084847
71,59,59,67,69,52,1,0.022490221642764017,1.1346153846153846,45.0,0.018147345612134345,0.0
71,59,62,62,75,48,1,0.025201612903225805,1.2291666666666667,34.0,0.018192488262910797,-3.6101694915254114
71,59,62,63,74,47,1,0.02539464653397392,1.2553191489361701,32.0,0.018879232843871743,-3.6101694915254114
71,59,63,56,68,53,1,0.020365378855944895,1.1132075471698113,43.0,0.01488174328992825,-4.813559322033896
71,59,64,73,88,56,1,0.024553571428571428,1.0535714285714286,48.0,0.01836016096579477,-6.016949152542367
71,60,63,57,70,54,1,0.0205761316872428,1.1111111111111112,45.0,0.014866979655712051,-3.549999999999997
71,60,63,63,70,46,1,0.024154589371980676,1.3043478260869565,29.0,0.0192896509491733,-3.549999999999997
71,60,63,64,72,47,1,0.0243161094224924,1.2765957446808511,31.0,0.01917890320647288,-3.549999999999997
71,60,63,66,81,59,1,0.021791767554479417,1.0169491525423728,55.0,0.015755550250656482,-3.549999999999997
71,60,64,73,86,55,1,0.024431818181818183,1.0909090909090908,46.0,0.018693982074263763,-4.733333333333334
71,60,65,74,90,56,1,0.024725274725274724,1.0714285714285714,47.0,0.018611670020120725,-5.916666666666671
71,61,59,87,79,49,1,0.027326184711172603,1.2448979591836735,39.0,0.025007185972980746,2.3278688524590194
71,61,62,85,79,49,1,0.026003949967083606,1.2448979591836735,36.0,0.024432308134521418,-1.1639344262295026
72,56,58,50,57,48,1,0.020474137931034482,1.1666666666666667,38.0,0.014467592592592593,-2.5714285714285836
72,57,59,52,61,51,1,0.020272515785975408,1.1176470588235294,43.0,0.014161220043572984,-2.526315789473685
72,59,60,70,70,42,1,0.027777777777777776,1.4047619047619047,24.0,0.02314814814814815,-1.2203389830508513
72,59,61,59,65,43,1,0.024780785360274494,1.372093023255814,25.0,0.01905684754521964,-2.4406779661017026
72,59,62,58,68,55,1,0.01994134897360704,1.0727272727272728,48.0,0.014646464646464645,-3.661016949152554
72,59,62,60,69,51,1,0.021821631878557873,1.1568627450980393,40.0,0.016339869281045753,-3.661016949152554
72,59,63,57,69,52,1,0.021062271062271064,1.1346153846153846,41.0,0.015224358974358976,-4.881355932203391
72,60,62,56,62,42,1,0.023809523809523808,1.4285714285714286,22.0,0.018518518518518517,-2.3999999999999915
72,60,62,57,65,42,1,0.024961597542242704,1.4285714285714286,22.0,0.01884920634920635,-2.3999999999999915
72,60,63,57,66,53,1,0.019766397124887692,1.1320754716981132,43.0,0.014937106918238994,-3.5999999999999943
72,60,63,67,78,52,1,0.023809523809523808,1.1538461538461537,41.0,0.017895299145299144,-3.5999999999999943
72,60,63,68,76,50,1,0.02412698412698413,1.2,37.0,0.01888888888888889,-3.5999999999999943
72,60,63,69,76,50,1,0.02412698412698413,1.2,37.0,0.01916666666666667,-3.5999999999999943
72,60,64,58,68,53,1,0.020047169811320754,1.1320754716981132,42.0,0.015199161425576518,-4.799999999999997
72,61,63,87,81,56,1,0.02295918367346939,1.0892857142857142,49.0,0.021577380952380952,-2.360655737704917
72,62,62,58,65,42,1,0.024961597542242704,1.4761904761904763,22.0,0.01917989417989418,0.0
72,62,62,62,64,50,1,0.02064516129032258,1.24,38.0,0.017222222222222222,0.0
72,62,62,87,81,54,1,0.024193548387096774,1.1481481481481481,46.0,0.022376543209876542,0.0
73,59,60,69,75,49,1,0.025510204081632654,1.2040816326530612,38.0,0.019289907743919487,-1.237288135593218
73,59,61,58,67,45,1,0.024408014571948997,1.3111111111111111,29.0,0.01765601217656012,-2.474576271186436
73,59,62,57,70,56,1,0.020161290322580645,1.0535714285714286,50.0,0.013943248532289631,-3.711864406779668
73,59,63,56,68,54,1,0.019988242210464434,1.0925925925925926,45.0,0.014205986808726536,-4.949152542372886
73,59,63,57,67,53,1,0.02006588799041629,1.1132075471698113,43.0,0.01473248901524942,-4.949152542372886
73,60,58,54,48,32,1,0.02586206896551724,1.875,6.0,0.023116438356164382,2.433333333333337
73,60,62,61,65,51,1,0.020556609740670462,1.1764705882352942,40.0,0.016384636046199302,-2.433333333333323
73,61,63,58,66,54,1,0.019400352733686066,1.1296296296296295,45.0,0.014713343480466769,-2.393442622950815
73,61,63,85,82,51,1,0.025521319638966696,1.196078431372549,39.0,0.0228310502283105,-2.393442622950815
73,61,65,63,74,48,1,0.023717948717948717,1.2708333333333333,31.0,0.017979452054794523,-4.786885245901644
73,61,65,64,77,50,1,0.023692307692307693,1.22,35.0,0.017534246575342465,-4.786885245901644
73,62,65,58,80,62,1,0.019851116625310174,1.0,59.0,0.012814847547503316,-3.532258064516128
73,63,66,89,79,54,1,0.022166105499438832,1.1666666666666667,42.0,0.02257737189244038,-3.4761904761904816
73,65,62,59,66,46,1,0.02314165497896213,1.4130434782608696,30.0,0.01756998213222156,3.369230769230768
74,60,61,59,66,41,1,0.026389444222311077,1.4634146341463414,21.0,0.01944627554383652,-1.2333333333333343
74,61,62,68,81,56,1,0.023329493087557603,1.0892857142857142,50.0,0.01640926640926641,-1.2131147540983562
74,61,64,58,85,62,1,0.021421370967741934,0.9838709677419355,60.0,0.012641673931996514,-3.639344262295083
74,61,65,57,81,62,1,0.02009925558312655,0.9838709677419355,59.0,0.012423714036617262,-4.852459016393439
74,62,58,53,46,32,1,0.02478448275862069,1.9375,6.0,0.022381756756756757,4.774193548387089
74,62,60,59,61,41,1,0.024796747967479674,1.5121951219512195,22.0,0.01944627554383652,2.3870967741935516
74,62,62,87,81,55,1,0.02375366568914956,1.1272727272727272,48.0,0.021375921375921376,0.0
74,63,60,58,62,43,1,0.024031007751937984,1.4651162790697674,26.0,0.018227529855436832,3.5238095238095184
74,63,61,57,57,39,1,0.02395964691046658,1.6153846153846154,17.0,0.019750519750519748,2.349206349206341
74,64,66,87,82,55,1,0.022589531680440773,1.1636363636363636,44.0,0.021375921375921376,-2.3125
75,61,64,58,86,61,1,0.022028688524590164,1.0,58.0,0.0126775956284153,-3.6885245901639365
75,62,62,58,65,43,1,0.024381095273818456,1.441860465116279,24.0,0.017984496124031007,0.0
75,63,61,57,64,42,1,0.02498048399687744,1.5,23.0,0.018095238095238095,2.3809523809523796
75,65,63,58,69,45,1,0.02433862433862434,1.4444444444444444,27.0,0.017185185185185185,2.307692307692321
75,65,66,90,86,58,1,0.02246603970741902,1.1206896551724137,50.0,0.020689655172413793,-1.1538461538461462
76,63,59,57,57,37,1,0.026110856619331196,1.7027027027027026,15.0,0.02027027027027027,4.8253968253968225
76,65,67,88,86,57,1,0.02251898402723226,1.1403508771929824,47.0,0.020313942751615882,-2.3384615384615444
76,66,68,89,87,58,1,0.022058823529411766,1.1379310344827587,48.0,0.02019056261343013,-2.3030303030303116
79,68,59,54,52,37,1,0.023820430600091615,1.837837837837838,15.0,0.01847417037290455,10.455882352941174
65,59,57,84,70,41,2,0.02995293110825845,1.4390243902439024,25.0,0.03151969981238274,2.2033898305084776
66,55,51,76,56,29,2,0.03786342123056119,1.896551724137931,7.0,0.03970741901776384,4.800000000000004
66,55,51,78,58,33,2,0.0344622697563874,1.6666666666666667,15.0,0.03581267217630854,4.800000000000004
66,56,51,76,58,33,2,0.0344622697563874,1.696969696969697,15.0,0.03489439853076216,5.892857142857139
66,56,51,79,57,32,2,0.034926470588235295,1.75,13.0,0.03740530303030303,5.892857142857139
66,56,51,83,58,32,2,0.03553921568627451,1.75,13.0,0.039299242424242424,5.892857142857139
66,56,52,85,58,33,2,0.0337995337995338,1.696969696969697,14.0,0.03902662993572084,4.714285714285715
66,57,53,81,70,40,2,0.0330188679245283,1.425,27.0,0.03068181818181819,4.631578947368418
66,57,53,81,71,39,2,0.0343492985002419,1.4615384615384615,25.0,0.03146853146853147,4.631578947368418
66,57,53,81,72,41,2,0.03313391624482283,1.3902439024390243,29.0,0.02993348115299334,4.631578947368418
66,57,53,81,73,39,2,0.03531688437348815,1.4615384615384615,25.0,0.03146853146853147,4.631578947368418
66,58,55,87,66,38,2,0.031578947368421054,1.5263157894736843,21.0,0.034688995215311005,3.4137931034482705
66,59,54,87,65,38,2,0.03167641325536062,1.5526315789473684,22.0,0.034688995215311005,5.593220338983059
66,59,56,84,72,43,2,0.029900332225913623,1.372093023255814,30.0,0.02959830866807611,3.355932203389834
67,55,49,83,57,30,2,0.03877551020408163,1.8333333333333333,11.0,0.04129353233830846,7.309090909090905
67,55,50,87,59,31,2,0.03806451612903226,1.7741935483870968,12.0,0.04188733750601829,6.090909090909086
67,55,51,78,53,29,2,0.03583502366463827,1.896551724137931,7.0,0.04014410705095213,4.872727272727268
67,55,51,89,60,32,2,0.03676470588235294,1.71875,13.0,0.04151119402985075,4.872727272727268
67,55,52,83,61,33,2,0.035547785547785545,1.6666666666666667,14.0,0.03753957485300769,3.654545454545449
67,56,51,83,58,32,2,0.03553921568627451,1.75,13.0,0.03871268656716418,5.982142857142861
67,56,52,74,54,30,2,0.03461538461538462,1.8666666666666667,8.0,0.036815920398009946,4.785714285714285
67,56,52,79,58,33,2,0.0337995337995338,1.696969696969697,14.0,0.03573043871551334,4.785714285714285
67,56,54,82,59,31,2,0.03524492234169654,1.8064516129032258,8.0,0.03948001925854598,2.392857142857139
67,58,55,87,63,37,2,0.03095823095823096,1.5675675675675675,19.0,0.03509479628882615,3.4655172413793096
67,59,54,86,68,39,2,0.032288698955365625,1.5128205128205128,24.0,0.03291236127057023,5.6779661016949134
67,59,54,87,65,37,2,0.032532532532532535,1.5945945945945945,20.0,0.03509479628882615,5.6779661016949134
67,59,56,80,65,41,2,0.028310104529616725,1.4390243902439024,26.0,0.02912267928649436,3.406779661016941
68,55,52,85,62,35,2,0.03406593406593406,1.5714285714285714,18.0,0.03571428571428571,3.709090909090918
68,56,50,86,61,33,2,0.03696969696969697,1.696969696969697,16.0,0.03832442067736185,7.285714285714292
68,56,51,71,48,29,2,0.032454361054766734,1.9310344827586208,7.0,0.03600405679513185,6.0714285714285765
68,56,51,71,49,28,2,0.03431372549019608,2.0,5.0,0.037289915966386554,6.0714285714285765
68,56,51,77,55,32,2,0.03370098039215686,1.75,13.0,0.035386029411764705,6.0714285714285765
68,56,51,77,59,32,2,0.03615196078431373,1.75,13.0,0.035386029411764705,6.0714285714285765
68,56,52,72,48,29,2,0.03183023872679045,1.9310344827586208,6.0,0.036511156186612576,4.857142857142861
68,56,54,82,61,34,2,0.0332244008714597,1.6470588235294117,14.0,0.035467128027681656,2.4285714285714306
68,56,54,86,59,33,2,0.03310886644219978,1.696969696969697,12.0,0.03832442067736185,2.4285714285714306
68,57,51,71,49,29,2,0.03313049357674104,1.9655172413793103,7.0,0.03600405679513185,7.15789473684211
68,57,52,83,59,33,2,0.034382284382284384,1.7272727272727273,14.0,0.03698752228163993,5.9649122807017605
68,57,52,83,61,32,2,0.03665865384615385,1.78125,12.0,0.03814338235294117,5.9649122807017605
68,57,53,76,56,32,2,0.0330188679245283,1.78125,11.0,0.034926470588235295,4.771929824561404
68,57,53,78,55,31,2,0.033475349969567865,1.8387096774193548,9.0,0.03700189753320683,4.771929824561404
68,57,53,80,56,32,2,0.0330188679245283,1.78125,11.0,0.036764705882352935,4.771929824561404
68,57,53,82,60,32,2,0.03537735849056604,1.78125,11.0,0.03768382352941176,4.771929824561404
68,57,53,85,60,32,2,0.03537735849056604,1.78125,11.0,0.0390625,4.771929824561404
68,57,54,78,63,38,2,0.03070175438596491,1.5,22.0,0.030185758513931894,3.578947368421055
68,57,54,84,59,33,2,0.03310886644219978,1.7272727272727273,12.0,0.03743315508021391,3.578947368421055
68,57,54,87,60,33,2,0.03367003367003367,1.7272727272727273,12.0,0.03877005347593583,3.578947368421055
68,57,55,81,60,33,2,0.03305785123966942,1.7272727272727273,11.0,0.03609625668449198,2.3859649122806985
68,57,58,84,78,47,2,0.028613352898019074,1.2127659574468086,36.0,0.026282853566958694,-1.1929824561403422
68,57,58,86,79,47,2,0.028980190755685985,1.2127659574468086,36.0,0.026908635794743428,-1.1929824561403422
68,58,54,79,63,35,2,0.03333333333333333,1.6571428571428573,16.0,0.03319327731092437,4.689655172413801
68,58,54,79,64,35,2,0.033862433862433865,1.6571428571428573,16.0,0.03319327731092437,4.689655172413801
68,58,55,80,63,37,2,0.03095823095823096,1.5675675675675675,19.0,0.03179650238473768,3.5172413793103487
68,58,56,78,67,38,2,0.03148496240601504,1.5263157894736843,20.0,0.030185758513931894,2.344827586206904
68,58,59,84,79,48,2,0.0278954802259887,1.2083333333333333,37.0,0.02573529411764706,-1.1724137931034448
68,59,54,78,63,36,2,0.032407407407407406,1.6388888888888888,18.0,0.031862745098039214,5.762711864406775
68,59,54,88,65,37,2,0.032532532532532535,1.5945945945945945,20.0,0.034976152623211444,5.762711864406775
68,59,55,79,65,36,2,0.03282828282828283,1.6388888888888888,17.0,0.03227124183006536,4.6101694915254186
68,59,55,87,68,37,2,0.03341523341523341,1.5945945945945945,19.0,0.03457869634340223,4.6101694915254186
68,59,58,78,71,45,2,0.027203065134099615,1.3111111111111111,32.0,0.025490196078431376,1.1525423728813564
68,60,54,89,62,34,2,0.03376906318082789,1.7647058823529411,14.0,0.038494809688581315,6.800000000000004
69,55,50,84,56,32,2,0.035,1.71875,14.0,0.03804347826086957,6.272727272727266
69,55,51,78,58,31,2,0.036685641998734975,1.7741935483870968,11.0,0.03646563814866761,5.018181818181816
69,56,50,79,57,32,2,0.035625,1.75,14.0,0.035778985507246376,7.392857142857139
69,56,52,91,62,32,2,0.037259615384615384,1.75,12.0,0.041213768115942025,4.928571428571431
69,57,52,91,61,33,2,0.035547785547785545,1.7272727272727273,14.0,0.039964866051822576,6.05263157894737
69,57,53,80,53,30,2,0.03333333333333333,1.9,7.0,0.03864734299516908,4.84210526315789
69,57,53,86,60,32,2,0.03537735849056604,1.78125,11.0,0.03894927536231884,4.84210526315789
69,57,53,91,62,34,2,0.03440621531631521,1.6764705882352942,15.0,0.03878942881500426,4.84210526315789
69,57,54,74,63,36,2,0.032407407407407406,1.5833333333333333,18.0,0.02979066022544283,3.631578947368425
69,57,54,80,54,29,2,0.034482758620689655,1.9655172413793103,4.0,0.0399800099950025,3.631578947368425
69,57,55,79,63,36,2,0.031818181818181815,1.5833333333333333,17.0,0.03180354267310789,2.421052631578945
69,57,55,79,64,37,2,0.03144963144963145,1.5405405405405406,19.0,0.030943987465726595,2.421052631578945
69,57,55,79,65,40,2,0.029545454545454545,1.425,25.0,0.0286231884057971,2.421052631578945
69,57,57,74,71,43,2,0.028967768257853937,1.3255813953488371,29.0,0.024941017863161444,0.0
69,58,53,84,61,33,2,0.03487707261292167,1.7575757575757576,13.0,0.03689064558629776,5.948275862068961
69,58,53,90,61,33,2,0.03487707261292167,1.7575757575757576,13.0,0.03952569169960475,5.948275862068961
69,58,54,81,63,35,2,0.03333333333333333,1.6571428571428573,16.0,0.03354037267080746,4.758620689655174
69,58,54,82,63,35,2,0.03333333333333333,1.6571428571428573,16.0,0.0339544513457557,4.758620689655174
69,58,54,86,61,34,2,0.0332244008714597,1.7058823529411764,14.0,0.03665814151747656,4.758620689655174
69,58,54,88,58,32,2,0.03356481481481482,1.8125,10.0,0.03985507246376812,4.758620689655174
69,58,55,82,62,34,2,0.033155080213903745,1.7058823529411764,13.0,0.03495311167945439,3.568965517241381
69,58,55,83,62,34,2,0.033155080213903745,1.7058823529411764,13.0,0.035379369138959935,3.568965517241381
69,58,58,77,67,41,2,0.028174936921783012,1.4146341463414633,24.0,0.0272180982679392,0.0
69,58,58,78,74,46,2,0.027736131934032984,1.2608695652173914,34.0,0.024574669187145556,0.0
69,58,60,78,71,45,2,0.026296296296296297,1.288888888888889,30.0,0.025120772946859906,-2.379310344827587
69,59,54,87,60,33,2,0.03367003367003367,1.7878787878787878,12.0,0.038208168642951255,5.847457627118644
69,59,54,89,59,32,2,0.03414351851851852,1.84375,10.0,0.04030797101449275,5.847457627118644
69,59,55,86,63,37,2,0.03095823095823096,1.5945945945945945,19.0,0.033685859772816296,4.6779661016949206
69,59,56,77,66,38,2,0.03101503759398496,1.5526315789473684,20.0,0.029366895499618614,3.5084745762711833
69,59,57,76,72,46,2,0.02745995423340961,1.2826086956521738,35.0,0.023944549464398234,2.3389830508474603
69,59,58,80,71,44,2,0.027821316614420062,1.3409090909090908,30.0,0.026350461133069825,1.169491525423723
69,59,60,79,73,47,2,0.025886524822695035,1.2553191489361701,34.0,0.02436016034535924,-1.169491525423723
70,57,51,91,61,33,2,0.036244800950683304,1.7272727272727273,15.0,0.0393939393939394,7.368421052631575
70,57,52,84,55,28,2,0.03777472527472527,2.0357142857142856,4.0,0.04285714285714286,6.140350877192979
70,57,53,76,61,34,2,0.033851276359600446,1.6764705882352942,15.0,0.031932773109243695,4.9122807017543835
70,57,53,78,55,31,2,0.033475349969567865,1.8387096774193548,9.0,0.035944700460829496,4.9122807017543835
70,57,53,90,62,34,2,0.03440621531631521,1.6764705882352942,15.0,0.03781512605042017,4.9122807017543835
70,57,54,77,60,34,2,0.032679738562091505,1.6764705882352942,14.0,0.03235294117647059,3.6842105263157805
70,58,53,93,60,35,2,0.03234501347708895,1.6571428571428573,17.0,0.037959183673469385,6.03448275862069
70,58,54,88,57,32,2,0.03298611111111111,1.8125,10.0,0.039285714285714285,4.827586206896555
70,58,54,88,59,34,2,0.03213507625272331,1.7058823529411764,14.0,0.036974789915966394,4.827586206896555
70,58,54,89,56,31,2,0.03345280764635603,1.8709677419354838,8.0,0.041013824884792625,4.827586206896555
70,58,58,76,70,43,2,0.028067361668003207,1.3488372093023255,28.0,0.02524916943521595,0.0
70,59,54,87,58,33,2,0.03254769921436588,1.7878787878787878,12.0,0.03766233766233766,5.932203389830505
70,59,55,87,60,35,2,0.03116883116883117,1.6857142857142857,15.0,0.03551020408163265,4.7457627118644155
70,59,55,88,60,33,2,0.03305785123966942,1.7878787878787878,11.0,0.03809523809523809,4.7457627118644155
70,59,57,88,67,40,2,0.029385964912280703,1.475,23.0,0.03142857142857143,2.3728813559322077
70,59,58,89,73,41,2,0.030698065601345668,1.4390243902439024,24.0,0.03101045296167247,1.1864406779661039
70,59,61,77,73,46,2,0.02601568068424804,1.2826086956521738,31.0,0.02391304347826087,-2.3728813559321935
70,60,55,86,69,39,2,0.032167832167832165,1.5384615384615385,23.0,0.0315018315018315,5.833333333333329
70,60,55,89,64,36,2,0.03232323232323232,1.6666666666666667,17.0,0.03531746031746032,5.833333333333329
70,61,60,80,71,41,2,0.02886178861788618,1.4878048780487805,22.0,0.027874564459930314,1.1475409836065609
70,62,59,90,73,45,2,0.02749529190207156,1.3777777777777778,31.0,0.028571428571428574,3.3870967741935374
71,57,54,75,59,36,2,0.030349794238683128,1.5833333333333333,18.0,0.02934272300469484,3.7368421052631504
71,59,56,85,71,43,2,0.029485049833887042,1.372093023255814,30.0,0.027841467409105803,3.6101694915254257
71,59,57,89,73,42,2,0.030492898913951544,1.4047619047619047,27.0,0.02984574111334675,2.406779661016955
71,60,55,88,65,36,2,0.03282828282828283,1.6666666666666667,17.0,0.03442879499217527,5.916666666666671
71,60,55,90,62,35,2,0.032207792207792206,1.7142857142857142,15.0,0.03621730382293763,5.916666666666671
71,60,56,90,69,38,2,0.03242481203007519,1.5789473684210527,20.0,0.033358042994810974,4.733333333333334
71,60,57,91,66,39,2,0.029689608636977057,1.5384615384615385,21.0,0.03286384976525822,3.549999999999997
71,60,57,92,66,37,2,0.031294452347083924,1.6216216216216217,17.0,0.03502093642938713,3.549999999999997
71,60,58,88,73,44,2,0.02860501567398119,1.3636363636363635,30.0,0.02816901408450704,2.36666666666666
71,62,58,89,72,45,2,0.027586206896551724,1.3777777777777778,32.0,0.027856025039123634,4.58064516129032
71,62,61,89,72,42,2,0.02810304449648712,1.4761904761904763,23.0,0.02984574111334675,1.1451612903225765
71,63,62,82,67,41,2,0.026357199055861525,1.5365853658536586,20.0,0.028169014084507043,1.1269841269841265
71,63,62,82,70,43,2,0.02625656414103526,1.4651162790697674,24.0,0.026858827382902063,1.1269841269841265
72,60,58,87,71,42,2,0.02914614121510673,1.4285714285714286,26.0,0.028769841269841268,2.4000000000000057
72,61,58,88,71,42,2,0.02914614121510673,1.4523809523809523,26.0,0.0291005291005291,3.5409836065573757
72,61,60,80,72,42,2,0.02857142857142857,1.4523809523809523,24.0,0.02645502645502645,1.1803278688524586
72,61,62,82,68,41,2,0.02675059008654603,1.4878048780487805,20.0,0.027777777777777776,-1.1803278688524586
72,62,58,89,70,43,2,0.028067361668003207,1.441860465116279,28.0,0.028746770025839793,4.6451612903225765
72,62,62,82,66,41,2,0.025963808025177025,1.5121951219512195,20.0,0.027777777777777776,0.0
72,63,62,83,68,41,2,0.02675059008654603,1.5365853658536586,20.0,0.02811653116531165,1.142857142857153
72,64,64,83,72,45,2,0.025,1.4222222222222223,26.0,0.025617283950617287,0.0
73,60,57,92,67,37,2,0.03176861071597914,1.6216216216216217,17.0,0.034061458718992965,3.6500000000000057
73,62,63,80,69,41,2,0.026713124274099883,1.5121951219512195,19.0,0.02672903441363181,-1.1774193548387188
73,63,65,81,71,42,2,0.02600732600732601,1.5,19.0,0.0264187866927593,-2.3174603174603305
73,64,63,81,67,41,2,0.025938830816879598,1.5609756097560976,19.0,0.027063147343802205,1.140625
73,64,65,84,73,46,2,0.024414715719063545,1.391304347826087,27.0,0.025014889815366287,-1.140625
64,54,47,82,48,24,3,0.0425531914893617,2.25,1.0,0.053385416666666664,8.296296296296298
65,56,51,87,59,31,3,0.03731815306767868,1.8064516129032258,11.0,0.04317617866004962,5.8035714285714235
66,53,49,80,47,25,3,0.03836734693877551,2.12,1.0,0.048484848484848485,4.981132075471699
66,53,49,80,48,25,3,0.03918367346938775,2.12,1.0,0.048484848484848485,4.981132075471699
66,55,49,91,58,31,3,0.03818301514154049,1.7741935483870968,13.0,0.044477028347996085,7.200000000000003
66,55,50,84,56,31,3,0.03612903225806452,1.7741935483870968,12.0,0.04105571847507331,6.0
66,56,49,91,58,30,3,0.03945578231292517,1.8666666666666667,11.0,0.04595959595959596,8.25
66,56,50,96,61,32,3,0.038125,1.75,14.0,0.045454545454545456,7.071428571428569
66,56,50,96,62,33,3,0.037575757575757575,1.696969696969697,16.0,0.0440771349862259,7.071428571428569
66,56,50,97,61,32,3,0.038125,1.75,14.0,0.045928030303030304,7.071428571428569
66,56,51,93,59,31,3,0.03731815306767868,1.8064516129032258,11.0,0.045454545454545456,5.892857142857139
