X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10
70,59,62,63,75,46,1,-720,-12,124409.22666666667,3450.0,67.27118644067797,-62.01587301587302,-503.1782608695653,-1182.482608695652,159.9926086956523,46.0
70,59,62,68,78,58,1,-600,-10,1231686.8461538462,4524.0,78.37288135593221,-67.08823529411765,-251.76748768472854,-862.3605911330046,418.25311752287143,58.0
70,59,63,67,78,59,1,-660,-11,837185.1282051282,4602.0,76.08474576271186,-66.05970149253731,-35.99830508474541,-706.452542372882,590.8442857142859,59.0
70,60,58,86,77,50,1,549,9,5472954.181818182,3850.0,123.26666666666667,-85.32558139534883,-6104.329142857144,-5480.116571428572,-4495.139265306122,50.0
70,60,60,82,78,49,1,244,4,3887233.871794872,3822.0,112.06666666666666,-81.26829268292683,-5092.128279883382,-4825.329446064138,-3661.824239900041,49.0
70,60,60,82,80,50,1,122,2,3946286.3000000003,4000.0,112.06666666666666,-81.26829268292683,-4756.937142857144,-4630.422857142856,-3374.5175510204076,50.0
70,60,61,67,73,48,1,-366,-6,888108.1643835617,3504.0,74.81666666666666,-66.08955223880596,-1164.1648809523804,-1525.426488095238,-423.5698979591837,48.0
70,60,62,68,76,57,1,-488,-8,1220894.7631578948,4332.0,77.06666666666666,-67.08823529411765,-389.5939849624062,-879.8756892230567,248.9194414607947,57.0
70,60,64,73,84,55,1,-671,-11,1656104.1428571427,4620.0,88.81666666666666,-72.12328767123287,-1430.269090909091,-2171.721558441558,-600.2306493506495,55.0
70,61,61,86,79,51,1,434,7,4955223.734177215,4029.0,121.24590163934427,-85.29069767441861,-6236.421288515407,-5725.04649859944,-4760.109979991997,51.0
71,57,59,52,60,50,1,-464,-8,-1076762.6333333333,3000.0,47.43859649122807,-50.86538461538461,921.835492957746,565.7746478873237,1324.5158182900218,50.0
71,57,60,51,61,50,1,-580,-10,-1335504.393442623,3050.0,45.63157894736842,-49.8235294117647,1044.2788732394365,603.8112676056339,1411.5759968260265,50.0
71,58,58,49,58,49,1,-531,-9,-1296061.448275862,2842.0,41.39655172413793,-47.816326530612244,1193.4929577464786,822.6197183098592,1495.332275342194,49.0
71,58,59,51,57,46,1,-354,-6,-1075307.50877193,2622.0,44.8448275862069,-49.84313725490196,761.595835884874,496.2584200857318,1163.754344807362,46.0
71,58,61,63,74,48,1,-649,-11,278513.0540540541,3552.0,68.43103448275862,-62.03174603174603,-294.99823943661914,-901.669014084507,428.05777623487404,48.0
71,58,63,57,67,51,1,-590,-10,-942582.8059701493,3417.0,56.01724137931034,-55.89473684210526,527.2145816072909,13.506213753107296,1036.0062779327166,51.0
71,58,63,64,75,49,1,-649,-11,145457.85333333333,3675.0,70.62068965517241,-63.015625,-483.412474849094,-1117.3601609657953,284.76164026412016,49.0
71,59,57,71,68,41,1,180,3,1744668.0588235296,2788.0,85.44067796610169,-70.19718309859155,-3069.4634146341473,-2917.9268292682937,-1842.680865681897,41.0
71,59,58,69,68,43,1,60,1,1465311.7794117648,2924.0,80.69491525423729,-68.15942028985508,-2302.312807075008,-2262.9875532263345,-1225.1331777102184,43.0
71,59,59,67,69,52,1,-120,-2,1491334.8405797102,3588.0,76.08474576271186,-66.11940298507463,-805.1614301191764,-929.3618634886232,-0.9651320708649678,52.0
71,59,62,62,75,48,1,-780,-13,,3600.0,65.15254237288136,-61.0,-43.880281690140436,-757.8626760563382,581.7896250743901,48.0
71,59,62,63,74,47,1,-660,-11,133514.14864864864,3478.0,67.27118644067797,-62.01587301587302,-396.1807012286489,-1011.8702427329937,299.00476940154533,47.0
71,59,63,56,68,53,1,-720,-12,-1149616.4852941178,3604.0,53.152542372881356,-54.875,901.0597927185754,297.27770395960687,1307.190531977408,53.0
71,59,64,73,88,56,1,-900,-15,1662219.7159090908,4928.0,90.32203389830508,-72.12328767123287,-1043.0040241448698,-2038.2716297786715,-138.77799189503244,56.0
71,60,63,57,70,54,1,-793,-13,-1011437.2285714286,3780.0,54.15,-55.89473684210526,975.4225352112678,310.4225352112679,1354.1598889109305,54.0
71,60,63,63,70,46,1,-427,-7,,3220.0,66.15,-62.0,-728.5701163502752,-1129.601959583588,-30.05925325375388,46.0
71,60,63,64,72,47,1,-488,-8,139404.16666666666,3384.0,68.26666666666667,-63.015625,-730.8888222954747,-1194.864848666466,-22.722948418710985,47.0
71,60,63,66,81,59,1,-915,-15,604106.925925926,4779.0,72.6,-65.04545454545455,452.15278109334025,-434.23872045834264,995.6220685295832,59.0
71,60,64,73,86,55,1,-793,-13,1640683.4651162792,4730.0,88.81666666666666,-72.12328767123287,-1216.828681177978,-2080.640204865557,-349.71437846026174,55.0
71,60,65,74,90,56,1,-976,-16,1647540.1,5040.0,91.26666666666667,-73.12162162162163,-1179.3284708249494,-2270.5306841046267,-308.7282852041833,56.0
71,61,59,87,79,49,1,496,8,5256747.29113924,3871.0,124.08196721311475,-86.32183908045977,-6525.9002586950255,-5965.2391491807975,-4859.2945884562905,49.0
71,61,62,85,79,49,1,372,6,4218739.772151899,3871.0,118.44262295081967,-84.27058823529411,-6298.722334004022,-5867.003449267028,-4681.296653158387,49.0
72,56,58,50,57,48,1,-399,-7,-1164049.403508772,2736.0,44.642857142857146,-48.84,935.4745370370371,641.7824074074073,1349.8135288065844,48.0
72,57,59,52,61,51,1,-522,-9,-1117413.0983606558,3111.0,47.43859649122807,-50.86538461538461,1038.9803921568625,644.6187363834421,1440.0261437908496,51.0
72,59,60,70,70,42,1,0,0,1270075.5714285714,2940.0,83.05084745762711,-69.14285714285714,-2758.8888888888882,-2775.555555555556,-1515.0617283950612,42.0
72,59,61,59,65,43,1,-360,-6,-241664.0,2795.0,59.0,-57.96610169491525,-336.5439276485794,-649.2477390180878,352.73483706574774,43.0
72,59,62,58,68,55,1,-600,-10,-743038.3529411765,3740.0,57.016949152542374,-56.93103448275862,810.359595959596,301.83434343434436,1281.9057800224466,55.0
72,59,62,60,69,51,1,-540,-9,-325670.7826086957,3519.0,61.016949152542374,-58.96666666666667,295.130718954249,-179.99999999999915,881.0098946986202,51.0
72,59,63,57,69,52,1,-720,-12,-964897.4782608695,3588.0,55.067796610169495,-55.89473684210526,784.8461538461537,177.7139423076926,1250.346153846154,52.0
72,60,62,56,62,42,1,-366,-6,-688255.3548387096,2604.0,52.266666666666666,-54.892857142857146,-22.444444444444116,-323.25925925925924,541.2962962962963,42.0
72,60,62,57,65,42,1,-488,-8,-556833.6153846154,2730.0,54.15,-55.91228070175438,-56.7361111111109,-461.0892857142862,522.719907407407,42.0
72,60,63,57,66,53,1,-549,-9,-1047950.6363636364,3498.0,54.15,-55.89473684210526,752.1580188679238,294.8136792452823,1196.7983490566037,53.0
72,60,63,67,78,52,1,-671,-11,668886.2564102564,4056.0,74.81666666666666,-66.05970149253731,-467.0673076923082,-1122.0889423076928,280.7772435897433,52.0
72,60,63,68,76,50,1,-488,-8,805223.75,3800.0,77.06666666666666,-67.07352941176471,-1021.5300000000005,-1508.2400000000005,-171.27500000000126,50.0
72,60,63,69,76,50,1,-427,-7,980484.7894736843,3800.0,79.35,-68.08695652173913,-1262.355,-1695.8475,-361.96250000000026,50.0
72,60,64,58,68,53,1,-610,-10,-1034967.794117647,3604.0,56.06666666666667,-56.89655172413793,660.9811320754717,137.64360587002062,1130.8176100628925,53.0
72,61,63,87,81,56,1,372,6,5820544.296296297,4536.0,124.08196721311475,-86.27586206896552,-5524.500000000001,-5079.984375,-3869.687500000002,56.0
72,62,62,58,65,42,1,-441,-7,-453287.1384615385,2730.0,54.25806451612903,-56.93103448275862,-128.42857142857108,-489.9312169312171,388.85317460317435,42.0
72,62,62,62,64,50,1,-126,-2,,3200.0,62.0,-61.0,-219.96222222222247,-337.41777777777725,344.47697530864156,50.0
72,62,62,87,81,54,1,378,6,5637732.407407407,4374.0,122.08064516129032,-86.28735632183908,-5642.33487654321,-5206.708333333334,-4109.510588134433,54.0
73,59,60,69,75,49,1,-360,-6,1451204.64,3675.0,80.69491525423729,-68.1304347826087,-1168.5247414034113,-1523.8448420464085,-163.68438003837315,49.0
73,59,61,58,67,45,1,-540,-9,-383872.4776119403,3015.0,57.016949152542374,-56.94827586206897,169.4094368340944,-279.7065449010661,793.1939284001583,45.0
73,59,62,57,70,56,1,-780,-13,-931994.0714285715,3920.0,55.067796610169495,-55.91228070175438,1130.0445205479455,491.19275929549883,1558.2825577031335,56.0
73,59,63,56,68,54,1,-720,-12,-1227027.9411764706,3672.0,53.152542372881356,-54.875,1020.9132420091323,432.01826484018244,1458.765496966285,54.0
73,59,63,57,67,53,1,-600,-10,-1046640.6268656717,3551.0,55.067796610169495,-55.89473684210526,780.8955802532952,279.6963039545101,1276.0936881499235,53.0
73,60,58,54,48,32,1,366,6,-336415.3333333333,1536.0,48.6,-52.925925925925924,-1004.825342465753,-767.5119863013697,-248.89754175267382,32.0
73,60,62,61,65,51,1,-244,-4,-178183.52307692307,3315.0,62.016666666666666,-59.98360655737705,24.282030620467516,-194.1251678753693,671.7386553044938,51.0
73,61,63,58,66,54,1,-496,-8,-935282.4242424243,3564.0,55.14754098360656,-56.91379310344828,761.8127853881278,352.10502283105023,1218.1723275161069,54.0
73,61,63,85,82,51,1,186,3,4330087.219512195,4182.0,118.44262295081967,-84.25882352941177,-5517.80821917808,-5312.123287671235,-3758.442484518672,51.0
73,61,65,63,74,48,1,-682,-11,-286358.4324324324,3552.0,65.06557377049181,-61.96825396825397,-254.3373287671233,-880.7414383561647,419.1975745918554,48.0
73,61,65,64,77,50,1,-806,-13,-151675.62337662338,3850.0,67.14754098360656,-62.984375,-97.5780821917815,-847.5178082191778,560.2155751548139,50.0
73,62,65,58,80,62,1,-1386,-22,-1423963.3625,4960.0,54.25806451612903,-56.87931034482759,1875.927087936368,733.0989836500219,2135.1161568774633,62.0
73,63,66,89,79,54,1,640,10,5515918.810126582,4266.0,125.73015873015873,-88.25842696629213,-7099.138508371385,-6304.911719939118,-5358.571589416399,54.0
73,65,62,59,66,46,1,-462,-7,-414229.86363636365,3036.0,53.55384615384615,-57.94915254237288,326.2394282310896,-36.51042287075613,710.7611347263133,46.0
74,60,61,59,66,41,1,-427,-7,-222384.27272727274,2706.0,58.016666666666666,-57.96610169491525,-321.1552406064605,-677.0220830586693,409.33358869746473,41.0
74,61,62,68,81,56,1,-806,-13,1168842.0,4536.0,75.80327868852459,-67.08823529411765,121.23166023166061,-631.6254826254822,828.636909109882,56.0
74,61,64,58,85,62,1,-1674,-27,-1164453.5294117648,5270.0,55.14754098360656,-56.89655172413793,2118.8962510897995,756.4272013949433,2368.198261033483,62.0
74,61,65,57,81,62,1,-1488,-24,-1601204.049382716,5022.0,53.26229508196721,-55.85964912280702,2002.4293809938972,793.5398866608539,2261.4755708192934,62.0
74,62,58,53,46,32,1,441,7,-436584.6739130435,1472.0,45.306451612903224,-51.905660377358494,-726.5565878378382,-456.54307432432375,-75.87173575602617,32.0
74,62,60,59,61,41,1,-126,-2,-120312.26229508196,2501.0,56.145161290322584,-57.983050847457626,-377.8800263678316,-489.8905735003294,276.5870049350604,41.0
74,62,62,87,81,55,1,378,6,6010922.222222222,4455.0,122.08064516129032,-86.28735632183908,-5156.770024570023,-4735.322358722357,-3445.8343449100194,55.0
74,63,60,58,62,43,1,-256,-4,-255985.87096774194,2666.0,53.3968253968254,-56.96551724137931,97.44437460716551,-105.97485857950926,626.1215621655601,43.0
74,63,61,57,57,39,1,0,0,-450212.2105263158,2223.0,51.57142857142857,-55.92982456140351,-396.82744282744284,-412.4896049896047,195.9577175928528,39.0
74,64,66,87,82,55,1,325,5,4987580.926829268,4510.0,118.265625,-86.24137931034483,-5591.513513513515,-5214.827027027027,-4083.471146822498,55.0
75,61,64,58,86,61,1,-1736,-28,-1129131.7674418604,5246.0,55.14754098360656,-56.89655172413793,2142.4502732240435,747.711912568306,2402.9528888888885,61.0
75,62,62,58,65,43,1,-441,-7,-494927.75384615385,2795.0,54.25806451612903,-56.93103448275862,111.50387596899245,-238.61829457364385,715.4832041343675,43.0
75,63,61,57,64,42,1,-448,-7,-471282.625,2688.0,51.57142857142857,-55.92982456140351,261.9104761904765,-78.06285714285731,794.5647999999998,42.0
75,65,63,58,69,45,1,-726,-11,-638251.884057971,3105.0,51.753846153846155,-56.91379310344828,595.621333333333,46.70933333333355,1018.8718222222225,45.0
75,65,66,90,86,58,1,264,4,6336920.65116279,4988.0,124.61538461538461,-89.26666666666667,-5617.613793103448,-5313.103448275864,-4088.5986206896564,58.0
76,63,59,57,57,37,1,0,0,-208085.8245614035,2109.0,51.57142857142857,-55.96491228070175,-365.1891891891895,-385.52027027027043,311.5273826458032,37.0
76,65,67,88,86,57,1,132,2,5306030.686046512,4902.0,119.13846153846154,-87.23863636363636,-5066.195752539243,-4923.287165281623,-3505.03584098751,57.0
76,66,68,89,87,58,1,134,2,5492403.965517241,5046.0,120.01515151515152,-88.23595505617978,-5253.826678765881,-5105.54718693285,-3789.6389578756316,58.0
79,68,59,54,52,37,1,138,2,-561561.1538461539,1924.0,42.88235294117647,-52.907407407407405,348.66301744782703,407.52172425590174,811.406141600662,37.0
65,59,57,84,70,41,2,840,14,3540534.3,2870.0,119.59322033898304,-83.32142857142857,-8854.640150093812,-7837.751594746718,-7579.811828546686,41.0
66,55,51,76,56,29,2,1120,20,1883814.732142857,1624.0,105.01818181818182,-75.32894736842105,-8794.677115987464,-7650.507836990596,-6632.230929989552,29.0
66,55,51,78,58,33,2,1120,20,2610372.568965517,1914.0,110.61818181818182,-77.34615384615384,-8120.702479338843,-6942.644628099175,-6052.252066115701,33.0
66,56,51,76,58,33,2,1026,18,2354993.103448276,1914.0,103.14285714285714,-75.32894736842105,-7170.903581267218,-6140.506887052343,-5439.554553802488,33.0
66,56,51,79,57,32,2,1254,22,2623433.964912281,1824.0,111.44642857142857,-78.35443037974683,-8922.0625,-7607.677556818182,-6899.931818181821,32.0
66,56,51,83,58,32,2,1425,25,3095779.3103448274,1856.0,123.01785714285714,-82.3855421686747,-10864.982954545454,-9291.63778409091,-8514.530991735539,32.0
66,56,52,85,58,33,2,1539,27,3476979.0,1914.0,129.01785714285714,-84.38823529411765,-11816.014692378332,-10036.244260789716,-9304.49731474525,33.0
66,57,53,81,70,40,2,638,11,3421724.4,2800.0,115.10526315789474,-80.34567901234568,-6853.76590909091,-6159.405681818183,-5289.570557851239,40.0
66,57,53,81,71,39,2,580,10,3206950.4225352113,2769.0,115.10526315789474,-80.34567901234568,-7064.496503496505,-6435.723776223777,-5471.565162110617,39.0
66,57,53,81,72,41,2,522,9,3495024.5555555555,2952.0,115.10526315789474,-80.34567901234568,-6461.351441241686,-5896.5665188470075,-4950.667153799637,41.0
66,57,53,81,73,39,2,464,8,3119038.1369863013,2847.0,115.10526315789474,-80.34567901234568,-6934.405594405597,-6435.723776223777,-5359.213922441196,39.0
66,58,55,87,66,38,2,1239,21,4020763.1515151514,2508.0,130.5,-86.36781609195403,-11022.289473684212,-9520.776315789473,-9074.618022328548,38.0
66,59,54,87,65,38,2,1320,22,4210235.446153846,2470.0,128.28813559322035,-86.37931034482759,-10712.447368421052,-9168.925837320576,-9031.86961722488,38.0
66,59,56,84,72,43,2,720,12,3986748.8888888885,3096.0,119.59322033898304,-83.33333333333333,-7687.450317124735,-6848.75264270613,-6346.478313793325,43.0
67,55,49,83,57,30,2,1456,26,2986401.9298245613,1710.0,125.25454545454545,-82.40963855421687,-11051.47064676617,-9509.652736318409,-8254.490829434915,30.0
67,55,50,87,59,31,2,1568,28,3514074.372881356,1829.0,137.61818181818182,-86.42528735632185,-12989.891670678862,-11207.585459797781,-9806.328983393098,31.0
67,55,51,78,53,29,2,1400,25,2239833.396226415,1537.0,110.61818181818182,-77.34615384615384,-9754.817292846115,-8303.246525990737,-7239.327628455764,29.0
67,55,51,89,60,32,2,1624,29,3868424.0666666664,1920.0,144.01818181818183,-88.42696629213484,-13946.930970149255,-12016.162313432835,-10572.25676654043,32.0
67,55,52,83,61,33,2,1232,22,3078341.6721311477,2013.0,125.25454545454545,-82.37349397590361,-10401.42786069652,-9013.514699231118,-7720.873616989677,33.0
67,56,51,83,58,32,2,1425,25,3142684.1379310344,1856.0,123.01785714285714,-82.3855421686747,-10633.445895522389,-9085.557835820893,-8124.551793272445,32.0
67,56,52,74,54,30,2,1140,20,1818465.4074074074,1620.0,97.78571428571429,-73.29729729729729,-7587.613930348256,-6467.673631840793,-5661.528061186602,30.0
67,56,52,79,58,33,2,1197,21,2683920.1034482755,1914.0,111.44642857142857,-78.34177215189874,-8555.867933061965,-7296.155585707825,-6424.844839574177,33.0
67,56,54,82,59,31,2,1311,23,2506356.881355932,1829.0,120.07142857142857,-81.34146341463415,-11378.220510351466,-9885.87578237843,-8756.244008651973,31.0
67,58,55,87,63,37,2,1416,24,4054093.206349206,2331.0,130.5,-86.36781609195403,-11383.979830576844,-9693.112545381198,-9176.967614529209,37.0
67,59,54,86,68,39,2,1080,18,4124797.1764705884,2652.0,125.35593220338983,-85.37209302325581,-9414.284730195177,-8189.747416762343,-7684.340284798739,39.0
67,59,54,87,65,37,2,1320,22,4052075.076923077,2405.0,128.28813559322035,-86.37931034482759,-10856.118999596609,-9338.128680919723,-8946.970462331343,37.0
67,59,56,80,65,41,2,900,15,3327193.476923077,2665.0,108.47457627118644,-79.3,-6811.882053148888,-5826.836548962506,-5434.940912474394,41.0
68,55,52,85,62,35,2,1288,23,3769475.564516129,2170.0,131.36363636363637,-84.38823529411765,-10334.42857142857,-8869.142857142859,-7464.978991596638,35.0
68,56,50,86,61,33,2,1425,25,3759432.1967213117,2013.0,132.07142857142858,-85.4186046511628,-11033.064171122995,-9486.673796791443,-8236.170493865993,33.0
68,56,51,71,48,29,2,1311,23,1692446.25,1392.0,90.01785714285714,-70.28169014084507,-6598.715517241376,-5405.181034482756,-4732.589249492898,29.0
68,56,51,71,49,28,2,1254,22,1545553.469387755,1372.0,90.01785714285714,-70.28169014084507,-6879.392857142855,-5740.223214285712,-4963.735294117645,28.0
68,56,51,77,55,32,2,1254,22,2535296.8727272726,1760.0,105.875,-76.33766233766234,-7750.53125,-6510.7109375,-5621.849264705884,32.0
68,56,51,77,59,32,2,1026,18,2363292.474576271,1888.0,105.875,-76.33766233766234,-7519.531249999998,-6510.7109375,-5431.613970588233,32.0
68,56,52,72,48,29,2,1368,24,1716303.75,1392.0,92.57142857142857,-71.27777777777777,-7230.37728194726,-5939.34279918864,-5242.898938074214,29.0
68,56,54,82,61,34,2,1197,21,2959398.9508196726,2074.0,120.07142857142857,-81.34146341463415,-9756.865051903114,-8416.207612456745,-7224.712395684918,34.0
68,56,54,86,59,33,2,1539,27,3455072.0,1947.0,132.07142857142858,-85.37209302325581,-12445.855614973261,-10630.88770053476,-9399.645800566217,33.0
68,57,51,71,49,29,2,1276,22,1657878.3673469387,1421.0,88.43859649122807,-70.28169014084507,-6474.465517241379,-5334.181034482756,-4772.463742393507,29.0
68,57,52,83,59,33,2,1392,24,3230264.627118644,1947.0,120.85964912280701,-82.37349397590361,-10142.274509803923,-8649.75401069519,-7736.303633217996,33.0
68,57,52,83,61,32,2,1276,22,2937847.6393442624,1952.0,120.85964912280701,-82.37349397590361,-10432.520220588234,-9067.902573529414,-7979.597831963666,32.0
68,57,53,76,56,32,2,1160,20,2174058.5714285714,1792.0,101.33333333333333,-75.30263157894737,-7642.784926470589,-6485.845588235295,-5705.68736483564,32.0
68,57,53,78,55,31,2,1334,23,2317580.4545454546,1705.0,106.73684210526316,-77.32051282051282,-8987.53889943074,-7618.690702087285,-6814.466430405177,31.0
68,57,53,80,56,32,2,1392,24,2686579.0714285714,1792.0,112.28070175438596,-79.3375,-9510.33088235294,-8043.088235294119,-7234.247945501731,32.0
68,57,53,82,60,32,2,1276,22,2760458.7666666666,1920.0,117.96491228070175,-81.35365853658537,-10267.372242647058,-8891.27205882353,-7850.385556336504,32.0
68,57,53,85,60,32,2,1450,25,3157545.066666667,1920.0,126.75438596491227,-84.37647058823529,-11878.984375000002,-10253.7890625,-9173.633961397058,32.0
68,57,54,78,63,38,2,870,15,2918084.9523809524,2394.0,106.73684210526316,-77.3076923076923,-6488.247678018574,-5581.950464396285,-4719.472318339101,38.0
68,57,54,84,59,33,2,1450,25,3163752.203389831,1947.0,123.78947368421052,-83.35714285714286,-11251.732620320854,-9612.385026737968,-8657.069990563068,33.0
68,57,54,87,60,33,2,1566,27,3544387.5500000003,1980.0,132.78947368421052,-86.37931034482759,-12865.764705882353,-11029.692513368984,-9982.346885813151,33.0
68,57,55,81,60,33,2,1218,21,2599833.6,1980.0,115.10526315789474,-80.32098765432099,-9893.514705882353,-8543.514705882355,-7546.225562283737,33.0
68,57,58,84,78,47,2,348,6,4206070.666666667,3666.0,123.78947368421052,-83.30952380952381,-6486.50312891114,-6071.864831038798,-4662.686446293162,47.0
68,57,58,86,79,47,2,406,7,4578781.873417721,3713.0,129.75438596491227,-85.32558139534883,-7244.9349186483105,-6747.071339173967,-5279.989564161084,47.0
68,58,54,79,63,35,2,944,16,2611810.3174603176,2205.0,107.60344827586206,-78.31645569620254,-7705.155462184873,-6726.484873949577,-5898.220835392981,35.0
68,58,54,79,64,35,2,885,15,2570974.21875,2240.0,107.60344827586206,-78.31645569620254,-7642.420168067227,-6726.484873949577,-5844.711319822044,35.0
68,58,55,80,63,37,2,1003,17,2955751.587301587,2331.0,110.34482758620689,-79.3125,-7748.553259141495,-6671.2877583465815,-5926.707191620688,37.0
68,58,56,78,67,38,2,649,11,2515126.0298507465,2546.0,104.89655172413794,-77.28205128205128,-6561.659442724459,-5875.356037151702,-4931.415407029685,38.0
68,58,59,84,79,48,2,295,5,4164805.379746835,3792.0,121.65517241379311,-83.29761904761905,-6295.702205882353,-5944.95588235294,-4653.393057958477,48.0
68,59,54,78,63,36,2,900,15,2619038.8571428573,2268.0,103.11864406779661,-77.3076923076923,-6888.08823529412,-5983.058823529411,-5367.341262975779,36.0
68,59,54,88,65,37,2,1380,23,4285906.092307692,2405.0,131.25423728813558,-87.38636363636364,-11143.472178060414,-9562.620031796503,-8981.424389787715,37.0
68,59,55,79,65,36,2,840,14,2570968.246153846,2340.0,105.77966101694915,-78.30379746835443,-7408.444444444444,-6536.95955882353,-5811.017973856209,36.0
68,59,55,87,68,37,2,1140,19,3811896.470588235,2516.0,128.28813559322035,-86.36781609195403,-10703.52424483307,-9391.262718600952,-8607.513683016929,37.0
