X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11
70,57,59,51,59,47,1,2.242474454570561,40.0,2.2730819808752782,0.6715347300449245,-58.885714285714286,-8.0,0.00243161094224924,56.13559322033898,136.78873195477783,57.0,51.0
70,57,60,52,62,50,1,2.2183098591549295,44.0,2.2486296271232318,0.7143518022160193,-61.857142857142854,-10.0,0.002857142857142857,56.16129032258065,-6.567491530738043,57.0,52.0
70,58,59,66,68,50,1,1.7477592829705508,64.0,1.7720568985077234,0.7148326315349043,-67.97142857142858,-2.0,0.0005714285714285714,57.029411764705884,6.722103397410925,58.0,66.0
70,58,59,67,68,49,1,1.7216733235232289,65.0,1.745627846290883,0.7006225770828285,-67.98571428571428,-1.0,0.0002915451895043732,57.01470588235294,37.314427092766394,58.0,67.0
70,58,63,66,80,60,1,1.807511737089202,76.0,1.8326163472819712,0.857206933094771,-79.8,-14.0,0.0033333333333333335,57.175,-54.94877059515185,58.0,66.0
70,58,63,67,80,59,1,1.7805339499684676,77.0,1.805284782335968,0.8429288646141762,-79.81428571428572,-13.0,0.0031476997578692495,57.1625,-55.6141834939132,58.0,67.0
70,59,58,68,70,50,1,1.696354598177299,68.0,1.7199752756370632,0.7136897551084183,-69.97142857142858,-2.0,0.0005714285714285714,58.02857142857143,,59.0,68.0
70,59,58,69,70,50,1,1.671769748928353,69.0,1.6950654742893645,0.7136464395449692,-69.98571428571428,-1.0,0.0002857142857142857,58.01428571428571,,59.0,69.0
70,59,59,67,69,51,1,1.7363884801345386,66.0,1.7605422206331136,0.7003650987995824,-68.97142857142858,-2.0,0.0005602240896358543,58.028985507246375,22.584379348583113,59.0,67.0
70,59,60,71,70,43,1,1.6524499107319974,71.0,1.675499259838561,0.6155165554921656,-70.01428571428572,1.0,-0.0003322259136212624,57.98571428571429,,59.0,71.0
70,59,61,63,74,46,1,1.8779342723004695,67.0,1.90395113490045,0.6574135383763303,-73.84285714285714,-11.0,0.0034161490683229812,58.148648648648646,-23.254880036880408,59.0,63.0
70,59,62,63,74,46,1,1.89358372456964,67.0,1.9198105845629967,0.6573228766722574,-73.84285714285714,-11.0,0.0034161490683229812,58.148648648648646,-31.63472226911819,59.0,63.0
70,59,62,63,74,47,1,1.89358372456964,67.0,1.9198105845629967,0.6715984457767429,-73.84285714285714,-11.0,0.0033434650455927053,58.148648648648646,-29.507065190298018,59.0,63.0
70,59,62,63,75,46,1,1.89358372456964,68.0,1.9198105845629967,0.6573229736245202,-74.82857142857142,-12.0,0.0037267080745341614,58.16,-36.096017904125056,59.0,63.0
70,59,62,68,78,58,1,1.7543496271748136,76.0,1.7787561848214966,0.8287033206106728,-77.85714285714286,-10.0,0.0024630541871921183,58.12820512820513,-56.285707020618304,59.0,68.0
70,59,63,67,78,59,1,1.7952491065797773,75.0,1.8201987824652412,0.8429452657397527,-77.84285714285714,-11.0,0.0026634382566585956,58.14102564102564,-58.02404956292752,59.0,67.0
70,60,58,86,77,50,1,1.3527677694071405,93.0,1.3717847664088767,0.7131417670628187,-77.12857142857143,9.0,-0.0025714285714285713,58.883116883116884,-47.94700321045474,60.0,86.0
70,60,60,82,78,49,1,1.4428031604259703,90.0,1.463046883507426,0.6201287809136689,-78.05714285714286,4.0,-0.0011661807580174927,58.94871794871795,-202.97067749650344,60.0,82.0
70,60,60,82,80,50,1,1.4428031604259703,92.0,1.463046883507426,0.6390240958176159,-80.02857142857142,2.0,-0.0005714285714285714,58.975,-66.45832232252691,60.0,82.0
70,60,61,67,73,48,1,1.7805339499684676,70.0,1.805284782335968,0.6863539807305393,-72.91428571428571,-6.0,0.0017857142857142857,59.082191780821915,-2.5742034259149915,60.0,67.0
70,60,62,68,76,57,1,1.768848384424192,74.0,1.7934511883955593,0.8144909691893255,-75.88571428571429,-8.0,0.0020050125313283208,59.10526315789474,-61.24545403360038,60.0,68.0
70,60,64,73,84,55,1,1.6747057688597338,87.0,1.698073625499692,0.7858729915450683,-83.84285714285714,-11.0,0.002857142857142857,59.13095238095238,-38.297659711320875,60.0,73.0
70,61,61,86,79,51,1,1.3986243039633148,95.0,1.4182751438395547,0.6388070881597863,-79.1,7.0,-0.00196078431372549,59.91139240506329,-166.17435332493002,61.0,86.0
71,57,59,52,60,50,1,2.199786324786325,41.0,2.229440873904027,0.7043209105680953,-59.88732394366197,-8.0,0.0022535211267605635,56.13333333333333,-49.98471998910698,57.0,52.0
71,57,60,51,61,50,1,2.2622549019607843,41.0,2.2926852696796503,0.7042842583896586,-60.859154929577464,-10.0,0.0028169014084507044,56.16393442622951,-35.421111815709025,57.0,51.0
71,58,58,49,58,49,1,2.334467120181406,36.0,2.3657594746456403,0.6797922903438369,-57.87323943661972,-9.0,0.0025869502730669733,57.1551724137931,-59.92015309796966,58.0,49.0
71,58,59,51,57,46,1,2.2622549019607843,37.0,2.2926852696796503,0.6480992506247205,-56.91549295774648,-6.0,0.001837109614206981,57.10526315789474,99.01064910898121,58.0,51.0
71,58,61,63,74,48,1,1.8626543209876545,66.0,1.8881026419529394,0.6762127604050215,-73.84507042253522,-11.0,0.0032276995305164317,57.148648648648646,71.34113308463577,58.0,63.0
71,58,63,57,67,51,1,2.0933235867446394,53.0,2.1217095565458517,0.7183616996239138,-66.85915492957747,-10.0,0.0027616680475006906,57.149253731343286,-113.80215526665924,58.0,57.0
71,58,63,64,75,49,1,1.8643663194444444,68.0,1.8898496100436222,0.6902361380643323,-74.84507042253522,-11.0,0.0031618281115263006,57.14666666666667,-18.372096981867312,58.0,64.0
71,59,57,71,68,41,1,1.6111111111111112,68.0,1.6332808179184066,0.5768127709532681,-68.04225352112677,3.0,-0.0010305736860185502,57.955882352941174,-345.93483361565643,59.0,71.0
71,59,58,69,68,43,1,1.6721014492753625,66.0,1.6950736201149574,0.604681873631186,-68.01408450704226,1.0,-0.0003275466754012447,57.98529411764706,-327.5863611811455,59.0,69.0
71,59,59,67,69,52,1,1.7367330016583746,65.0,1.7605512702349948,0.7067829860156715,-68.97183098591549,-2.0,0.0005417118093174431,58.028985507246375,-25.512731203151507,59.0,67.0
71,59,62,62,75,48,1,1.9245071684587813,66.0,1.9507600518619375,0.676199464025997,-74.8169014084507,-13.0,0.0038145539906103286,58.17333333333333,-13.072885711506382,59.0,62.0
71,59,62,63,74,47,1,1.8939594356261025,66.0,1.9198220288293708,0.6621344933215254,-73.84507042253522,-11.0,0.003296373988612526,58.148648648648646,-8.392584886210077,59.0,63.0
71,59,63,56,68,53,1,2.148313492063492,53.0,2.1773949378967217,0.7465327645645883,-67.83098591549296,-12.0,0.0031889449906989105,58.1764705882353,-281.16756063659847,59.0,56.0
71,59,64,73,88,56,1,1.6615296803652968,90.0,1.6843915364593511,0.78884986196062,-87.78873239436619,-15.0,0.003772635814889336,58.17045454545455,-128.05425856089147,59.0,73.0
71,60,63,57,70,54,1,2.127923976608187,56.0,2.1567607059999743,0.7606359017103091,-69.8169014084507,-13.0,0.0033907146583202923,59.18571428571428,1739.6378724341555,60.0,57.0
71,60,63,63,70,46,1,1.9252645502645505,62.0,1.9515409719088743,0.648056332988713,-69.90140845070422,-7.0,0.002143294549908144,59.1,-140.81344538447982,60.0,63.0
71,60,63,64,72,47,1,1.8951822916666667,65.0,1.9210737709085364,0.6621437733421999,-71.88732394366197,-8.0,0.00239736290080911,59.111111111111114,33.465561121204786,60.0,64.0
71,60,63,66,81,59,1,1.837752525252525,76.0,1.8629057704259695,0.8310908842390828,-80.78873239436619,-15.0,0.0035808068751492002,59.18518518518518,-59.03706553933765,60.0,66.0
71,60,64,73,86,55,1,1.6750380517503805,88.0,1.6980813523287444,0.7748007045112871,-85.8169014084507,-13.0,0.003329065300896287,59.151162790697676,-21.109195345006682,60.0,73.0
71,60,65,74,90,56,1,1.6657282282282282,93.0,1.6886538183606874,0.7888557710718967,-89.77464788732394,-16.0,0.004024144869215292,59.17777777777778,-39.12807558646416,60.0,74.0
71,61,59,87,79,49,1,1.3601532567049808,95.0,1.379006692497358,0.6888594288355244,-79.11267605633803,8.0,-0.0022995113538373095,59.89873417721519,-53.002644846117015,61.0,87.0
71,61,62,85,79,49,1,1.4269607843137255,93.0,1.4467167509412424,0.6923696140320539,-79.08450704225352,6.0,-0.0017246335153779822,59.924050632911396,-29.400035198343517,61.0,85.0
72,56,58,50,57,48,1,2.248767123287671,35.0,2.2785766699157786,0.6667546179919778,-56.90277777777778,-7.0,0.002025462962962963,55.12280701754386,-53.06193622420003,56.0,50.0
72,57,59,52,61,51,1,2.200210748155954,41.0,2.2294590598861816,0.7084212279094061,-60.875,-9.0,0.0024509803921568627,56.14754098360656,-53.572611077792295,57.0,52.0
72,59,60,70,70,42,1,1.676712328767123,68.0,1.6994346303578065,0.5844282373730736,-70.0,0.0,0.0,58.0,-131.03792109198514,59.0,70.0
72,59,61,59,65,43,1,2.0060366844671464,52.0,2.0329382888924727,0.5974382226477616,-64.91666666666667,-6.0,0.001937984496124031,58.09230769230769,-81.71562354796018,59.0,59.0
72,59,62,58,68,55,1,2.057628719886632,54.0,2.0851794719426278,0.7639616386823098,-67.86111111111111,-10.0,0.0025252525252525255,58.14705882352941,-35.232376856570696,59.0,58.0
72,59,62,60,69,51,1,1.9890410958904108,57.0,2.0157385678587865,0.7084348688833242,-68.875,-9.0,0.0024509803921568627,58.130434782608695,596.98502381547,59.0,60.0
72,59,63,57,69,52,1,2.1110310021629415,54.0,2.139250481460099,0.722280747702332,-68.83333333333333,-12.0,0.003205128205128205,58.17391304347826,-333.10740761529325,59.0,57.0
72,60,62,56,62,42,1,2.1487279843444225,46.0,2.1774110456232263,0.5835109178302544,-61.916666666666664,-6.0,0.001984126984126984,59.096774193548384,-75.42299075051616,60.0,56.0
72,60,62,57,65,42,1,2.1110310021629415,50.0,2.139250481460099,0.5835256479234354,-64.88888888888889,-8.0,0.0026455026455026454,59.12307692307692,-79.39254561844119,60.0,57.0
72,60,63,57,66,53,1,2.1283345349675558,51.0,2.1567762326169406,0.7361842783611756,-65.875,-9.0,0.0023584905660377358,59.13636363636363,253.4775058334007,60.0,57.0
72,60,63,67,78,52,1,1.8106726640768758,73.0,1.8351320846806174,0.7223768729627318,-77.84722222222223,-11.0,0.0029380341880341884,59.14102564102564,52.32822296968063,60.0,67.0
72,60,63,68,76,50,1,1.7840451248992748,72.0,1.8081646553638855,0.6946295100476443,-75.88888888888889,-8.0,0.0022222222222222222,59.10526315789474,-5.089600194719156,60.0,68.0
72,60,63,69,76,50,1,1.7581893984514594,73.0,1.78197804852794,0.6946429229865473,-75.90277777777777,-7.0,0.0019444444444444444,59.0921052631579,-5.422175366183561,60.0,69.0
72,60,64,58,68,53,1,2.1086443079829946,54.0,2.136852044803334,0.7361700071848349,-67.86111111111111,-10.0,0.002620545073375262,59.14705882352941,-134.25752228507767,60.0,58.0
72,61,63,87,81,56,1,1.4057628719886632,96.0,1.4249675660124381,0.7784699238227385,-81.08333333333333,6.0,-0.001488095238095238,59.925925925925924,-50.12764415498942,61.0,87.0
72,62,62,58,65,42,1,2.1086443079829946,51.0,2.136852044803334,0.5570241700921619,-64.90277777777777,-7.0,0.0023148148148148147,61.10769230769231,-79.35979122368119,62.0,58.0
72,62,62,62,64,50,1,1.9726027397260273,54.0,1.9991166077738516,0.673320202979642,-63.97222222222222,-2.0,0.0005555555555555556,61.03125,-127.25532044610962,62.0,62.0
72,62,62,87,81,54,1,1.4057628719886632,96.0,1.4249675660124381,0.680655138736208,-81.08333333333333,6.0,-0.0015432098765432098,60.925925925925924,-51.7824873887679,62.0,87.0
73,59,60,69,75,49,1,1.7013317665491579,71.0,1.7240553523648467,0.6718550196403805,-74.91780821917808,-6.0,0.0016773832820799553,58.08,-135.4153943080457,59.0,69.0
73,59,61,58,67,45,1,2.0410065237651445,52.0,2.067968649620969,0.616610544847506,-66.87671232876713,-9.0,0.0027397260273972603,58.134328358208954,-117.57208502278249,59.0,58.0
73,59,62,57,70,56,1,2.0941204362256993,54.0,2.121739202733769,0.767185927698209,-69.82191780821918,-13.0,0.0031800391389432484,58.18571428571428,-36.420662037579234,59.0,57.0
73,59,63,56,68,54,1,2.1491312741312742,51.0,2.177426718234519,0.7397738701295918,-67.83561643835617,-12.0,0.0030441400304414,58.1764705882353,-12.195753860853296,59.0,56.0
73,59,63,57,67,53,1,2.1114272166903745,51.0,2.139265344130901,0.726081153341433,-66.86301369863014,-10.0,0.0025846471956577927,58.149253731343286,15.019571567458211,59.0,57.0
73,60,58,54,48,32,1,2.1556556556556554,29.0,2.1839908847532676,0.4381096577209933,-48.082191780821915,6.0,-0.0025684931506849314,58.875,-72.55979119068652,60.0,54.0
73,60,62,61,65,51,1,1.972972972972973,53.0,1.9991142604074403,0.6987848802344461,-64.94520547945206,-4.0,0.0010744023636852001,59.06153846153846,-7.626400250044076,60.0,61.0
73,61,63,58,66,54,1,2.109040074557316,51.0,2.1368666184855054,0.7398328693838245,-65.89041095890411,-8.0,0.0020294266869609334,60.121212121212125,-35.61133509912475,61.0,58.0
73,61,63,85,82,51,1,1.4391096979332274,94.0,1.4584852666733985,0.6994677826918301,-82.04109589041096,3.0,-0.0008058017727639,59.96341463414634,13.545981349367588,61.0,85.0
73,61,65,63,74,48,1,1.972972972972973,64.0,1.9991423670668955,0.6576367620725007,-73.84931506849315,-11.0,0.003139269406392694,60.148648648648646,38.114110254526636,61.0,63.0
73,61,65,64,77,50,1,1.9421452702702702,68.0,1.967931932856248,0.6850305519603078,-76.82191780821918,-13.0,0.003561643835616438,60.16883116883117,-29.295144182293473,61.0,64.0
73,62,65,58,80,62,1,2.1600652376514446,65.0,2.1885386428333393,0.8493644545958655,-79.6986301369863,-22.0,0.004860804242156429,61.275,-72.3204764725221,62.0,58.0
73,63,66,89,79,54,1,1.429851199514121,95.0,1.4491192819849799,0.74029996904757,-79.13698630136986,10.0,-0.0025367833587011668,61.87341772151899,-33.160939910600874,63.0,89.0
73,65,62,59,66,46,1,2.1234539624370132,52.0,2.1514816409993753,0.630031876728683,-65.9041095890411,-7.0,0.002084574151280524,64.10606060606061,-90.16217631554895,65.0,59.0
74,60,61,59,66,41,1,2.023502824858757,51.0,2.0498973950596486,0.5544911275800458,-65.9054054054054,-7.0,0.0023071852340145024,59.10606060606061,-86.9992200916681,60.0,59.0
74,61,62,68,81,56,1,1.7847058823529411,75.0,1.8081822191091392,0.7571280097107905,-80.82432432432432,-13.0,0.0031370656370656373,60.160493827160494,-62.38768474010778,61.0,68.0
74,61,64,58,85,62,1,2.1264367816091956,69.0,2.154105179756363,0.8378865367469003,-84.63513513513513,-27.0,0.005884917175239756,60.31764705882353,-67.48256109175671,61.0,58.0
74,61,65,57,81,62,1,2.181052631578947,64.0,2.2093838827568386,0.8378719254017296,-80.67567567567568,-24.0,0.0052310374891020054,60.2962962962963,-72.15121302872602,61.0,57.0
74,62,58,53,46,32,1,2.2339622641509433,25.0,2.2628620223439833,0.43232809314602244,-46.0945945945946,7.0,-0.0029560810810810812,60.84782608695652,-77.91663460638841,62.0,53.0
74,62,60,59,61,41,1,2.040225988700565,46.0,2.0668307828956687,0.5538485184683246,-60.972972972972975,-2.0,0.0006591957811470007,61.032786885245905,-83.5989360681831,62.0,59.0
74,62,62,87,81,55,1,1.4062835249042145,94.0,1.424976091891673,0.6849950203061509,-81.08108108108108,6.0,-0.0014742014742014744,60.925925925925924,-50.203513647753745,62.0,87.0
74,63,60,58,62,43,1,2.0924137931034483,46.0,2.119656291225443,0.5809685775099813,-61.945945945945944,-4.0,0.001257071024512885,62.064516129032256,-104.48404487287365,63.0,58.0
74,63,61,57,57,39,1,2.1464327485380115,40.0,2.174332134258139,0.5268341328224614,-57.0,0.0,0.0,62.0,-76.92244441947958,63.0,57.0
74,64,66,87,82,55,1,1.4743295019157088,95.0,1.4939107616171046,0.7438946704701016,-82.06756756756756,5.0,-0.0012285012285012285,62.9390243902439,-28.391005297073725,64.0,87.0
75,61,64,58,86,61,1,2.1268148820326678,69.0,2.154119215447107,0.8133825175037452,-85.62666666666667,-28.0,0.006120218579234973,60.325581395348834,-68.41606450314744,61.0,58.0
75,62,62,58,65,43,1,2.1098003629764066,48.0,2.1368946158537536,0.5518567025309465,-64.90666666666667,-7.0,0.002170542635658915,61.10769230769231,-88.3432253050222,62.0,58.0
75,63,61,57,64,42,1,2.146814404432133,46.0,2.1743466856643243,0.5598423725159621,-63.906666666666666,-7.0,0.0022222222222222222,62.109375,-93.7874570898089,63.0,57.0
75,65,63,58,69,45,1,2.1778584392014517,52.0,2.2057922061675113,0.5998582705157138,-68.85333333333334,-11.0,0.0032592592592592595,64.15942028985508,-100.07578050787932,65.0,58.0
75,65,66,90,86,58,1,1.4364035087719298,101.0,1.4552458784761526,0.7745678473673459,-86.05333333333333,4.0,-0.0009195402298850575,63.95348837209302,-55.96254157693217,65.0,90.0
76,63,59,57,57,37,1,2.1125541125541125,38.0,2.139307617011926,0.4867438441931954,-57.0,0.0,0.0,62.0,-87.11017994916587,63.0,57.0
76,65,67,88,86,57,1,1.4805194805194803,98.0,1.4996680191811138,0.7505496034829742,-86.02631578947368,2.0,-0.0004616805170821791,63.97674418604651,-184.48817279671752,65.0,88.0
76,66,68,89,87,58,1,1.4860644973004524,100.0,1.5052872628681864,0.7636988271835561,-87.02631578947368,2.0,-0.00045372050816696913,64.97701149425288,-20.015819810682103,66.0,89.0
79,68,59,54,52,37,1,2.3224537037037036,27.0,2.3505721764985625,0.4683266503333507,-52.0253164556962,2.0,-0.0006842285323297981,66.96153846153847,-146.5905309667636,68.0,54.0
65,59,57,84,70,41,2,1.3600288600288601,89.0,1.3806084858269,0.6262996345120951,-70.21538461538462,14.0,-0.00525328330206379,57.8,-35.28326542580448,59.0,84.0
66,55,51,76,56,29,2,1.3739198743126473,66.0,1.3943549178760934,0.43317974553158,-56.303030303030305,20.0,-0.01044932079414838,53.642857142857146,-51.78054185155038,55.0,76.0
66,55,51,78,58,33,2,1.338691159586682,70.0,1.3586210617706642,0.496444737122264,-58.303030303030305,20.0,-0.009182736455463728,53.6551724137931,-76.12672448748292,55.0,78.0
66,56,51,76,58,33,2,1.3868813825608797,68.0,1.4075055735096191,0.4982090364845855,-58.27272727272727,18.0,-0.008264462809917356,54.689655172413794,-75.96983656285794,56.0,76.0
66,56,51,79,57,32,2,1.3342150009446438,70.0,1.354083882042969,0.47946517012004325,-57.333333333333336,22.0,-0.010416666666666666,54.6140350877193,-59.03453159321736,56.0,79.0
66,56,51,83,58,32,2,1.2699154828268298,75.0,1.2888578421816448,0.49524392030897224,-58.378787878787875,25.0,-0.011837121212121212,54.56896551724138,-58.40817751894517,56.0,83.0
66,56,52,85,58,33,2,1.2516242317822652,77.0,1.270304822763294,0.5080224141283846,-58.40909090909091,27.0,-0.012396694214876033,54.53448275862069,-50.94839080551099,56.0,85.0
66,57,53,81,70,40,2,1.337755666113875,85.0,1.3576849512277773,0.6045240259204611,-70.16666666666667,11.0,-0.004166666666666667,55.84285714285714,-98.62642868888511,57.0,81.0
66,57,53,81,71,39,2,1.337755666113875,86.0,1.3576849512277773,0.5890932439993372,-71.15151515151516,10.0,-0.003885003885003885,55.859154929577464,-279.8627680103106,57.0,81.0
66,57,53,81,72,41,2,1.337755666113875,87.0,1.3576849512277773,0.6198891926367895,-72.13636363636364,9.0,-0.003325942350332594,55.875,-60.89769027498555,57.0,81.0
66,57,53,81,73,39,2,1.337755666113875,88.0,1.3576849512277773,0.5890901143357754,-73.12121212121212,8.0,-0.003108003108003108,55.89041095890411,-216.27293136285576,57.0,81.0
66,58,55,87,66,38,2,1.2794647452393206,87.0,1.2985612219952842,0.5475161368847266,-66.31818181818181,21.0,-0.008373205741626795,56.68181818181818,,58.0,87.0
66,59,54,87,65,38,2,1.2794647452393206,86.0,1.2985612219952842,0.5592212518594375,-65.33333333333333,22.0,-0.008771929824561403,57.66153846153846,-125.42393512176149,59.0,87.0
66,59,56,84,72,43,2,1.3486140724946696,90.0,1.3687146702984136,0.6496284919169433,-72.18181818181819,12.0,-0.004228329809725159,57.833333333333336,-22.126855940853254,59.0,84.0
67,55,49,83,57,30,2,1.2345854004252304,73.0,1.2527339314831099,0.45308422917721314,-57.38805970149254,26.0,-0.012935323383084578,53.54385964912281,78.72352535409007,55.0,83.0
67,55,50,87,59,31,2,1.1891480730223123,79.0,1.2066503884055269,0.46591584539571335,-59.417910447761194,28.0,-0.013480982185844969,53.52542372881356,-151.21305387077095,55.0,87.0
67,55,51,78,53,29,2,1.3389894419306183,64.0,1.3586262559869313,0.42131560479077845,-53.37313432835821,25.0,-0.012866700977869275,53.528301886792455,-49.347862053960995,55.0,78.0
67,55,51,89,60,32,2,1.17349636483807,82.0,1.1907768954623246,0.48112266824421995,-60.43283582089552,29.0,-0.013526119402985074,53.516666666666666,-79.00950278122666,55.0,89.0
67,55,52,83,61,33,2,1.2701984408221119,77.0,1.2888622350653813,0.38392333800265455,-61.32835820895522,22.0,-0.009950248756218905,53.63934426229508,-71.51137636095342,55.0,83.0
67,56,51,83,58,32,2,1.2701984408221119,74.0,1.2888622350653813,0.49826766308859727,-58.37313432835821,25.0,-0.01166044776119403,54.56896551724138,-71.45778048375342,56.0,83.0
67,56,52,74,54,30,2,1.4379968203497615,61.0,1.4590362869017064,0.4455276450391983,-54.298507462686565,20.0,-0.009950248756218905,54.629629629629626,-51.46270432874014,56.0,74.0
67,56,52,79,58,33,2,1.3469843633655993,70.0,1.3667407937883984,0.48881398055663583,-58.3134328358209,21.0,-0.009497964721845319,54.63793103448276,-61.32876179783836,56.0,79.0
67,56,54,82,59,31,2,1.3217360114777619,74.0,1.3411407655540055,0.5162019169719093,-59.343283582089555,23.0,-0.011073663938372653,54.610169491525426,-47.574413694898986,56.0,82.0
67,58,55,87,63,37,2,1.2797498309668693,83.0,1.2985654762482883,0.4934956529682551,-63.35820895522388,24.0,-0.009681323114158934,56.61904761904762,-56.80707975351947,58.0,87.0
67,59,54,86,68,39,2,1.2946306429548564,87.0,1.3136583300367166,0.5785488454072822,-68.26865671641791,18.0,-0.006888633754305396,57.73529411764706,322.0112560081931,59.0,86.0
67,59,54,87,65,37,2,1.2797498309668693,85.0,1.2985654762482883,0.5181631683495541,-65.32835820895522,22.0,-0.008874546187979023,57.66153846153846,-94.40344428494546,59.0,87.0
67,59,56,80,65,41,2,1.4163602941176472,78.0,1.4371202462584567,0.6105696597967347,-65.22388059701493,15.0,-0.005460502366217692,57.76923076923077,-93.57648651668204,59.0,80.0
68,55,52,85,62,35,2,1.2405797101449276,79.0,1.258553402108168,0.49024767467455915,-62.338235294117645,23.0,-0.009663865546218488,53.62903225806452,166.49159638499515,55.0,85.0
68,56,50,86,61,33,2,1.214694978092349,79.0,1.2323021765962032,0.4918970458270158,-61.36764705882353,25.0,-0.011140819964349376,54.59016393442623,-8.880103975687316,56.0,86.0
68,56,51,71,48,29,2,1.4852010614411104,51.0,1.5065787961004322,0.42538635518027834,-48.338235294117645,23.0,-0.011663286004056795,54.520833333333336,-54.12133263981872,56.0,71.0
68,56,51,71,49,28,2,1.4852010614411104,52.0,1.5065787961004322,0.4105266390161672,-49.3235294117647,22.0,-0.011554621848739496,54.55102040816327,-53.24221145700023,56.0,71.0
68,56,51,77,55,32,2,1.3694711086015434,64.0,1.3892470332935816,0.4686526702169983,-55.3235294117647,22.0,-0.01011029411764706,54.6,-117.57399191143921,56.0,77.0
68,56,51,77,59,32,2,1.3694711086015434,68.0,1.3892470332935816,0.468644975712213,-59.26470588235294,18.0,-0.008272058823529412,54.69491525423729,-159.98156398704936,56.0,77.0
68,56,52,72,48,29,2,1.4782608695652173,52.0,1.4995472381527317,0.42489012010819255,-48.35294117647059,24.0,-0.012170385395537527,54.5,-50.12464769942451,56.0,72.0
68,56,54,82,61,34,2,1.3220219158713327,75.0,1.3411454405192365,0.4889039804134556,-61.30882352941177,21.0,-0.009083044982698962,54.65573770491803,-56.30341947318667,56.0,82.0
