X0,X1,X2,X3,X4,X5,Class,Hyperfeature_1,Hyperfeature_2,Hyperfeature_3,Hyperfeature_4,Hyperfeature_5,Hyperfeature_6,Hyperfeature_7,Hyperfeature_8,Hyperfeature_9,Hyperfeature_10,Hyperfeature_11,Hyperfeature_12
69,56,57,50,54,48,1,0.00036789220758321855,1.9890350877192984,56.99983687340697,-151905.7354025445,,28249.860289594653,-30323.013963099907,1287755231.4669602,0.016717390214483936,0.010194052210628777,72.01766134085213,11680143.365018548
69,56,57,50,56,46,1,0.0003686695038189352,2.0694126620900075,56.99983711959458,-157830.95935659023,,28374.670460616846,-39309.19096715788,1287755230.9177108,0.017105411324929803,0.01077904227024016,71.98338236896589,10798738.067031713
69,56,59,51,60,47,1,0.00034847338997872983,2.102055535521096,58.99984144416998,-166913.52589190137,,29013.021549919515,-33311.21913817096,1287755240.613091,0.016389670128661656,0.01100455691606729,72.0196795631343,10495462.466304086
69,60,61,82,81,51,1,0.0002057754304135584,2.9357119897139183,60.99988577665528,-396059.6141237127,,35131.90881097524,-50355.18186760461,1379737809.8710945,0.02322960370129705,0.008771797222186786,72.41559519982856,14578330.104569606
69,60,62,82,80,50,1,0.00020257513511756818,2.930322580645161,61.999886639822975,-385240.0560612193,,34027.6431266462,-57846.59795532803,1379737810.696685,0.023095583584477435,0.008664435793833027,72.39883870967742,14474480.53967204
70,56,58,51,57,47,1,0.0003544815518749644,2.0678650036683783,57.9998400488853,-160994.82093221368,,28915.717908338967,-34630.997363175615,1363767953.3804007,0.01681727239468782,0.010553114207960075,73.0369261607798,11374488.198871449
70,57,56,72,76,46,1,0.0002567766712811238,2.9223602484472053,55.99986624513619,-321947.0741425132,,34451.16328571986,-55846.029719718754,1388121002.0568378,0.024443533676603017,0.010285231734589157,73.34951509207802,12043307.59399692
70,57,57,71,78,49,1,0.0002553918962586802,2.8174006444683135,56.99986595614304,-320363.9966321338,,35790.20888967236,-35927.75139205311,1388121000.8885303,0.022764930665443297,0.010298093380297935,73.38276141481523,12317987.408620054
70,57,59,51,59,47,1,0.000348778533052301,2.085106382978723,58.99984424863221,-169908.8244481156,,29570.089123520796,-39560.02124120158,1388120954.1851523,0.0163852735796479,0.010821146360490084,72.9839492347891,11191030.167594483
70,57,60,52,62,50,1,0.00033507572711425926,2.0733333333333333,59.999846685963796,-178970.29364562608,,30865.478072342063,-24929.44372515579,1388120965.2986922,0.015799140289175458,0.010746603961201438,73.05391812865497,11536731.655967107
70,58,59,66,68,50,1,0.00026607774791788364,2.472542372881356,58.999864990296174,-260212.45645226655,,32521.265305809102,-37239.13239947212,1412473994.829737,0.02047782615261256,0.009388163183946457,73.24952659263589,13644776.920926131
70,58,59,67,68,49,1,0.00026215545283336415,2.519889311656866,58.99986615678776,-264089.5728647433,,32118.793556385448,-43781.43964473263,1412473996.0229561,0.021006915998632577,0.009335314981876853,73.2503429191665,13575372.975464575
70,58,63,66,80,60,1,0.00024769335562559126,2.36984126984127,62.9998700429508,-287440.6603207568,,38044.77590144289,6737.849784865479,1412473997.2253602,0.016910965921669782,0.009783363757752683,73.42016967706623,13887058.21479668
70,58,63,67,80,59,1,0.0002440093633422209,2.405434490180253,62.999872156013,-291694.0472325349,,37647.9098948297,3636.5107199614313,1412473997.8800898,0.017275604120707142,0.009717998100648573,73.42078335327898,13862953.579384044
70,59,58,68,70,50,1,0.00026258573424217457,2.566896551724138,57.99986831501156,-290040.68673927506,,33919.638933791335,-44681.73327884438,1436826997.590309,0.021485593982919916,0.00946818955827782,73.22994739918177,13893194.578487637
70,59,58,69,70,50,1,0.00025864655431055044,2.586896551724138,57.99986935190123,-294117.9868951999,,33792.287798739126,-45425.90862506469,1436826998.8123684,0.0217837273699006,0.009331884080640323,73.24723553477499,14095407.669366183
70,59,59,67,69,51,1,0.0002619414483820729,2.4832170156198075,58.999868225481706,-277106.3619333936,,33505.1972781665,-38327.48462897336,1436826996.3091395,0.02053005183199989,0.009298989902986035,73.22852910195967,14163848.417723628
70,59,60,71,70,43,1,0.0002440962761125779,2.817829457364341,59.999873912841885,-293455.4451291713,,30654.85769072627,-102016.35314931143,1436827001.6106062,0.023344911490416363,0.009516997561977564,73.16640388910787,12491783.326477088
70,59,61,63,74,46,1,0.0002711608632346285,2.5826799714896653,60.99986653251473,-272354.21350231,,33307.437776073144,-63771.50948394217,1436826989.9154687,0.019409380675635086,0.01090426355278289,73.07767254188965,11235617.980432684
70,59,62,63,74,46,1,0.0002667873009243926,2.5631136044880787,61.99986760025462,-268115.66753725376,,32872.25546064684,-63672.51290677775,1436826989.7534475,0.018983794625293787,0.010803966446954048,73.07734090855065,11235579.074829208
70,59,62,63,74,47,1,0.0002665487046866368,2.533973919011668,61.9998675162228,-267981.6750146329,,33171.9088333165,-56994.701476802446,1436826990.1807353,0.018767970479395144,0.010703971400717842,73.09379616811884,11477098.773725176
70,59,62,63,75,46,1,0.00026678730092438826,2.579242636746143,61.99986760025462,-271833.8106586033,,33203.34947958277,-63071.599900503985,1436826990.0248673,0.018962806175167116,0.010949951849277141,73.07761428197875,11086279.064824024
70,59,62,68,78,58,1,0.0002444431332551229,2.4304783092324804,61.99987003966031,-302930.5835919738,,37463.38955556777,-3567.8247623638645,1436826998.4565127,0.018066520007412403,0.009492350245077276,73.36322844591919,14437301.571225084
70,59,63,67,78,59,1,0.00024413658407390856,2.3736884584342213,,-294034.6482779954,,,226.06445925449586,1436826997.6929724,0.017296044232201505,0.009475056240120502,73.36226590607515,14469718.445954649
70,60,58,86,77,50,1,0.00020618726752381954,3.047586206896552,57.999886676820424,-413092.9102148676,,34363.73659047913,-63590.85524549381,1461180013.0572958,0.026245985759373466,0.00824669894509228,73.48412643678161,16233211.662194854
70,60,60,82,78,49,1,0.00020945541591856946,2.9734693877551024,59.99988515054015,-387499.18821986055,,34288.38369124482,-67001.37800125517,1461180010.771021,0.024392205861936612,0.00868003242766622,73.39955782312924,14979135.626088114
70,60,60,82,80,50,1,0.00020932763962148963,2.973333333333333,59.9998850807193,-397417.6176460022,,35380.06336402598,-58217.31591481754,1461180009.8358326,0.02399737532808399,0.008821117304280101,73.41622222222222,14899393.179804824
70,60,61,67,73,48,1,0.00025407983400111545,2.592554644808743,60.9998726655348,-294252.5518123988,,33643.098033741015,-62821.58977038077,1461179996.0267167,0.020169665722501832,0.009931613549972665,73.12654257741347,12830047.649177045
70,60,62,68,76,57,1,0.0002447045085731633,2.418788907753254,61.99987364220794,-305115.07917777455,,36878.44488307727,-12105.751057281666,1461179998.259935,0.018250959357214967,0.009327270503984747,73.29031314846256,14818146.96603279
70,60,64,73,84,55,1,0.00022057879876788896,2.639772727272727,63.99988044673793,-351002.4093954877,,37802.45113513612,-21157.30731417519,1461180002.2065933,0.018840771322928145,0.009609660784826052,73.34399621212121,13886100.64621215
70,61,61,86,79,51,1,0.00019602944285353874,2.9813564770170364,60.999890724502976,-417608.5419169857,,34644.75220825501,-63244.57651669469,1485533012.9550602,0.02438389510446649,0.008159395387536909,73.44231731929536,16407537.471386379
71,57,59,52,60,50,1,0.0003407549767263939,2.056949152542373,58.999845357864,-175890.69787629345,,31103.139206727363,-25647.1130801738,1468866704.4246235,0.016203810927466047,0.01049457445740203,74.07117454653583,12268286.419977728
71,57,60,51,61,50,1,0.0003419504855696331,2.0366666666666666,59.999845357864,-172744.141538084,,31067.308007985906,-24760.52874826508,1468866702.2527065,0.015477574132022052,0.01077878153245537,74.05327485380117,11839216.414848698
71,58,58,49,58,49,1,0.00036956587323136333,2.0,57.99984244446167,-168901.65484781272,,31275.135948806517,-34339.03232416661,1494636280.9831991,0.015791169835642927,0.010961417565923883,73.94827586206895,
71,58,59,51,57,46,1,0.00034946706272935254,2.0747973470891674,58.99984705328198,-169833.65212293557,,29534.40375331108,-52822.55666310277,1494636278.615903,0.016564599984587904,0.010554987628863814,73.9323240921912,11879926.24283025
71,58,61,63,74,48,1,0.00027050025641161206,2.5256147540983607,60.99986413843388,-263006.0655763924,,33920.35081804197,-43925.80443572718,1494636325.4669232,0.018980523620207173,0.010702464136016686,74.18147611644997,11841443.49521384
71,58,63,57,67,51,1,0.00028994405785229195,2.181139122315593,62.99985930480019,-208910.41532109343,,32061.01558989008,-30701.01728608188,1494636313.3040588,0.01596365305238685,0.010231738096245037,74.1238127434882,12367352.823137872
71,58,63,64,75,49,1,0.00025745705984029,2.496598639455782,62.999867256357476,-262301.0397041387,,33596.68757073093,-38506.643302907396,1494636327.245902,0.018221269577508276,0.010393167742027186,74.21545859723199,12108036.927091459
71,59,57,71,68,41,1,0.0002574438960679741,2.9246897732135215,56.999871190880455,-299623.90142228355,,31057.32878869156,-125778.62276471868,1520405928.0,0.025709170966715367,0.009716680801907254,74.15126592835955,12621107.98881648
71,59,58,69,68,43,1,0.0002601330913490192,2.777064955894146,57.99986999153244,-286453.47840153176,,31478.904378724743,-101382.2703480133,1520405924.50753,0.023785685446461775,0.00969868386608846,74.14876381281177,12860372.969066957
71,59,59,67,69,52,1,0.00026176297362732906,2.4579530638852676,58.99986817153925,-277004.5660748343,,34298.63174586359,-32778.300574058776,1520405923.129663,0.02032118154989054,0.009214566014143605,74.26199920447263,14855439.795791365
71,59,62,62,75,48,1,0.00027079172731264234,2.5013440860215055,61.99986640947117,-267444.9899842573,,34360.68514199328,-49467.942432421325,1520405915.6837769,0.018257986029354054,0.010921278963853698,74.11019227264444,11721159.512819758
71,59,62,63,74,47,1,0.0002665487046866404,2.533973919011668,61.99986756288708,-267981.6785404593,,33637.88037725172,-57092.2743757085,1520405916.457355,0.018767970479395144,0.010703971400686161,74.11074532066122,11808050.44635224
71,59,63,56,68,53,1,0.0002950788640019704,2.135968852949985,62.9998603027389,-215534.21448174166,,33482.43571021122,-21885.755928281294,1520405904.9768693,0.015380513792619153,0.010384437468730693,74.08705031954152,12760773.615220532
71,59,64,73,88,56,1,0.00022034751951640504,2.678571428571429,63.9998781762992,-355873.80418792664,,39625.12634064081,-11144.229938829323,1520405929.2864785,0.018587045084193374,0.009982742669566261,74.43523002421307,13648035.168309124
71,60,63,57,70,54,1,0.00028967315212660456,2.166666666666667,62.99986367767343,-233402.7602594741,,34846.12342280338,-22358.128495228513,1546175500.143076,0.015517024751853249,0.010413153384865072,74.06944444444444,13071583.581629094
71,60,63,63,70,46,1,0.0002627415365809933,2.4806763285024154,62.99987084674,-257842.82672759067,,32034.179561759363,-74975.00951423132,1546175505.8638916,0.018651701718063275,0.010126860456127686,74.04134460547505,12440970.122060632
71,60,63,64,72,47,1,0.0002582318262483814,2.504559270516717,62.99987178467548,-269299.46055426996,,32907.249372726874,-67311.23961726189,1546175508.9668639,0.018688561654782544,0.010160444977063228,74.07507598784194,12538961.346126659
71,60,63,66,81,59,1,0.00024808157258477537,2.404358353510896,62.99987120125568,-311399.50558964146,,39628.77374040909,-3192.950195111577,1546175516.1514983,0.01703571136142986,0.009987424668043433,74.30673930589185,14375959.694372622
71,60,64,73,86,55,1,0.00022057879876788986,2.671022727272727,63.99988048232986,-359521.97688373673,,39057.77977933913,-20797.40021634432,1546175521.4435344,0.018795513696829486,0.009838441384316223,74.3611837121212,13955909.94998512
71,60,65,74,90,56,1,0.00021404682274239216,2.706043956043956,64.99988206156387,-375775.81721613166,,40292.35037576777,-15667.14462621005,1546175521.9111161,0.01839662404660108,0.009989752002852086,74.39510073260072,13760347.5161475
71,61,59,87,79,49,1,0.00020050904745923137,3.1144932549290902,58.99989013892195,-436001.03463429236,,35242.19761404497,-81497.14666466299,1571945125.801878,0.026169684487041805,0.008364997261700275,74.44449988942506,16416149.656889433
71,61,62,85,79,49,1,0.00019543090520401254,3.0088874259381173,61.99989088627622,-406903.8627832047,,34312.799785453615,-78877.7592765425,1571945124.9801745,0.024221558026777154,0.008330577737566222,74.40998176108096,16039274.772661619
72,56,58,50,57,48,1,0.0003615492384869001,2.0244252873563218,57.999838559954796,-157878.6071270607,,30166.497727627266,-29408.546183141436,1525837768.1781414,0.01628922825359126,0.01065968829459686,75.07186473727423,12055488.411558969
72,57,59,52,61,51,1,0.000340451665876678,2.0535061482220005,58.99984527379712,-178823.9946550582,,32191.544367434766,-21199.276370283656,1553084888.1511436,0.016050250970621377,0.010571488758437752,75.1062018622495,12657042.69979211
72,59,60,70,70,42,1,0.0002479631597590752,2.8333333333333335,59.99987313049613,-289663.66176638,,31394.015404852442,-110575.43667539721,1607579132.3806324,0.023333333333333338,0.009747554686550763,75.16666666666667,12733672.02193598
72,59,61,59,65,43,1,0.0002912884433003207,2.437666793747617,60.99986246051737,-224285.89759784038,,30700.115006891403,-89291.82636368055,1607579104.730643,0.01903419015763756,0.010520627663015428,74.99046892870759,
72,59,62,58,68,55,1,0.0002886745116151423,2.1513196480938417,61.99986120574356,-226246.88129472826,,34842.73649161533,-18480.995652344962,1607579116.4679153,0.016021640933415873,0.009941222521478587,75.17205626522194,13981727.003891554
72,59,62,60,69,51,1,0.00027950412679616035,2.2893738140417454,61.999863993562364,-237626.2111705121,,33854.13323519181,-33933.17889649422,1607579117.7327228,0.017204713031375843,0.010102121530186938,75.14049786125496,13572344.371018907
72,59,63,57,69,52,1,0.00028991809813720063,2.1913919413919416,62.999861624317624,-222632.90332042062,,33935.841749386775,-26267.45652131411,1607579112.534584,0.01580730709432304,0.010444619839241451,75.10493884646428,12893673.394096998
72,60,62,56,62,42,1,0.00030336737789461244,2.333333333333333,61.999862503655656,-206932.1361636834,,29733.148303354643,-103610.16231171171,1634826191.0561988,0.017860397302715506,0.010570521930966748,74.87222222222222,11650847.031727243
72,60,62,57,65,42,1,0.00029776674937961206,2.4055299539170507,61.99986365908712,-220965.09811690552,,30604.54791466632,-101686.30176088137,1634826198.9584944,0.018163360362070724,0.010888891550608642,74.89009216589861,11298869.182143237
72,60,63,57,66,53,1,0.00028989312242236575,2.123090745732255,62.999863827225745,-219824.57611574,,33657.34404624395,-28094.60709084963,1634826214.4664915,0.01565336599492155,0.009903609004445481,75.06871817909554,14003974.97120647
72,60,63,67,78,52,1,0.00024528880398115604,2.5265567765567765,62.999874391584235,-304723.9307128076,,36727.48516410094,-35624.36040184443,1634826234.5977647,0.01840992974761327,0.010056398803876022,75.22544261294262,13753918.042126082
72,60,63,68,76,50,1,0.0002418929575283746,2.5663492063492064,62.999875512267025,-301217.73829607276,,35294.59403101858,-48808.46078039033,1634826235.1504855,0.01909945781238328,0.009827686411767024,75.20943915343916,13777796.648740165
72,60,63,69,76,50,1,0.00023826202151023808,2.5863492063492064,62.99987645535591,-305452.1715802349,,35194.227442220006,-49603.34466825193,1634826236.4146707,0.01937024804494684,0.009686163808973807,75.22643915343916,13977736.535884175
72,60,64,58,68,53,1,0.00028024534686965603,2.1568396226415096,63.99986605956631,-226990.76545393612,,33830.95543448292,-27649.105549351876,1634826217.5844555,0.015559290810100443,0.00994406945370979,75.08594732704402,13799557.303631745
72,61,63,87,81,56,1,0.0001870951144787883,2.8392857142857144,62.99989259067457,-419437.64276136446,,36977.259823662156,-28159.18936835169,1662073354.352074,0.022423552754435108,0.007782464516725261,75.57113583138172,18789529.20396818
72,62,62,58,65,42,1,0.00029287477511399034,2.4293394777265744,61.99986905608141,-239836.14028048932,,31404.33785388583,-127522.68633020487,1689320407.8137174,0.018505606738657907,0.010702414838768874,74.81337644318914,11896035.703243887
72,62,62,62,64,50,1,0.00027089405875149205,2.272258064516129,61.999872672236265,-250703.98430665952,,32956.024455368,-66450.25938705927,1689320428.3391452,0.01803379416282642,0.00915172269683014,75.0043912591051,
72,62,62,87,81,54,1,0.00019037546271810746,2.9175627240143367,61.99989378969671,-440097.2953928166,,37260.531183899446,-49087.58357215386,1689320459.3147984,0.02330621219256701,0.007984177845190493,75.4825413342583,18428193.89122381
73,59,60,69,75,49,1,0.0002502042483659531,2.6581632653061225,59.99987159157526,-305546.4556236263,,35921.971429009056,-49429.04360508248,1698448217.1589441,0.02090179661608233,0.009908529698075985,76.28234175025942,14031107.081017427
73,59,61,58,67,45,1,0.00029591051665970404,2.3872495446265942,60.99986116702995,-227365.2271534434,,32475.963125002887,-74599.13890529417,1698448189.5647922,0.01820171862604739,0.010819819550704735,76.02351270414621,11974055.514259364
73,59,62,57,70,56,1,0.00029373196957767545,2.1468894009216593,61.999859832733726,-229114.9766861133,,36432.18975428904,-10016.49352595247,1698448200.7504306,0.015620716856335792,0.010322615312175926,76.18893032882919,14059888.193570882
73,59,63,56,68,54,1,0.00029485478401879937,2.1164021164021163,62.99986025452309,-215451.74814408316,,34733.81730615471,-17839.046698404232,1698448195.4278715,0.015239619200015238,0.01029484686995366,76.13756613756614,13749066.862497857
73,59,63,57,67,53,1,0.0002896934715115933,2.138963761605271,62.99986155373283,-215930.54156974258,,34024.73384012785,-22461.92016955552,1698448195.7253778,0.015654973601887574,0.01005366572987512,76.1379485383323,13916278.38396045
73,60,58,54,48,32,1,0.0003428987805664294,2.5150862068965516,57.99985648679679,-165159.3337805413,,24799.14714319402,-271206.1053013577,1727235314.7907743,0.02280299784627498,0.009813140862648373,75.69191810344829,11409818.175297096
73,60,62,61,65,51,1,0.00027492668621697863,2.2444655281467423,61.99986737366041,-234828.48358880047,,33298.71489279375,-42639.18203839143,1727235458.4779937,0.017532641467147045,0.009361674325345543,76.12074109213577,15302586.777584035
73,61,63,58,66,54,1,0.0002846704939032725,2.121693121693122,62.99986711047549,-230903.205217261,,34806.076525777724,-29363.392185404773,1756022712.308683,0.01578276273671939,0.009650220194196292,76.06756873969988,15177228.910219971
73,61,63,85,82,51,1,0.0001921034194408322,2.9682539682539684,62.999891565312126,-415906.7326297165,,36693.685337732044,-60759.99073333133,1756022748.2383668,0.023064410576980283,0.008418775840841813,76.47488940931565,16999270.37952912
73,61,65,63,74,48,1,0.0002543787593735354,2.4509615384615384,64.99987484596426,-273397.46677787154,,34504.32466245121,-66353.58917976615,1756022721.6376283,0.01737488206628524,0.010326066206972184,76.05657313997479,13227363.057259422
73,61,65,64,77,50,1,0.00024983136382935103,2.4646153846153847,64.99987566878889,-288840.2134376348,,36060.87181037223,-52293.419410469134,1756022725.6465979,0.017233189622570155,0.010392318373221304,76.10597730138714,13418759.454780545
73,62,65,58,80,62,1,0.0002746461715651333,2.166253101736973,,-280968.86779897386,,,695.8028311263618,1784809981.8364913,0.014172891133755717,0.010771110419019654,76.1478427919635,14593834.96802947
73,63,66,89,79,54,1,0.0001747878269988714,2.845117845117845,65.99989954235964,-426599.4415239885,,35395.4186752686,-59872.48427576057,1813597268.0028927,0.022237243190962343,0.007360453410848242,76.47373202928759,20196254.001195148
73,65,62,59,66,46,1,0.0002870156610719354,2.347124824684432,61.99987574588014,-271492.071847456,,34662.671715327524,-124106.60999731279,1871171733.8547003,0.017896144308139246,0.01028459099711299,75.77457115114899,14077401.624118147
74,60,61,59,66,41,1,0.0002922309337134295,2.520991603358657,60.99986499882156,-235862.02580951585,,31780.879538894795,-122574.59183963417,1823507958.0309148,0.01953230526568099,0.010893984680068492,76.94201652672265,11794342.687233299
74,61,62,68,81,56,1,0.00024497580863882954,2.52073732718894,61.99987613743436,-336552.5544225096,,41108.520109037156,-20912.94231260352,1853899794.5071254,0.01832871452618134,0.01002570865722114,77.28722520208507,15540326.003408367
74,61,64,58,85,62,1,0.0002787769784171135,2.263608870967742,63.99987025868744,-293904.1549381782,,44337.05255554823,3746.845336788303,1853899786.8875172,0.0145456807573819,0.011534328181129616,77.21743621099947,13867063.978329193
74,61,65,57,81,62,1,0.0002794744078071133,2.1655086848635237,64.99987025868744,-271020.4703534533,,42328.57835445858,3693.5584777058843,1853899784.1553385,0.013959963247819594,0.01109545747791587,77.19943456860432,14321297.10830413
74,62,58,53,46,32,1,0.000350746432251431,2.449353448275862,57.99985977741417,-165796.28358300892,,25457.20514614675,-323235.2495103183,1884291378.2811975,0.022374307610930833,0.009580527758294941,76.6040218298109,12418801.166698653
74,62,60,59,61,41,1,0.0002976190476190548,2.455691056910569,59.99986814713493,-236012.017585963,,31441.188325332532,-146772.6476378565,1884291548.420288,0.020125819191238167,0.010167750290823549,76.84605953317599,13295674.756330827
74,62,62,87,81,55,1,0.0001902824483469361,2.8882697947214075,61.99989378062084,-439987.322661114,,38651.79316400262,-42236.04937214245,1884291609.983237,0.023072213032849367,0.00791553071496781,77.53045596443098,19828075.84352087
74,63,60,58,62,43,1,0.00030251864359083296,2.382170542635659,59.999868911351456,-243431.53521058284,,32925.21763949057,-134354.4834210182,1914683349.133936,0.019200374023466957,0.010305231571848419,76.81559000861326,13719225.140075289
74,63,61,57,57,39,1,0.00030473987716643963,2.3959646910466583,60.999869280279,-216609.49165048546,,29745.019844854196,-191883.70361242932,1914683319.8916976,0.01959397236580481,0.009933115035612682,76.73644388398486,13319430.212818528
74,64,66,87,82,55,1,0.00017890367825960154,2.824242424242424,65.99989978024541,-447158.141966399,,38213.17076415241,-58042.56188800197,1945075211.0393972,0.021384603212279453,0.007749675424016254,77.41912878787879,20226765.319339596
75,61,64,58,86,61,1,0.00027893620134607233,2.2945696721311473,,-297561.9808510376,,,800.1510006778802,1955812485.5645843,0.014650488879745327,0.011764181803745655,78.2179437651169,13858486.151110578
75,62,62,58,65,43,1,0.0002925130270336265,2.3972243060765193,61.9998691133027,-239691.32913385215,,33079.67552158522,-117650.2830651071,1987874949.481798,0.018260967921255335,0.010599471397632931,77.87737458558189,13220469.987938944
75,63,61,57,64,42,1,0.0003034484751714053,2.4063231850117095,60.99986904628278,-243500.67971669565,,33434.35387243284,-140453.55736181446,2019937440.2937624,0.01861316617528395,0.010824695685085312,77.80010036801606,13113772.19793878
75,65,63,58,69,45,1,0.00028790234352505506,2.3841269841269845,62.99987589861468,-275337.28235450597,,36032.09494146476,-128831.11808357676,2084062454.305127,0.017347806433241138,0.010937765695469842,77.77514041514041,13679095.268789155
75,65,66,90,86,58,1,0.00017261596519107484,2.8547544409613375,65.99990307023826,-499505.7883946666,,41359.1775680412,-44369.22720544423,2084062510.6705332,0.021240732447628998,0.007666888827533983,78.47468852986094,21942441.098694153
76,63,59,57,57,37,1,0.0003160880262439025,2.5066422354557947,58.99986735067022,-224158.6870689267,,30904.990617812105,-224823.4194653703,2129472474.6092556,0.021230105114558737,0.010347808187519328,78.73820067040405,13338509.662176289
76,65,67,88,86,57,1,0.0001740835417754465,2.827441738675046,66.99990253005056,-482043.7000730804,,41459.05633433392,-50425.0367052731,2197074889.4166455,0.020636549141859837,0.007840918516935259,79.44349910367193,21659272.25692213
76,66,68,89,87,58,1,0.0001695371052415988,2.8138945233265718,67.99990517185354,-500976.01157013193,,42070.22458627262,-51585.51348300368,2230876041.9605355,0.020250393189622778,0.007718855449020051,79.42142264429282,22372149.023702715
79,68,59,54,52,37,1,0.00033661762966617087,2.3408153916628494,58.99987371458903,-225631.7889580809,,33158.224256844594,-337959.9380245196,2682131948.209119,0.020099225814882153,0.009960855399915312,81.53442375575975,16184228.577218322
65,59,57,84,70,41,2,0.00021620025416709156,3.276850663243475,56.99988278407827,-361813.79691864405,,27016.816380479973,-146852.60498368254,1069389773.3881451,0.030151764236219944,0.008462112357144802,68.27587882480074,12141931.08855051
66,55,51,76,56,29,2,0.0002714212176517289,3.7187288708586883,50.999862349403585,-255309.2753587558,,21388.10578134572,-293357.8276548496,1059422793.9290413,0.041216770334732436,0.009167876656698081,69.17670416128834,9359740.709215512
66,55,51,78,58,33,2,0.0002624985085311795,3.500891265597148,50.999863820093964,-270347.88804328773,,22691.89135036978,-209081.74230671217,1059422788.6277956,0.0383255464865372,0.008808975903304527,69.28183438664722,10542201.335494997
66,56,51,76,58,33,2,0.0002699452747306529,3.4402852049910875,50.99986406819013,-273595.5761158377,,23388.30624249301,-223835.81363217274,1078685017.365882,0.03730370603214762,0.009039578996082532,69.18643366437485,10461157.592426902
66,56,51,79,57,32,2,0.0002595990816682414,3.5863970588235294,50.9998673501817,-278926.4780823443,,22257.66411020291,-257000.6683245373,1078685026.9375222,0.03988251233770535,0.008651821279634972,69.22475709033614,10731649.930485802
66,56,51,83,58,32,2,0.0002465426249084975,3.7310049019607843,50.99987130987777,-297263.6357596988,,21857.91825399998,-267916.5698014467,1078685034.0291822,0.04176310274615578,0.008381281911334982,69.29876794467788,11080024.050928963
66,56,52,85,58,33,2,0.00023556621552166146,3.691142191142191,51.999873990220046,-298298.14155517565,,21411.547868920323,-252253.9642166385,1078685035.9957078,0.04109864897132385,0.007992132901926245,69.35162753912755,11698105.886681864
66,57,53,81,70,40,2,0.00024135496678346895,3.3457547169811317,52.999872576852084,-349614.39420351636,,28414.658615483786,-125831.85162954542,1097947242.006635,0.031962039400338677,0.009244355686268925,69.33939920556107,11378312.15389811
66,57,53,81,71,39,2,0.00024157881044110225,3.416545718432511,52.99987267454198,-354803.39762676915,,28514.384641535973,-136423.1016846089,1097947242.4067822,0.03232946298984035,0.009479027904300807,69.32309729330582,10940620.106287766
66,57,53,81,72,41,2,0.00024114242695142963,3.3341003221352965,52.999872482550906,-359524.3309008502,,29461.854926958687,-112317.18005281813,1097947240.2044652,0.03125357320830448,0.009406611482593486,69.35673860214271,11335971.00981613
66,57,53,81,73,39,2,0.00024157881044109585,3.4542815674891147,52.99987267454198,-364878.1339805509,,29268.519140482204,-133716.96000771795,1097947241.4120076,0.03207943212183195,0.00974601495660186,69.32375932574541,10641060.819947809
